time/episodes,time/time_elapsed,train/n_updates,time/fps,train/critic_loss,train/actor_loss,rollout/ep_len_mean,rollout/ep_cost_mean,time/total_timesteps,train/ent_coef,train/safe_critic_loss,rollout/ep_rew_mean,train/lag_coef
788,8942,934366,52,0.1407102346420288,-2213.1806640625,593.0,51.26,467284,0.011733606457710266,0.02887212485074997,-2825.4439075699997,5.0
792,8987,939110,52,0.08613315224647522,-2214.126953125,593.0,51.91,469656,0.011365185491740704,0.030848894268274307,-2826.8231847299994,5.0
796,9032,943854,52,0.10820702463388443,-2216.943359375,593.0,52.76,472028,0.011304991319775581,0.028872886672616005,-2828.3995453600005,5.0
800,9078,948598,52,0.0933341383934021,-2216.37890625,593.0,53.43,474400,0.011327702552080154,0.028368139639496803,-2829.706275390001,5.0
804,9123,953342,52,0.07142093777656555,-2216.1552734375,593.0,53.56,476772,0.011198262684047222,0.026800990104675293,-2831.2647251000003,5.0
808,9169,958086,52,0.07521398365497589,-2217.366943359375,593.0,52.99,479144,0.011383002623915672,0.026466824114322662,-2833.55690807,5.0
812,9214,962830,52,0.0792568027973175,-2218.36279296875,593.0,52.51,481516,0.011430665850639343,0.030929535627365112,-2837.1963373200006,5.0
816,9260,967574,52,0.07535902410745621,-2217.51806640625,593.0,52.35,483888,0.01127396710216999,0.024791544303297997,-2838.7567611,5.0
820,9305,972318,52,0.08090826123952866,-2218.65380859375,593.0,52.46,486260,0.011193638667464256,0.02911509945988655,-2840.09586987,5.0
824,9351,977062,52,0.08893051743507385,-2218.35986328125,593.0,52.31,488632,0.011282152496278286,0.030004044994711876,-2841.46245176,5.0
828,9396,981806,52,0.07251746952533722,-2217.13671875,593.0,51.94,491004,0.01123154629021883,0.027059460058808327,-2842.8175652999994,5.0
832,9441,986550,52,0.0697556883096695,-2218.712890625,593.0,52.0,493376,0.011050443165004253,0.02542266622185707,-2844.25648399,5.0
836,9487,991294,52,0.09830141812562943,-2218.078369140625,593.0,52.06,495748,0.011027350090444088,0.027641536667943,-2845.17425233,5.0
840,9532,996038,52,0.08553126454353333,-2219.117431640625,593.0,52.14,498120,0.011089911684393883,0.03029490076005459,-2845.668252180001,5.0
844,9578,1000782,52,0.09607253968715668,-2217.7255859375,593.0,52.18,500492,0.01114244107156992,0.027415772899985313,-2846.1964286,5.0
848,9623,1005526,52,0.08509250730276108,-2218.056884765625,593.0,52.0,502864,0.011030180379748344,0.03382885083556175,-2847.02260115,5.0
852,9669,1010270,52,0.08362819999456406,-2219.8359375,593.0,51.92,505236,0.0111475745216012,0.026248421519994736,-2847.76990747,5.0
856,9714,1015014,52,0.08325506746768951,-2220.84521484375,593.0,51.73,507608,0.01102654542773962,0.028935391455888748,-2848.4651147699997,5.0
860,9759,1019758,52,0.06020672619342804,-2221.82373046875,593.0,51.72,509980,0.011241067200899124,0.025021398440003395,-2849.3627578200003,5.0
864,9804,1024502,52,0.05483255907893181,-2224.0771484375,593.0,51.58,512352,0.011066936887800694,0.02766181156039238,-2850.3014748300006,5.0
868,9850,1029246,52,0.058232780545949936,-2224.13525390625,593.0,51.18,514724,0.010994771495461464,0.023710008710622787,-2851.7846911600004,5.0
872,9895,1033990,52,0.06615932285785675,-2225.42431640625,593.0,51.04,517096,0.010978065431118011,0.02543146163225174,-2853.17704775,5.0
876,9940,1038734,52,0.06907554715871811,-2225.817626953125,593.0,50.99,519468,0.010859654285013676,0.02441398985683918,-2854.8301317200003,5.0
880,9985,1043478,52,0.0535639151930809,-2225.818115234375,593.0,50.8,521840,0.010871202684938908,0.024394147098064423,-2856.9580072899994,5.0
884,10030,1048222,52,0.052006643265485764,-2226.823486328125,593.0,50.63,524212,0.011003734543919563,0.020601239055395126,-2859.1134132999996,5.0
888,10076,1052966,52,0.06401325762271881,-2227.6376953125,593.0,50.37,526584,0.011012690141797066,0.027696914970874786,-2861.4643593599994,5.0
892,10121,1057710,52,0.06116747856140137,-2226.91552734375,593.0,50.24,528956,0.0109152402728796,0.024634884670376778,-2863.74914903,5.0
896,10166,1062454,52,0.06834355741739273,-2229.730224609375,593.0,50.12,531328,0.011019009165465832,0.025064142420887947,-2865.91142702,5.0
900,10211,1067198,52,0.05228842422366142,-2230.71484375,593.0,49.77,533700,0.011050100438296795,0.021640857681632042,-2868.3688834000004,5.0
904,10257,1071942,52,0.061155542731285095,-2231.83935546875,593.0,50.09,536072,0.0109414616599679,0.02046576514840126,-2870.7244974900004,5.0
908,10303,1076686,52,0.06982944905757904,-2232.23193359375,593.0,50.24,538444,0.010963981971144676,0.027464337646961212,-2873.02361486,5.0
912,10347,1081430,52,0.06403542309999466,-2232.122802734375,593.0,50.54,540816,0.01088832225650549,0.024568183347582817,-2875.5805641599995,5.0
916,10392,1086174,52,0.05617567151784897,-2233.239013671875,593.0,51.1,543188,0.010989063419401646,0.02107066847383976,-2878.01760933,5.0
920,10438,1090918,52,0.05611830949783325,-2233.62158203125,593.0,51.69,545560,0.010986355133354664,0.02359059266746044,-2879.57260581,5.0
924,10483,1095662,52,0.05536668747663498,-2235.339599609375,593.0,52.1,547932,0.01109401136636734,0.025003701448440552,-2881.3729313,5.0
928,10528,1100406,52,0.04948236420750618,-2236.79248046875,593.0,52.57,550304,0.011084022931754589,0.019847383722662926,-2883.1652895100005,5.0
932,10574,1105150,52,0.04947902634739876,-2237.92138671875,593.0,53.2,552676,0.011180270463228226,0.0204278826713562,-2884.7801611499995,5.0
936,10619,1109894,52,0.04984220117330551,-2239.537109375,593.0,53.65,555048,0.011114608496427536,0.018432680517435074,-2886.75809087,5.0
940,10665,1114638,52,0.04992872104048729,-2240.3046875,593.0,54.03,557420,0.011237631551921368,0.023950951173901558,-2889.4488657899997,5.0
944,10710,1119382,52,0.05083437263965607,-2242.21875,593.0,54.32,559792,0.011313462629914284,0.01913139782845974,-2892.1795707999995,5.0
948,10755,1124126,52,0.06184102222323418,-2243.04541015625,593.0,54.72,562164,0.01109476201236248,0.02380317822098732,-2894.27208401,5.0
952,10800,1128870,52,0.052051711827516556,-2243.94970703125,593.0,55.41,564536,0.0112055204808712,0.02136296033859253,-2896.83365963,5.0
956,10846,1133614,52,0.053356509655714035,-2244.690673828125,593.0,56.34,566908,0.011185661889612675,0.02246359921991825,-2899.7066203900004,5.0
960,10891,1138358,52,0.051798779517412186,-2245.49365234375,593.0,57.12,569280,0.011212731711566448,0.020711250603199005,-2902.2572280000004,5.0
964,10936,1143102,52,0.046046726405620575,-2247.751220703125,593.0,58.08,571652,0.01118505373597145,0.02122984267771244,-2904.94072653,5.0
968,10982,1147846,52,0.05100769177079201,-2249.561279296875,593.0,59.05,574024,0.011197936721146107,0.020885076373815536,-2906.7165621799995,5.0
972,11027,1152590,52,0.05359700694680214,-2252.23193359375,593.0,59.86,576396,0.011527059599757195,0.0218955110758543,-2908.7542501299995,5.0
976,11072,1157334,52,0.05018894746899605,-2254.75927734375,593.0,60.33,578768,0.011350044049322605,0.021586298942565918,-2911.0275201599998,5.0
980,11118,1162078,52,0.07660412788391113,-2257.15380859375,593.0,60.67,581140,0.011710723862051964,0.022940905764698982,-2912.94982015,5.0
984,11163,1166822,52,0.04674967750906944,-2258.382080078125,593.0,61.17,583512,0.011465023271739483,0.019463997334241867,-2915.10367147,5.0
988,11208,1171566,52,0.05359143763780594,-2260.466064453125,593.0,61.66,585884,0.011353112757205963,0.023105507716536522,-2917.0501244899997,5.0
992,11253,1176310,52,0.05958028510212898,-2261.1708984375,593.0,62.11,588256,0.011441049166023731,0.021037010475993156,-2918.81104093,5.0
996,11299,1181054,52,0.055098067969083786,-2261.77783203125,593.0,62.43,590628,0.011365402489900589,0.021886475384235382,-2920.729094019999,5.0
1000,11343,1185798,52,0.054841283708810806,-2263.415283203125,593.0,63.28,593000,0.011416585184633732,0.022025104612112045,-2921.7926497699996,5.0
1004,11389,1190542,52,0.059042174369096756,-2264.565185546875,593.0,64.45,595372,0.011262855492532253,0.017022140324115753,-2923.3727914899996,5.0
1008,11434,1195286,52,0.044504713267087936,-2263.16650390625,593.0,65.43,597744,0.011340613476932049,0.020089222118258476,-2924.6492417199997,5.0
1012,11479,1200030,52,0.0414663590490818,-2265.78955078125,593.0,66.11,600116,0.011234218254685402,0.018495634198188782,-2925.8554666299997,5.0
1016,11525,1204774,52,0.04781920090317726,-2266.446044921875,593.0,66.39,602488,0.01161534059792757,0.020267045125365257,-2926.83309542,5.0
1020,11570,1209518,52,0.04146324843168259,-2266.96826171875,593.0,66.51,604860,0.011451964266598225,0.019637087360024452,-2928.6600103799997,5.0
1024,11615,1214262,52,0.035158783197402954,-2266.53515625,593.0,66.74,607232,0.01128248032182455,0.019913775846362114,-2930.0628173499995,5.0
1028,11660,1219006,52,0.0489470548927784,-2267.29052734375,593.0,67.12,609604,0.011529501527547836,0.018362822011113167,-2931.4416389000003,5.0
1032,11705,1223750,52,0.04080875217914581,-2267.146728515625,593.0,67.18,611976,0.01133565604686737,0.022819356992840767,-2933.234241320001,5.0
1036,11751,1228494,52,0.04120282828807831,-2267.92236328125,593.0,67.32,614348,0.011305934749543667,0.018794449046254158,-2934.7978846699993,5.0
1040,11796,1233238,52,0.04069995507597923,-2268.907470703125,593.0,67.86,616720,0.011259977705776691,0.02076953463256359,-2936.83458602,5.0
1044,11841,1237982,52,0.05153731629252434,-2270.41552734375,593.0,68.19,619092,0.011638137511909008,0.019785422831773758,-2938.630980860001,5.0
1048,11887,1242726,52,0.041780371218919754,-2271.578125,593.0,68.37,621464,0.01156669668853283,0.01783590018749237,-2941.105635539999,5.0
1052,11932,1247470,52,0.040782637894153595,-2273.1943359375,593.0,68.8,623836,0.01153868529945612,0.01601388119161129,-2943.0525788099994,5.0
1056,11977,1252214,52,0.04712026193737984,-2276.062255859375,593.0,69.42,626208,0.011697043664753437,0.021336281672120094,-2944.38902749,5.0
1060,12023,1256958,52,0.049169957637786865,-2277.556640625,593.0,69.98,628580,0.011648164130747318,0.018986737355589867,-2946.11933842,5.0
1064,12068,1261702,52,0.049284130334854126,-2278.63330078125,593.0,70.56,630952,0.01187843643128872,0.022136785089969635,-2947.2720472600004,5.0
1068,12113,1266446,52,0.06520330160856247,-2281.86328125,593.0,71.0,633324,0.011943712830543518,0.0182475782930851,-2948.5881669200003,5.0
1072,12159,1271190,52,0.12523171305656433,-2285.958740234375,593.0,72.07,635696,0.01210479624569416,0.020700305700302124,-2948.96512988,5.0
1076,12204,1275934,52,0.543374240398407,-2296.515625,593.0,73.52,638068,0.012445971369743347,0.021587634459137917,-2945.9567884199996,5.0
1080,12250,1280678,52,0.3101867735385895,-2297.666259765625,593.0,74.73,640440,0.011863978579640388,0.02120257169008255,-2944.3559711100006,5.0
1084,12295,1285422,52,0.21624572575092316,-2296.6953125,593.0,75.26,642812,0.011892667040228844,0.01820589229464531,-2945.07955395,5.0
1088,12340,1290166,52,0.08675587177276611,-2296.66015625,593.0,75.86,645184,0.011451806873083115,0.021647155284881592,-2946.3370807199994,5.0
1092,12385,1294910,52,0.06547515839338303,-2295.421875,593.0,76.37,647556,0.011787498369812965,0.018953949213027954,-2947.55217937,5.0
1096,12431,1299654,52,0.07192955166101456,-2295.771484375,593.0,76.76,649928,0.011791658587753773,0.021303363144397736,-2948.41907954,5.0
1100,12476,1304398,52,0.18283942341804504,-2296.831787109375,593.0,77.13,652300,0.01184112299233675,0.02092268131673336,-2949.7440669800003,5.0
1104,12522,1309142,52,0.13833920657634735,-2297.5341796875,593.0,77.16,654672,0.012033950537443161,0.020378677174448967,-2949.8280023700004,5.0
1108,12567,1313886,52,0.057504989206790924,-2297.963134765625,593.0,77.49,657044,0.011657394468784332,0.020434299483895302,-2950.9527479599997,5.0
1112,12612,1318630,52,0.054044656455516815,-2298.4619140625,593.0,77.65,659416,0.011612261645495892,0.016975037753582,-2952.0000228400004,5.0
1116,12657,1323374,52,0.04878859966993332,-2299.547119140625,593.0,77.9,661788,0.011761828325688839,0.02230023592710495,-2953.4080038,5.0
1120,12703,1328118,52,0.043245140463113785,-2299.888671875,593.0,78.07,664160,0.011849900707602501,0.02326875552535057,-2954.7241303800006,5.0
1124,12748,1332862,52,0.03892790526151657,-2299.590087890625,593.0,78.47,666532,0.012063642032444477,0.018519140779972076,-2955.6561649399996,5.0
1128,12793,1337606,52,0.04462648183107376,-2300.9267578125,593.0,78.76,668904,0.011987622827291489,0.020609986037015915,-2957.1447835299996,5.0
1132,12839,1342350,52,0.03750867024064064,-2302.1875,593.0,79.08,671276,0.011954509653151035,0.016703803092241287,-2958.5961924899993,5.0
1136,12884,1347094,52,0.03434465080499649,-2302.72509765625,593.0,79.15,673648,0.01170557551085949,0.017660850659012794,-2959.89402838,5.0
1140,12929,1351838,52,0.03655529022216797,-2302.748046875,593.0,78.85,676020,0.01174522191286087,0.018305396661162376,-2960.5021130200003,5.0
1144,12974,1356582,52,0.03581756725907326,-2304.406494140625,593.0,78.97,678392,0.011849810369312763,0.014289023354649544,-2961.7129358499997,5.0
1148,13020,1361326,52,0.038875266909599304,-2304.294921875,593.0,79.39,680764,0.012012594379484653,0.017343372106552124,-2962.6042537399985,5.0
1152,13065,1366070,52,0.03690464049577713,-2305.3642578125,593.0,79.15,683136,0.011833864264190197,0.01834557205438614,-2963.8596281799996,5.0
1156,13110,1370814,52,0.04545120149850845,-2307.40283203125,593.0,78.5,685508,0.011918759904801846,0.02086465246975422,-2965.4210361200003,5.0
1160,13156,1375558,52,0.037669844925403595,-2307.322021484375,593.0,78.13,687880,0.01176849938929081,0.017818633466959,-2966.157853439999,5.0
1164,13201,1380302,52,0.041128434240818024,-2307.71337890625,593.0,77.86,690252,0.011818137019872665,0.018978210166096687,-2966.9867348600005,5.0
1168,13247,1385046,52,0.037222474813461304,-2308.677734375,593.0,77.62,692624,0.011867232620716095,0.01837194338440895,-2967.93789874,5.0
1172,13292,1389790,52,0.03762855380773544,-2310.98681640625,593.0,76.63,694996,0.01206174399703741,0.016823628917336464,-2970.32899733,5.0
1176,13338,1394534,52,0.03673102706670761,-2312.034423828125,593.0,75.37,697368,0.012086604721844196,0.020313479006290436,-2974.6039423299994,5.0
1180,13383,1399278,52,0.03558914735913277,-2313.799560546875,593.0,74.69,699740,0.01211387850344181,0.01648477278649807,-2978.2997009200003,5.0
1184,13428,1404022,52,0.04371127858757973,-2314.9873046875,593.0,74.67,702112,0.012146906927227974,0.0192154161632061,-2979.9482786400004,5.0
1188,13474,1408766,52,0.04142516478896141,-2316.072509765625,593.0,74.72,704484,0.011935246177017689,0.017237236723303795,-2980.78057011,5.0
1192,13519,1413510,52,0.04379226267337799,-2317.88134765625,593.0,74.99,706856,0.012004446238279343,0.025994829833507538,-2981.4858128600004,5.0
1196,13565,1418254,52,0.039835069328546524,-2318.1572265625,593.0,74.93,709228,0.011946167796850204,0.019047772511839867,-2982.5784829500003,5.0
1200,13610,1422998,52,0.03601754456758499,-2319.30517578125,593.0,75.6,711600,0.012162446044385433,0.017447354272007942,-2981.61936753,5.0
1204,13655,1427742,52,0.044532157480716705,-2321.09423828125,593.0,75.7,713972,0.012184729799628258,0.01648302748799324,-2983.3623068300008,5.0
1208,13701,1432486,52,0.05181358754634857,-2323.40966796875,593.0,75.95,716344,0.012483077123761177,0.02202928625047207,-2983.4527798,5.0
1212,13747,1437230,52,0.04810841754078865,-2325.23779296875,593.0,76.31,718716,0.012144300155341625,0.017827166244387627,-2984.7312471999994,5.0
1216,13792,1441974,52,0.04151385277509689,-2324.7109375,593.0,76.35,721088,0.012070570141077042,0.015563608147203922,-2985.88244839,5.0
1220,13837,1446718,52,0.032342374324798584,-2325.32568359375,593.0,76.48,723460,0.012202231213450432,0.016749659553170204,-2986.7102725000004,5.0
1224,13883,1451462,52,0.032648228108882904,-2325.16064453125,593.0,76.64,725832,0.011904838494956493,0.01570511981844902,-2987.89076747,5.0
1228,13928,1456206,52,0.03360097482800484,-2324.408935546875,593.0,76.72,728204,0.012079482898116112,0.014823950827121735,-2988.7078085099997,5.0
1232,13973,1460950,52,0.03278503194451332,-2324.814453125,593.0,76.74,730576,0.01207677647471428,0.01799282617866993,-2989.801145380001,5.0
1236,14018,1465694,52,0.03531314432621002,-2325.3984375,593.0,77.37,732948,0.01230201032012701,0.017830586060881615,-2990.7288467599997,5.0
1240,14063,1470438,52,0.041338853538036346,-2326.39990234375,593.0,78.13,735320,0.012106313370168209,0.025466421619057655,-2991.9832380199996,5.0
1244,14109,1475182,52,0.03913477063179016,-2327.71533203125,593.0,78.74,737692,0.012295612134039402,0.019654642790555954,-2992.68773269,5.0
1248,14154,1479926,52,0.03280742093920708,-2330.34130859375,593.0,78.97,740064,0.012365981936454773,0.01651042327284813,-2993.6986162999992,5.0
1252,14200,1484670,52,0.03861432522535324,-2332.24951171875,593.0,79.76,742436,0.012419252656400204,0.01581738330423832,-2994.100709279999,5.0
1256,14245,1489414,52,0.04331957548856735,-2334.88720703125,593.0,80.56,744808,0.012314440682530403,0.019967790693044662,-2994.55373203,5.0
1260,14290,1494158,52,0.04116254299879074,-2334.92529296875,593.0,80.87,747180,0.012310813181102276,0.017939740791916847,-2995.26600362,5.0
1264,14336,1498902,52,0.0393030121922493,-2335.90234375,593.0,81.28,749552,0.012333028018474579,0.01739840768277645,-2996.6601849200006,5.0
1268,14381,1503646,52,0.04457707330584526,-2337.8994140625,593.0,81.78,751924,0.012369249016046524,0.018961619585752487,-2998.4277386800004,5.0
1272,14426,1508390,52,0.03879779949784279,-2338.343017578125,593.0,82.44,754296,0.012445888482034206,0.018964193761348724,-2999.6500950099994,5.0
1276,14471,1513134,52,0.04441331326961517,-2339.7958984375,593.0,83.39,756668,0.012694528326392174,0.0201998483389616,-3001.6683986199996,5.0
1280,14516,1517878,52,0.035266127437353134,-2341.906005859375,593.0,84.21,759040,0.0125817209482193,0.017088543623685837,-3003.080233649999,5.0
1284,14561,1522622,52,0.041351914405822754,-2342.6591796875,593.0,85.01,761412,0.01246301643550396,0.016948558390140533,-3003.8622564,5.0
1288,14607,1527366,52,0.03741433098912239,-2344.283447265625,593.0,85.83,763784,0.012674888595938683,0.016803747043013573,-3005.2540671799998,5.0
1292,14653,1532110,52,0.09536273777484894,-2346.75927734375,593.0,86.03,766156,0.013119290582835674,0.01926051452755928,-3006.02050606,5.0
1296,14700,1536854,52,0.08300475031137466,-2349.43359375,593.0,86.5,768528,0.012921303510665894,0.016925884410738945,-3006.01267425,5.0
1300,14747,1541598,52,0.07192179560661316,-2351.1298828125,593.0,86.45,770900,0.012841680087149143,0.0154661163687706,-3008.6629342000006,5.0
1304,14794,1546342,52,0.17294606566429138,-2354.891845703125,593.0,86.64,773272,0.01328099612146616,0.030931416898965836,-3009.68303459,5.0
1308,14840,1551086,52,1.0469495058059692,-2402.31201171875,593.0,88.13,775644,0.016418393701314926,0.026497825980186462,-2998.15584914,5.0
1312,14887,1555830,52,0.1502663642168045,-2390.6103515625,593.0,88.13,778016,0.012422392144799232,0.017921602353453636,-2996.59416973,5.0
1316,14933,1560574,52,0.09726162999868393,-2381.8984375,593.0,88.35,780388,0.012343293987214565,0.01955784671008587,-2996.1533533900006,5.0
1320,14979,1565318,52,0.08557205647230148,-2374.62646484375,593.0,88.26,782760,0.012264279648661613,0.020852115005254745,-2995.99985635,5.0
1324,15026,1570062,52,0.0491810142993927,-2369.76123046875,593.0,88.46,785132,0.012469002045691013,0.017413290217518806,-2996.25017469,5.0
1328,15073,1574806,52,0.05053791403770447,-2366.94775390625,593.0,88.62,787504,0.012359626591205597,0.019241170957684517,-2996.3497563600004,5.0
1332,15119,1579550,52,0.09631041437387466,-2366.04150390625,593.0,88.92,789876,0.012843138538300991,0.0206904336810112,-2996.2044361800004,5.0
1336,15166,1584294,52,1.3038394451141357,-2390.544921875,593.0,90.26,792248,0.01542694866657257,0.026462027803063393,-2989.7462358800003,5.0
1340,15212,1589038,52,0.47393137216567993,-2384.26220703125,593.0,90.65,794620,0.013172434642910957,0.02046740986406803,-2988.21535047,5.0
1344,15257,1593782,52,0.3874513506889343,-2382.422607421875,593.0,90.3,796992,0.012888867408037186,0.017822803929448128,-2988.80031349,5.0
1348,15303,1598526,52,0.424028217792511,-2381.29443359375,593.0,90.08,799364,0.012903177179396152,0.029894158244132996,-2989.2401236600003,5.0
1352,15348,1603270,52,0.10952824354171753,-2378.2421875,593.0,89.76,801736,0.012654446065425873,0.017653832212090492,-2989.5358247100003,5.0
1356,15393,1608014,52,0.10508235543966293,-2377.61279296875,593.0,89.41,804108,0.012982204556465149,0.021603718400001526,-2989.8707724899996,5.0
1360,15439,1612758,52,0.16255854070186615,-2376.296875,593.0,89.48,806480,0.013063141144812107,0.019928256049752235,-2990.4796865000008,5.0
1364,15484,1617502,52,0.1060853898525238,-2376.416259765625,593.0,89.44,808852,0.013414891436696053,0.023593628779053688,-2991.01351485,5.0
1368,15530,1622246,52,0.2442609965801239,-2379.01513671875,593.0,89.44,811224,0.013913036324083805,0.030583370476961136,-2991.04853008,5.0
1372,15575,1626990,52,0.7701429724693298,-2397.196044921875,593.0,90.47,813596,0.016916435211896896,0.028346670791506767,-2986.0729953200002,5.0
1376,15620,1631734,52,0.4769737422466278,-2401.14794921875,593.0,91.0,815968,0.013886543922126293,0.022142237052321434,-2983.8638150299994,5.0
1380,15666,1636478,52,0.532768189907074,-2397.172119140625,593.0,90.71,818340,0.013096845708787441,0.029814446344971657,-2984.2622541700007,5.0
1384,15711,1641222,52,0.17616285383701324,-2392.797607421875,593.0,90.29,820712,0.013155016116797924,0.019048796966671944,-2985.45277847,5.0
1388,15756,1645966,52,0.08712784945964813,-2389.605224609375,593.0,89.73,823084,0.012883239425718784,0.01893085427582264,-2986.2203153600003,5.0
1392,15802,1650710,52,0.12993928790092468,-2388.29150390625,593.0,89.7,825456,0.01317306887358427,0.025063302367925644,-2987.1402139200004,5.0
1396,15847,1655454,52,0.12533660233020782,-2387.65380859375,593.0,89.86,827828,0.013156653381884098,0.021907975897192955,-2989.01941001,5.0
1400,15892,1660198,52,0.1410835087299347,-2387.93359375,593.0,89.56,830200,0.013039099983870983,0.02122720517218113,-2990.9267653600004,5.0
1404,15937,1664942,52,1.3811664581298828,-2405.044921875,593.0,90.76,832572,0.019150974228978157,0.0316590741276741,-2988.2719496200007,5.0
1408,15983,1669686,52,0.7530155777931213,-2400.2900390625,593.0,89.78,834944,0.013537355698645115,0.01956695318222046,-3000.1756411399997,5.0
1412,16028,1674430,52,0.28825658559799194,-2399.285888671875,593.0,89.91,837316,0.013456527143716812,0.017131689935922623,-3003.54961011,5.0
1416,16073,1679174,52,0.14736653864383698,-2396.9013671875,593.0,90.07,839688,0.013103123754262924,0.018510738387703896,-3005.600211300001,5.0
1420,16118,1683918,52,0.11664313822984695,-2395.315673828125,593.0,90.19,842060,0.013341543264687061,0.018786607310175896,-3007.7303965499996,5.0
1424,16165,1688662,52,2.484487533569336,-2449.24609375,593.0,97.78,844432,0.019273532554507256,0.03440507501363754,-2978.3521411,5.0
1428,16210,1693406,52,0.27845385670661926,-2433.5068359375,593.0,97.96,846804,0.013848568312823772,0.025693662464618683,-2976.28874465,5.0
1432,16255,1698150,52,0.11390308290719986,-2424.0751953125,593.0,97.55,849176,0.01302686333656311,0.02309250645339489,-2975.46238381,5.0
1436,16300,1702894,52,0.08806392550468445,-2415.801025390625,593.0,95.9,851548,0.013082277029752731,0.023122714832425117,-2982.04438787,5.0
1440,16346,1707638,52,0.08115404099225998,-2410.215576171875,593.0,95.24,853920,0.01309670228511095,0.02762291580438614,-2983.4852227099996,5.0
1444,16391,1712382,52,0.07678006589412689,-2405.63916015625,593.0,95.08,856292,0.013539383187890053,0.021672675386071205,-2982.7772367,5.0
1448,16436,1717126,52,0.07728957384824753,-2404.830078125,593.0,95.4,858664,0.01350685115903616,0.02378077618777752,-2982.0690727100005,5.0
1452,16481,1721870,52,0.07947590947151184,-2403.270751953125,593.0,95.63,861036,0.013405650854110718,0.022245706990361214,-2981.8296315,5.0
1456,16526,1726614,52,0.0660572499036789,-2401.4794921875,593.0,96.14,863408,0.01347783487290144,0.0236506350338459,-2981.84635128,5.0
1460,16572,1731358,52,0.0703185498714447,-2402.02001953125,593.0,96.53,865780,0.013565297238528728,0.02097872830927372,-2981.7881911900013,5.0
1464,16617,1736102,52,0.05066768079996109,-2402.48095703125,593.0,96.68,868152,0.013561098836362362,0.02090180478990078,-2981.0233455800008,5.0
1468,16663,1740846,52,0.06220570579171181,-2400.9609375,593.0,96.54,870524,0.013509988784790039,0.022797241806983948,-2980.62504367,5.0
1472,16708,1745590,52,0.06925375014543533,-2401.57861328125,593.0,95.45,872896,0.013524702750146389,0.024333784356713295,-2985.80943184,5.0
1476,16754,1750334,52,0.06635812669992447,-2403.05126953125,593.0,94.73,875268,0.013771968893706799,0.0213137399405241,-2988.0157023199995,5.0
1480,16799,1755078,52,0.06993891298770905,-2402.95849609375,593.0,94.89,877640,0.013600407168269157,0.022073091939091682,-2987.8570439799996,5.0
1484,16844,1759822,52,0.1059795618057251,-2405.10791015625,593.0,95.05,880012,0.014041152782738209,0.025944605469703674,-2987.4348477299995,5.0
1488,16890,1764566,52,0.0986926257610321,-2407.8154296875,593.0,95.29,882384,0.013866409659385681,0.01888476312160492,-2987.1779537099997,5.0
1492,16936,1769310,52,1.6313930749893188,-2436.588134765625,593.0,100.2,884756,0.017216037958860397,0.0513186976313591,-2965.6271321000004,5.0
1496,16981,1774054,52,0.5999813079833984,-2435.092041015625,593.0,101.31,887128,0.014867217279970646,0.033297330141067505,-2959.139920100001,5.0
1500,17027,1778798,52,0.29506635665893555,-2431.627685546875,593.0,101.31,889500,0.014086962677538395,0.02182633988559246,-2957.7191870000006,5.0
1504,17072,1783542,52,0.19745852053165436,-2427.165283203125,593.0,99.86,891872,0.014004042372107506,0.024568160995841026,-2961.24692087,5.0
1508,17117,1788286,52,0.07386927306652069,-2423.951171875,593.0,98.97,894244,0.013875993900001049,0.023195678368210793,-2963.6779475300004,5.0
1512,17162,1793030,52,0.08179531991481781,-2421.1796875,593.0,98.63,896616,0.014033762738108635,0.024702100083231926,-2963.6806841500006,5.0
1516,17208,1797774,52,0.053228553384542465,-2418.91748046875,593.0,98.41,898988,0.013931326568126678,0.020812978968024254,-2964.1342261400005,5.0
1520,17253,1802518,52,0.08520317822694778,-2418.6123046875,593.0,98.54,901360,0.013821151107549667,0.027692191302776337,-2964.35040378,5.0
1524,17298,1807262,52,0.07410398125648499,-2416.18017578125,593.0,90.85,903732,0.013815827667713165,0.024928303435444832,-2995.964083930001,5.0
1528,17343,1812006,52,0.0689421147108078,-2416.1708984375,593.0,90.93,906104,0.013876338489353657,0.02057376317679882,-3000.35478406,5.0
1532,17388,1816750,52,0.06316284835338593,-2413.353759765625,593.0,91.97,908476,0.013995464891195297,0.022956132888793945,-3002.62558643,5.0
1536,17433,1821494,52,0.07172220200300217,-2415.921875,593.0,92.57,910848,0.014015077613294125,0.026200342923402786,-3004.8656676100004,5.0
1540,17479,1826238,52,0.06436802446842194,-2414.840576171875,593.0,93.51,913220,0.014267112128436565,0.026138508692383766,-3003.8103994799994,5.0
1544,17524,1830982,52,0.4397428631782532,-2425.78466796875,593.0,94.35,915592,0.015067427419126034,0.027461398392915726,-3003.8459111700004,5.0
1548,17569,1835726,52,0.6953750252723694,-2429.288330078125,593.0,94.92,917964,0.014978379011154175,0.025421222671866417,-3002.6947795600004,5.0
1552,17615,1840470,52,0.3042736351490021,-2427.43896484375,593.0,95.38,920336,0.014335202984511852,0.026902705430984497,-3002.766113050001,5.0
1556,17660,1845214,52,0.12007416039705276,-2424.16455078125,593.0,95.15,922708,0.014380182139575481,0.0317399837076664,-3004.3564028900005,5.0
1560,17706,1849958,52,0.11217406392097473,-2424.817138671875,593.0,95.16,925080,0.014168915338814259,0.022999726235866547,-3006.114840020001,5.0
