time/total_timesteps,train/safe_critic_loss,train/n_updates,train/actor_loss,time/episodes,rollout/ep_len_mean,rollout/ep_cost_mean,train/ent_coef,train/critic_loss,train/lag_coef,rollout/ep_rew_mean,time/fps,time/time_elapsed
522032,0.014952270314097404,1043862,-2387.30029296875,3304,158.0,31.32,0.015121416188776493,0.026467377319931984,5.0,-814.8315647900001,52,9901
522664,0.01672271452844143,1045126,-2386.82275390625,3308,158.0,31.58,0.014892944134771824,0.03535136580467224,5.0,-814.94707026,52,9913
523296,0.016494270414114,1046390,-2386.614990234375,3312,158.0,31.78,0.014840691350400448,0.03246736899018288,5.0,-815.0708799899999,52,9925
523928,0.016547732055187225,1047654,-2386.319580078125,3316,158.0,31.78,0.014985387213528156,0.03168761357665062,5.0,-815.18079239,52,9937
524560,0.017534902319312096,1048918,-2387.720703125,3320,158.0,31.81,0.014990976080298424,0.03141725808382034,5.0,-815.1013607,52,9949
525192,0.01716412790119648,1050182,-2387.4765625,3324,158.0,31.84,0.015096769668161869,0.03181368112564087,5.0,-815.04754218,52,9961
525824,0.018045799806714058,1051446,-2387.849609375,3328,158.0,31.93,0.014999177306890488,0.03067106194794178,5.0,-815.0213912300001,52,9973
526456,0.017493003979325294,1052710,-2388.26513671875,3332,158.0,32.01,0.014891290105879307,0.0363287478685379,5.0,-814.9463361400001,52,9985
527088,0.019955266267061234,1053974,-2387.88623046875,3336,158.0,32.16,0.01481592282652855,0.04187484830617905,5.0,-814.91127227,52,9997
527720,0.02204255573451519,1055238,-2389.222412109375,3340,158.0,32.27,0.01485351286828518,0.03400002047419548,5.0,-814.7352072,52,10009
528352,0.01542147621512413,1056502,-2389.10546875,3344,158.0,32.34,0.014811529777944088,0.02742258831858635,5.0,-814.6462096799999,52,10021
528984,0.01694977656006813,1057766,-2388.04736328125,3348,158.0,32.28,0.014866847544908524,0.03310574218630791,5.0,-814.5538091000001,52,10033
529616,0.018277272582054138,1059030,-2389.314697265625,3352,158.0,32.15,0.014982128515839577,0.03590403124690056,5.0,-814.4957800000001,52,10045
530248,0.016216052696108818,1060294,-2388.951416015625,3356,158.0,32.04,0.014884354546666145,0.029667319729924202,5.0,-814.4863350100001,52,10057
530880,0.015399543568491936,1061558,-2389.52294921875,3360,158.0,32.12,0.014976243488490582,0.02960178628563881,5.0,-814.7485630199999,52,10069
531512,0.02209063433110714,1062822,-2389.8447265625,3364,158.0,32.13,0.015011548064649105,0.03047776408493519,5.0,-814.7451335499999,52,10082
532144,0.018318334594368935,1064086,-2389.677978515625,3368,158.0,32.18,0.01515934057533741,0.03841119632124901,5.0,-814.7882044199999,52,10094
532776,0.01640786975622177,1065350,-2390.5068359375,3372,158.0,32.16,0.014935329556465149,0.029366780072450638,5.0,-814.7777408999998,52,10106
533408,0.018524467945098877,1066614,-2390.20166015625,3376,158.0,32.21,0.01496704202145338,0.05671074241399765,5.0,-814.76136121,52,10118
534040,0.02256905287504196,1067878,-2390.38818359375,3380,158.0,32.26,0.015070409514009953,0.05561560019850731,5.0,-814.70360093,52,10130
534672,0.01767279952764511,1069142,-2391.51025390625,3384,158.0,32.32,0.015011784620583057,0.03836878016591072,5.0,-814.5176965899998,52,10142
535304,0.023282073438167572,1070406,-2392.90966796875,3388,158.0,32.48,0.015172119252383709,0.04318961128592491,5.0,-814.3546080699999,52,10154
535936,0.015799229964613914,1071670,-2392.47705078125,3392,158.0,32.4,0.015080156736075878,0.03633895888924599,5.0,-814.25511182,52,10166
536568,0.014703822322189808,1072934,-2391.970703125,3396,158.0,32.29,0.01507213432341814,0.031097033992409706,5.0,-814.23278505,52,10178
537200,0.018390189856290817,1074198,-2392.1865234375,3400,158.0,31.97,0.015332899987697601,0.03572750836610794,5.0,-813.87557503,52,10190
537832,0.02064870297908783,1075462,-2392.3994140625,3404,158.0,32.01,0.014991848729550838,0.0317276269197464,5.0,-813.8014082899999,52,10201
538464,0.015498796477913857,1076726,-2392.454833984375,3408,158.0,31.98,0.014900772832334042,0.024774080142378807,5.0,-813.84699629,52,10213
539096,0.018741175532341003,1077990,-2393.211669921875,3412,158.0,31.8,0.014949723146855831,0.03275855630636215,5.0,-813.7409506600001,52,10225
539728,0.015953313559293747,1079254,-2391.8935546875,3416,158.0,31.87,0.014882196672260761,0.022650009021162987,5.0,-813.5962058399999,52,10237
540360,0.013021240942180157,1080518,-2392.60595703125,3420,158.0,31.79,0.014914711937308311,0.021151000633835793,5.0,-813.8917361799998,52,10249
540992,0.01647467538714409,1081782,-2392.5126953125,3424,158.0,31.86,0.01471858099102974,0.027888797223567963,5.0,-814.23068029,52,10261
541624,0.020686287432909012,1083046,-2391.482421875,3428,158.0,31.93,0.014783876948058605,0.03428230807185173,5.0,-814.4980406200002,52,10273
542256,0.015621396712958813,1084310,-2391.789794921875,3432,158.0,32.01,0.014912514947354794,0.023193655535578728,5.0,-814.74515466,52,10285
542888,0.012750223278999329,1085574,-2392.06396484375,3436,158.0,31.89,0.01481697615236044,0.020632680505514145,5.0,-814.99752268,52,10297
543520,0.014994122087955475,1086838,-2392.129638671875,3440,158.0,32.04,0.014893961139023304,0.025474602356553078,5.0,-815.30290186,52,10309
544152,0.016747698187828064,1088102,-2391.892822265625,3444,158.0,32.13,0.014929981902241707,0.029795924201607704,5.0,-815.5322835399999,52,10321
544784,0.01836327463388443,1089366,-2391.54443359375,3448,158.0,32.11,0.015146010555326939,0.03198637813329697,5.0,-815.80050786,52,10333
545416,0.016055593267083168,1090630,-2392.626953125,3452,158.0,32.28,0.014964429661631584,0.022204365581274033,5.0,-815.93355652,52,10345
546048,0.01570884697139263,1091894,-2392.51123046875,3456,158.0,32.62,0.01501261442899704,0.026433881372213364,5.0,-815.97526088,52,10357
546680,0.02188723161816597,1093158,-2393.160888671875,3460,158.0,32.75,0.014977363869547844,0.03353869169950485,5.0,-816.0989441300001,52,10368
547312,0.013991746120154858,1094422,-2392.541015625,3464,158.0,32.81,0.015140319243073463,0.023921696469187737,5.0,-816.21588187,52,10380
547944,0.01635371334850788,1095686,-2392.92041015625,3468,158.0,32.82,0.01487313024699688,0.030549513176083565,5.0,-816.3650057100002,52,10392
548576,0.015111618675291538,1096950,-2392.31494140625,3472,158.0,32.77,0.014872527681291103,0.02399943210184574,5.0,-816.41743682,52,10404
549208,0.015807081013917923,1098214,-2393.433349609375,3476,158.0,32.63,0.014805893413722515,0.027335919439792633,5.0,-816.5493330799999,52,10416
549840,0.014709416776895523,1099478,-2393.51611328125,3480,158.0,32.72,0.014961425215005875,0.026926221325993538,5.0,-816.73667588,52,10428
550472,0.014016816392540932,1100742,-2392.74169921875,3484,158.0,32.71,0.014849050901830196,0.025063006207346916,5.0,-817.11213365,52,10440
551104,0.013908668421208858,1102006,-2392.813232421875,3488,158.0,32.62,0.014948554337024689,0.024280302226543427,5.0,-817.4301485899999,52,10452
551736,0.01444890908896923,1103270,-2392.840576171875,3492,158.0,32.72,0.01509670540690422,0.021811043843626976,5.0,-817.6931140299998,52,10464
552368,0.01699705421924591,1104534,-2392.9697265625,3496,158.0,32.95,0.015061106532812119,0.026590241119265556,5.0,-818.13769187,52,10476
553000,0.017061568796634674,1105798,-2393.510986328125,3500,158.0,33.22,0.015148833394050598,0.028117232024669647,5.0,-818.6000284900002,52,10488
553632,0.016398055478930473,1107062,-2394.17431640625,3504,158.0,33.23,0.015154173597693443,0.02377936616539955,5.0,-818.82351573,52,10500
554264,0.017764147371053696,1108326,-2394.0849609375,3508,158.0,33.35,0.015012707561254501,0.02648027241230011,5.0,-818.9974596,52,10511
554896,0.01750957779586315,1109590,-2393.4794921875,3512,158.0,33.59,0.014980664476752281,0.028709962964057922,5.0,-819.1515268100002,52,10523
555528,0.015733888372778893,1110854,-2394.07861328125,3516,158.0,33.73,0.015013216063380241,0.03206755965948105,5.0,-819.37594513,52,10535
556160,0.015201907604932785,1112118,-2394.24267578125,3520,158.0,33.78,0.015276685357093811,0.037929873913526535,5.0,-819.1878479300001,52,10547
556792,0.015262685716152191,1113382,-2395.814697265625,3524,158.0,33.84,0.015179304406046867,0.03938429802656174,5.0,-818.4157519099999,52,10559
557424,0.015858115628361702,1114646,-2395.077392578125,3528,158.0,33.93,0.01513396855443716,0.0340302437543869,5.0,-817.65970838,52,10571
558056,0.01621195301413536,1115910,-2395.19580078125,3532,158.0,34.04,0.015213274396955967,0.029037049040198326,5.0,-817.4620332199999,52,10583
558688,0.018266800791025162,1117174,-2395.717529296875,3536,158.0,34.41,0.015286499634385109,0.03309105709195137,5.0,-817.30436732,52,10595
559320,0.017603009939193726,1118438,-2394.150390625,3540,158.0,34.36,0.015027669258415699,0.029322762042284012,5.0,-817.0701647999999,52,10607
559952,0.015950700268149376,1119702,-2394.75439453125,3544,158.0,34.36,0.01494571752846241,0.026646548882126808,5.0,-816.9247445800002,52,10619
560584,0.020254161208868027,1120966,-2395.0859375,3548,158.0,34.57,0.015318818390369415,0.029788894578814507,5.0,-816.5432949700001,52,10631
561216,0.0158323235809803,1122230,-2395.047607421875,3552,158.0,34.56,0.015214500948786736,0.024766666814684868,5.0,-816.2315368499999,52,10643
561848,0.01923241838812828,1123494,-2394.4931640625,3556,158.0,34.52,0.01505343895405531,0.03365863487124443,5.0,-816.13351923,52,10655
562480,0.018789347261190414,1124758,-2395.082275390625,3560,158.0,34.63,0.015065035782754421,0.04308418557047844,5.0,-815.9504453000002,52,10667
563112,0.020973021164536476,1126022,-2394.1474609375,3564,158.0,34.81,0.015177126042544842,0.03931721672415733,5.0,-815.8548386399998,52,10679
563744,0.02078383043408394,1127286,-2393.315673828125,3568,158.0,34.93,0.015260325744748116,0.034216225147247314,5.0,-815.72124357,52,10691
564376,0.018740404397249222,1128550,-2392.93701171875,3572,158.0,34.96,0.015419241040945053,0.031940314918756485,5.0,-815.7985830300001,52,10703
565008,0.01794847659766674,1129814,-2394.408203125,3576,158.0,35.05,0.015630178153514862,0.0319138839840889,5.0,-815.6560521399998,52,10715
565640,0.015873203054070473,1131078,-2393.22607421875,3580,158.0,34.81,0.015460926108062267,0.02859480492770672,5.0,-815.5001611800002,52,10727
566272,0.015049105510115623,1132342,-2394.64208984375,3584,158.0,34.74,0.015275825746357441,0.022305835038423538,5.0,-815.2143315599999,52,10739
566904,0.015943635255098343,1133606,-2395.5390625,3588,158.0,34.56,0.015518641099333763,0.022115405648946762,5.0,-815.0697210299998,52,10751
567536,0.013254358433187008,1134870,-2395.861083984375,3592,158.0,34.47,0.015266104601323605,0.023417897522449493,5.0,-814.9495245699999,52,10763
568168,0.015256794169545174,1136134,-2396.49560546875,3596,158.0,34.35,0.015358731150627136,0.02597304992377758,5.0,-814.8421822300002,52,10775
568800,0.016200758516788483,1137398,-2397.0439453125,3600,158.0,34.28,0.015395326539874077,0.029209641739726067,5.0,-814.6800394,52,10787
569432,0.015793312340974808,1138662,-2397.450927734375,3604,158.0,34.21,0.015304122120141983,0.024419600144028664,5.0,-814.5101233800001,52,10799
570064,0.017615491524338722,1139926,-2398.81103515625,3608,158.0,34.21,0.015321454964578152,0.026868289336562157,5.0,-814.3352010299999,52,10811
570696,0.017068684101104736,1141190,-2399.24462890625,3612,158.0,34.05,0.015283782035112381,0.02939557656645775,5.0,-814.40600002,52,10822
571328,0.016064373776316643,1142454,-2398.92041015625,3616,158.0,34.01,0.015455221757292747,0.029125722125172615,5.0,-814.44890404,52,10834
571960,0.013502958230674267,1143718,-2400.2626953125,3620,158.0,34.1,0.015426632016897202,0.027838805690407753,5.0,-814.7475562699999,52,10846
572592,0.01751144602894783,1144982,-2400.76123046875,3624,158.0,34.12,0.015402368269860744,0.025113429874181747,5.0,-815.6171071299999,52,10858
573224,0.014921179041266441,1146246,-2401.4482421875,3628,158.0,34.09,0.01525470893830061,0.02007361315190792,5.0,-816.5060879599998,52,10870
573856,0.016497360542416573,1147510,-2401.444091796875,3632,158.0,34.13,0.015276852995157242,0.02820327877998352,5.0,-816.83346724,52,10882
574488,0.018780704587697983,1148774,-2400.7392578125,3636,158.0,33.83,0.01531059481203556,0.03283809497952461,5.0,-817.1050671,52,10894
575120,0.018314383924007416,1150038,-2401.25146484375,3640,158.0,33.74,0.015461686998605728,0.028415633365511894,5.0,-817.4537097699998,52,10906
575752,0.015281912870705128,1151302,-2401.6591796875,3644,158.0,33.82,0.01529344916343689,0.026196220889687538,5.0,-817.6605644800001,52,10918
576384,0.014247299171984196,1152566,-2402.21435546875,3648,158.0,33.73,0.01522783376276493,0.02262568287551403,5.0,-818.0628088499999,52,10930
577016,0.015211805701255798,1153830,-2401.65869140625,3652,158.0,33.62,0.015127965249121189,0.02543610706925392,5.0,-818.6058053,52,10942
577648,0.016811208799481392,1155094,-2401.65576171875,3656,158.0,33.61,0.015323566272854805,0.02753978595137596,5.0,-818.8812121100001,52,10954
578280,0.013304517604410648,1156358,-2402.82568359375,3660,158.0,33.56,0.015149462036788464,0.03186190500855446,5.0,-819.18329169,52,10966
578912,0.016048884019255638,1157622,-2402.801025390625,3664,158.0,33.41,0.015342979691922665,0.028040308505296707,5.0,-819.3630109099998,52,10978
579544,0.015717579051852226,1158886,-2402.34130859375,3668,158.0,33.3,0.015259584411978722,0.029971620067954063,5.0,-819.6026895399998,52,10990
580176,0.013999713584780693,1160150,-2402.392578125,3672,158.0,33.36,0.015282885171473026,0.021263141185045242,5.0,-819.7820558800001,52,11002
580808,0.017248300835490227,1161414,-2402.404296875,3676,158.0,33.29,0.01528287772089243,0.022784307599067688,5.0,-819.9782326399999,52,11014
581440,0.01398153230547905,1162678,-2403.009033203125,3680,158.0,33.35,0.015189137309789658,0.021714644506573677,5.0,-820.29896159,52,11026
582072,0.015549820847809315,1163942,-2403.29736328125,3684,158.0,33.38,0.015261431224644184,0.02235686592757702,5.0,-820.6087627800001,52,11038
582704,0.012784273363649845,1165206,-2403.4365234375,3688,158.0,33.45,0.01517410110682249,0.019985876977443695,5.0,-820.89037365,52,11050
583336,0.015497971326112747,1166470,-2403.708740234375,3692,158.0,33.53,0.015204093419015408,0.02376992255449295,5.0,-821.06589825,52,11062
583968,0.015789709985256195,1167734,-2403.40673828125,3696,158.0,33.7,0.015275017358362675,0.027012014761567116,5.0,-821.26301743,52,11074
584600,0.015676124021410942,1168998,-2403.05029296875,3700,158.0,33.76,0.015251915901899338,0.02695588953793049,5.0,-821.54911428,52,11086
585232,0.015714025124907494,1170262,-2403.0107421875,3704,158.0,33.76,0.015231456607580185,0.024920329451560974,5.0,-821.77335309,52,11098
585864,0.01450627576559782,1171526,-2404.763427734375,3708,158.0,33.61,0.01536454726010561,0.023112140595912933,5.0,-821.85191762,52,11110
586496,0.01538118626922369,1172790,-2404.26123046875,3712,158.0,33.75,0.015337119810283184,0.028693420812487602,5.0,-821.8078187900002,52,11122
587128,0.016503050923347473,1174054,-2403.785400390625,3716,158.0,33.56,0.01528355572372675,0.025176070630550385,5.0,-821.6933749799999,52,11134
587760,0.014840111136436462,1175318,-2406.2080078125,3720,158.0,33.53,0.015402507968246937,0.025482065975666046,5.0,-821.3526995599998,52,11146
588392,0.015395005233585835,1176582,-2406.42578125,3724,158.0,33.72,0.015405027195811272,0.02840632013976574,5.0,-821.2965684499999,52,11158
589024,0.015942350029945374,1177846,-2406.0986328125,3728,158.0,33.66,0.015712842345237732,0.027684787288308144,5.0,-821.1254738399999,52,11170
589656,0.016725026071071625,1179110,-2406.673828125,3732,158.0,33.61,0.01572340354323387,0.02565629407763481,5.0,-821.0397396300001,52,11182
590288,0.012456249445676804,1180374,-2407.51708984375,3736,158.0,33.76,0.015385955572128296,0.02055233158171177,5.0,-820.9750872000001,52,11194
590920,0.016839707270264626,1181638,-2406.59326171875,3740,158.0,33.82,0.01568591594696045,0.026817696169018745,5.0,-820.73592764,52,11206
591552,0.015943096950650215,1182902,-2407.2421875,3744,158.0,33.68,0.015446070581674576,0.02808503992855549,5.0,-820.3616018899999,52,11218
592184,0.01514492928981781,1184166,-2407.5390625,3748,158.0,33.73,0.01556372083723545,0.023859292268753052,5.0,-819.56635536,52,11229
592816,0.0159373227506876,1185430,-2407.35791015625,3752,158.0,33.84,0.015388852916657925,0.026749299839138985,5.0,-819.1153970699999,52,11242
593448,0.01478790957480669,1186694,-2407.020751953125,3756,158.0,33.86,0.015704834833741188,0.022700032219290733,5.0,-818.86255907,52,11254
594080,0.013918684795498848,1187958,-2407.787109375,3760,158.0,33.79,0.01545074861496687,0.017700688913464546,5.0,-818.75476689,52,11265
594712,0.014666710048913956,1189222,-2407.94775390625,3764,158.0,33.78,0.015570498071610928,0.02041696198284626,5.0,-818.70978567,52,11277
595344,0.015468955971300602,1190486,-2408.29345703125,3768,158.0,33.83,0.015727752819657326,0.022560782730579376,5.0,-818.5814745899999,52,11289
595976,0.015077851712703705,1191750,-2407.6533203125,3772,158.0,33.73,0.015624062158167362,0.020889779552817345,5.0,-818.5434481800002,52,11301
596608,0.01770782098174095,1193014,-2408.17724609375,3776,158.0,33.67,0.015579765662550926,0.024378379806876183,5.0,-818.5248072999998,52,11313
597240,0.015593895688652992,1194278,-2408.24365234375,3780,158.0,33.76,0.015678459778428078,0.018296996131539345,5.0,-818.3855809999998,52,11325
597872,0.01845848560333252,1195542,-2408.177734375,3784,158.0,33.78,0.015752490609884262,0.02503548376262188,5.0,-818.3563782599999,52,11337
598504,0.017405690625309944,1196806,-2409.359375,3788,158.0,33.94,0.0159636028110981,0.02204781025648117,5.0,-818.27411383,52,11349
599136,0.016706665977835655,1198070,-2409.287841796875,3792,158.0,33.93,0.01581657864153385,0.028122462332248688,5.0,-818.3198621299999,52,11361
599768,0.015043532475829124,1199334,-2410.147705078125,3796,158.0,33.93,0.015651831403374672,0.02165144868195057,5.0,-818.3656177300003,52,11373
600400,0.015400865115225315,1200598,-2409.03759765625,3800,158.0,34.01,0.015512419864535332,0.02462771348655224,5.0,-818.35465906,52,11385
601032,0.018520396202802658,1201862,-2408.5732421875,3804,158.0,34.24,0.015575183555483818,0.023805690929293633,5.0,-818.32110187,52,11397
601664,0.014175035990774632,1203126,-2410.305419921875,3808,158.0,34.53,0.015530826523900032,0.021466506645083427,5.0,-818.4986119600002,52,11409
602296,0.013967020437121391,1204390,-2409.983154296875,3812,158.0,34.6,0.015630388632416725,0.02268970012664795,5.0,-818.55032305,52,11421
602928,0.01722653955221176,1205654,-2409.94677734375,3816,158.0,34.94,0.015514165163040161,0.022541593760252,5.0,-818.6810870899999,52,11433
603560,0.014917530119419098,1206918,-2408.989013671875,3820,158.0,35.03,0.015662334859371185,0.020441869273781776,5.0,-818.95866789,52,11445
604192,0.015282437205314636,1208182,-2409.652099609375,3824,158.0,34.88,0.015542406588792801,0.021708473563194275,5.0,-819.0708519300001,52,11457
604824,0.014216202311217785,1209446,-2410.7529296875,3828,158.0,35.01,0.01567949913442135,0.02237691543996334,5.0,-819.1536909899999,52,11469
605456,0.016148507595062256,1210710,-2410.22314453125,3832,158.0,34.97,0.015883436426520348,0.023175451904535294,5.0,-819.22260106,52,11481
606088,0.014988656155765057,1211974,-2410.0029296875,3836,158.0,35.02,0.01585744135081768,0.021790001541376114,5.0,-819.26803359,52,11493
606720,0.015315338037908077,1213238,-2410.6435546875,3840,158.0,35.07,0.015665210783481598,0.026398368179798126,5.0,-819.3989893699999,52,11505
607352,0.015736578032374382,1214502,-2410.248046875,3844,158.0,35.22,0.01569787971675396,0.02302364632487297,5.0,-819.7998224900001,52,11517
607984,0.022012030705809593,1215766,-2410.265869140625,3848,158.0,35.45,0.015861744061112404,0.0317310206592083,5.0,-820.5742553599999,52,11529
608616,0.014195442199707031,1217030,-2410.045654296875,3852,158.0,35.51,0.015599220991134644,0.02137264981865883,5.0,-820.8617894799999,52,11541
609248,0.014592554420232773,1218294,-2411.018310546875,3856,158.0,35.58,0.01573716662824154,0.020389441400766373,5.0,-821.22063226,52,11553
609880,0.013801821507513523,1219558,-2410.422607421875,3860,158.0,35.72,0.01565818302333355,0.023526854813098907,5.0,-821.4062153100001,52,11565
610512,0.0145066287368536,1220822,-2410.447021484375,3864,158.0,35.92,0.015850236639380455,0.021560605615377426,5.0,-821.53512231,52,11577
611144,0.017499443143606186,1222086,-2410.23388671875,3868,158.0,35.99,0.01566888578236103,0.03422854468226433,5.0,-821.59090401,52,11589
611776,0.015415108762681484,1223350,-2410.522705078125,3872,158.0,36.28,0.015721289440989494,0.02327708899974823,5.0,-821.58324183,52,11601
612408,0.016251955181360245,1224614,-2411.2109375,3876,158.0,36.58,0.016100885346531868,0.024721305817365646,5.0,-821.58576941,52,11613
613040,0.01664697751402855,1225878,-2411.09716796875,3880,158.0,36.63,0.015837423503398895,0.029304439201951027,5.0,-821.4375559800001,52,11625
613672,0.015201859176158905,1227142,-2410.274169921875,3884,158.0,36.88,0.015859898179769516,0.021875839680433273,5.0,-821.3811753,52,11638
614304,0.016276437789201736,1228406,-2411.9052734375,3888,158.0,36.94,0.015911348164081573,0.02274550311267376,5.0,-821.2827685,52,11650
614936,0.017382990568876266,1229670,-2410.7216796875,3892,158.0,37.0,0.015824107453227043,0.028705816715955734,5.0,-821.1758739100001,52,11662
615568,0.01528741605579853,1230934,-2411.291259765625,3896,158.0,37.16,0.015956273302435875,0.019869673997163773,5.0,-821.0151724899998,52,11674
616200,0.014244242571294308,1232198,-2410.609375,3900,158.0,37.11,0.016099566593766212,0.020648980513215065,5.0,-820.8695045900001,52,11686
616832,0.014829917810857296,1233462,-2411.292236328125,3904,158.0,37.1,0.016127055510878563,0.02541797235608101,5.0,-820.6766470500002,52,11698
617464,0.014300341717898846,1234726,-2412.49267578125,3908,158.0,36.92,0.01605794206261635,0.024155963212251663,5.0,-820.54277267,52,11710
618096,0.013263111002743244,1235990,-2412.2587890625,3912,158.0,36.94,0.016124458983540535,0.02161640301346779,5.0,-820.53310591,52,11722
618728,0.01559299323707819,1237254,-2412.230224609375,3916,158.0,36.83,0.01583041623234749,0.02036217786371708,5.0,-820.4855202300001,52,11733
619360,0.013749289326369762,1238518,-2411.843994140625,3920,158.0,36.84,0.01616399548947811,0.022266337648034096,5.0,-820.5706664999999,52,11745
619992,0.014203171245753765,1239782,-2411.95068359375,3924,158.0,37.09,0.015981385484337807,0.021249104291200638,5.0,-820.4829145399998,52,11757
620624,0.01649344339966774,1241046,-2411.43505859375,3928,158.0,37.18,0.016038496047258377,0.024005744606256485,5.0,-820.3730086199998,52,11770
621256,0.014819614589214325,1242310,-2412.947265625,3932,158.0,37.3,0.01605909690260887,0.023245396092534065,5.0,-820.34399926,52,11781
621888,0.01746939867734909,1243574,-2410.8984375,3936,158.0,37.2,0.01607220619916916,0.0282851904630661,5.0,-820.2303554,52,11793
622520,0.017377253621816635,1244838,-2412.363525390625,3940,158.0,37.24,0.016102099791169167,0.024195561185479164,5.0,-820.3891931700001,52,11805
623152,0.015504412353038788,1246102,-2412.61279296875,3944,158.0,37.18,0.015838216990232468,0.022865260019898415,5.0,-820.4243935799999,52,11817
623784,0.0241568461060524,1247366,-2412.076171875,3948,158.0,37.05,0.015868937596678734,0.03255726769566536,5.0,-820.49617153,52,11829
624416,0.01356352586299181,1248630,-2412.576171875,3952,158.0,36.95,0.015996526926755905,0.021204935386776924,5.0,-820.51888534,52,11841
625048,0.01919764280319214,1249894,-2411.6044921875,3956,158.0,36.89,0.015908965840935707,0.028045743703842163,5.0,-820.4087339900001,52,11853
625680,0.013413609936833382,1251158,-2413.1357421875,3960,158.0,36.82,0.015559647232294083,0.019148878753185272,5.0,-820.0432658600001,52,11865
626312,0.014525740407407284,1252422,-2413.734375,3964,158.0,36.76,0.01565936952829361,0.027592333033680916,5.0,-819.7780148699999,52,11878
626944,0.01893443986773491,1253686,-2414.254150390625,3968,158.0,36.73,0.015683118253946304,0.026982910931110382,5.0,-819.55010497,52,11890
627576,0.015956468880176544,1254950,-2413.649658203125,3972,158.0,36.5,0.015567966736853123,0.03139132633805275,5.0,-819.33030969,52,11901
628208,0.016028553247451782,1256214,-2415.026123046875,3976,158.0,36.56,0.015479405410587788,0.021855603903532028,5.0,-819.1830220600001,52,11913
628840,0.013963955454528332,1257478,-2414.3837890625,3980,158.0,36.58,0.015600678510963917,0.03574540093541145,5.0,-819.1321461000002,52,11925
629472,0.016329677775502205,1258742,-2414.841064453125,3984,158.0,36.44,0.015803182497620583,0.0262265857309103,5.0,-818.5814370500001,52,11937
630104,0.015455428510904312,1260006,-2415.619140625,3988,158.0,36.37,0.015765521675348282,0.03282655030488968,5.0,-818.0868374600002,52,11949
630736,0.012835804373025894,1261270,-2415.432373046875,3992,158.0,36.49,0.01569496840238571,0.026258360594511032,5.0,-817.5351189299998,52,11961
631368,0.014375988394021988,1262534,-2416.203369140625,3996,158.0,36.24,0.015721775591373444,0.02862412855029106,5.0,-816.9012981699999,52,11974
632000,0.017260923981666565,1263798,-2415.64404296875,4000,158.0,36.12,0.015500781126320362,0.0279306098818779,5.0,-816.38201009,52,11986
632632,0.01951560378074646,1265062,-2415.47509765625,4004,158.0,36.05,0.015852058306336403,0.035434283316135406,5.0,-815.7421103599997,52,11998
633264,0.01666460745036602,1266326,-2416.03662109375,4008,158.0,35.94,0.01562447939068079,0.028294695541262627,5.0,-814.6029045999999,52,12010
633896,0.01702199876308441,1267590,-2416.4560546875,4012,158.0,35.91,0.015872230753302574,0.035014551132917404,5.0,-813.5930799800001,52,12022
634528,0.015855971723794937,1268854,-2415.4072265625,4016,158.0,35.92,0.01564324088394642,0.036234300583601,5.0,-812.832471,52,12034
635160,0.016200771555304527,1270118,-2417.3251953125,4020,158.0,35.99,0.015841320157051086,0.03857177123427391,5.0,-812.13768588,52,12046
635792,0.016532616689801216,1271382,-2416.35986328125,4024,158.0,36.0,0.0155783174559474,0.039080385118722916,5.0,-811.4276863399999,52,12058
636424,0.014228754676878452,1272646,-2417.29736328125,4028,158.0,35.92,0.015602664090692997,0.034613218158483505,5.0,-811.0768452099998,52,12070
637056,0.015438760630786419,1273910,-2416.15380859375,4032,158.0,35.82,0.015676328912377357,0.026559963822364807,5.0,-810.9557611800001,52,12082
637688,0.014455529861152172,1275174,-2417.2392578125,4036,158.0,35.99,0.015830591320991516,0.03340817987918854,5.0,-810.86803584,52,12094
638320,0.017021125182509422,1276438,-2416.108154296875,4040,158.0,36.01,0.015808556228876114,0.02494892291724682,5.0,-810.63088272,52,12106
638952,0.014673737809062004,1277702,-2416.8505859375,4044,158.0,36.26,0.01589864306151867,0.02473887987434864,5.0,-810.4239305000001,52,12118
639584,0.014645465649664402,1278966,-2416.54638671875,4048,158.0,36.44,0.01604369841516018,0.02870229445397854,5.0,-810.06031658,52,12130
640216,0.017633268609642982,1280230,-2416.8349609375,4052,158.0,36.75,0.015907788649201393,0.027233492583036423,5.0,-809.7366408500001,52,12142
640848,0.015394393354654312,1281494,-2417.14990234375,4056,158.0,37.01,0.016022872179746628,0.026337970048189163,5.0,-809.6243148699999,52,12154
641480,0.015045600943267345,1282758,-2416.507080078125,4060,158.0,37.16,0.015941116958856583,0.02191152796149254,5.0,-809.7477857899999,52,12166
642112,0.013245342299342155,1284022,-2418.41845703125,4064,158.0,37.16,0.015950895845890045,0.02149077132344246,5.0,-809.64123997,52,12178
642744,0.015939300879836082,1285286,-2416.88671875,4068,158.0,37.31,0.015753015875816345,0.023453349247574806,5.0,-809.80767006,52,12190
643376,0.01565592922270298,1286550,-2418.443359375,4072,158.0,37.58,0.01600807160139084,0.02361227758228779,5.0,-809.74358339,52,12202
644008,0.02170226164162159,1287814,-2417.39990234375,4076,158.0,37.56,0.015889747068285942,0.029122713953256607,5.0,-809.7195345499998,52,12214
644640,0.015594558790326118,1289078,-2418.2255859375,4080,158.0,37.71,0.015774814411997795,0.026953058317303658,5.0,-809.7252584199999,52,12226
