train/n_updates,time/episodes,time/total_timesteps,time/fps,train/ent_coef,rollout/ep_len_mean,train/critic_loss,time/time_elapsed,rollout/ep_rew_mean,train/actor_loss
1638838,1040,819520,100,0.0013656807132065296,788.0,0.015005145221948624,8174,1976.8501114399999,-252.57135009765625
1645142,1044,822672,100,0.0013297850964590907,788.0,0.01210092380642891,8205,1977.2514936699997,-251.98605346679688
1651446,1048,825824,100,0.0013660331023856997,788.0,0.013705700635910034,8237,1977.7539951899996,-250.28204345703125
1657750,1052,828976,100,0.001347942161373794,788.0,0.011962547898292542,8268,1978.4796195799997,-251.90155029296875
1664054,1056,832128,100,0.0013583095278590918,788.0,0.014121764339506626,8300,1979.0166700700004,-250.84414672851562
1670358,1060,835280,100,0.001347841345705092,788.0,0.013779399916529655,8332,1979.5449687200003,-255.52015686035156
1676662,1064,838432,100,0.001355004496872425,788.0,0.01276641059666872,8363,1980.0767350800004,-251.5880584716797
1682966,1068,841584,100,0.0013489073608070612,788.0,0.012645536102354527,8395,1980.8723743599999,-251.58380126953125
1689270,1072,844736,100,0.0013488205149769783,788.0,0.01176693756133318,8426,1981.30481241,-251.95196533203125
1695574,1076,847888,100,0.0013515148311853409,788.0,0.011167924851179123,8458,1981.7496702199999,-251.4911346435547
1701878,1080,851040,100,0.0013459704350680113,788.0,0.015446293167769909,8489,1982.19026336,-251.8455810546875
1708182,1084,854192,100,0.0013544773682951927,788.0,0.013103990815579891,8521,1982.5503673499998,-253.2880859375
1714486,1088,857344,100,0.0013534043682739139,788.0,0.012215492315590382,8552,1983.00873153,-251.65554809570312
1720790,1092,860496,100,0.0013569751754403114,788.0,0.01282286923378706,8584,1983.2895338700002,-250.68966674804688
1727094,1096,863648,100,0.0013682444114238024,788.0,0.013374937698245049,8615,1983.8654734899997,-251.40713500976562
1733398,1100,866800,100,0.0013351388042792678,788.0,0.01332986168563366,8647,1984.2223786000002,-254.0078887939453
1739702,1104,869952,100,0.0013583482941612601,788.0,0.012920791283249855,8679,1984.42692119,-250.62124633789062
1746006,1108,873104,100,0.0013747548218816519,788.0,0.013920025900006294,8710,1984.8245161,-254.0572052001953
1752310,1112,876256,100,0.001342681352980435,788.0,0.013927871361374855,8742,1985.19558473,-251.9993438720703
1758614,1116,879408,100,0.0013549438444897532,788.0,0.011821971274912357,8774,1985.4696104899997,-252.3206787109375
1764918,1120,882560,100,0.001351286075077951,788.0,0.011838464997708797,8805,1985.9447008300003,-253.70773315429688
1771222,1124,885712,100,0.0013532016891986132,788.0,0.012440507300198078,8837,1986.24276235,-254.13955688476562
1777526,1128,888864,100,0.001341668190434575,788.0,0.012975695542991161,8868,1986.65307286,-253.7884063720703
1783830,1132,892016,100,0.0013311136281117797,788.0,0.013419350609183311,8900,1986.9859396699997,-252.19158935546875
1790134,1136,895168,100,0.00135841965675354,788.0,0.012647940777242184,8932,1987.3795959000004,-253.39268493652344
1796438,1140,898320,100,0.001330545055679977,788.0,0.012899352237582207,8964,1987.6634753500005,-252.7114715576172
1802742,1144,901472,100,0.0013541480293497443,788.0,0.013701504096388817,8996,1988.2951948400005,-253.260986328125
1809046,1148,904624,100,0.0013569293078035116,788.0,0.013057825155556202,9028,1988.5842716800003,-253.31346130371094
1815350,1152,907776,100,0.0013508190168067813,788.0,0.011087872087955475,9060,1988.76677836,-253.45779418945312
1821654,1156,910928,100,0.001344348886050284,788.0,0.01165312621742487,9091,1989.2565554800003,-253.55007934570312
1827958,1160,914080,100,0.0013633748749271035,788.0,0.012175031006336212,9122,1989.7734422199999,-251.8134307861328
1834262,1164,917232,100,0.0013358482392504811,788.0,0.011250962503254414,9153,1990.1477601600004,-251.9405975341797
1840566,1168,920384,100,0.0013430174440145493,788.0,0.011226972565054893,9184,1990.3044890000006,-254.51702880859375
1846870,1172,923536,100,0.0013417928712442517,788.0,0.012216917239129543,9215,1990.5033231900002,-254.16409301757812
1853174,1176,926688,100,0.0013626156141981483,788.0,0.011182485148310661,9247,1990.7120025299998,-253.05874633789062
1859478,1180,929840,100,0.0013359946897253394,788.0,0.015215274877846241,9278,1991.0637384800002,-253.54344177246094
1865782,1184,932992,100,0.0013481947826221585,788.0,0.013395775109529495,9309,1991.53074457,-253.17135620117188
1872086,1188,936144,100,0.0013525360263884068,788.0,0.011237182654440403,9340,1991.6703996099998,-254.4429473876953
1878390,1192,939296,100,0.001330088940449059,788.0,0.013409060426056385,9371,1992.02723156,-252.09375
1884694,1196,942448,100,0.0013256483944132924,788.0,0.012907247059047222,9402,1992.2004212800002,-253.8483123779297
1890998,1200,945600,100,0.001329955761320889,788.0,0.012356509454548359,9434,1992.6635129200001,-253.6409149169922
1897302,1204,948752,100,0.0013373688561841846,788.0,0.01227428950369358,9466,1993.0553684600006,-253.02642822265625
1903606,1208,951904,100,0.0013267949689179659,788.0,0.013239176943898201,9497,1993.4333467100003,-254.042724609375
1909910,1212,955056,100,0.0013366873608902097,788.0,0.012733117677271366,9527,1993.8079494299998,-255.01144409179688
1916214,1216,958208,100,0.0013325875625014305,788.0,0.01423662155866623,9559,1994.3796073299998,-254.8282470703125
1922518,1220,961360,100,0.001331839943304658,788.0,0.012085068970918655,9590,1994.6137038300003,-252.75222778320312
1928822,1224,964512,100,0.0013377643190324306,788.0,0.011688661761581898,9621,1995.09198596,-251.9504852294922
1935126,1228,967664,100,0.001338103786110878,788.0,0.015263648703694344,9653,1995.55185651,-251.636474609375
1941430,1232,970816,100,0.0013197481166571379,788.0,0.0114974994212389,9684,1996.0895329299997,-253.26287841796875
1947734,1236,973968,100,0.001335376175120473,788.0,0.013929148204624653,9716,1996.78383212,-254.06423950195312
1954038,1240,977120,100,0.0013216336956247687,788.0,0.01549728773534298,9746,1997.0794667200003,-255.9595184326172
1960342,1244,980272,100,0.0013353616232052445,788.0,0.013725747354328632,9778,1997.2846612,-253.5328369140625
1966646,1248,983424,100,0.001326224417425692,788.0,0.014332463033497334,9809,1997.6141771500004,-254.03277587890625
1972950,1252,986576,100,0.001333890832029283,788.0,0.013920212164521217,9841,1998.1773243100001,-255.94393920898438
1979254,1256,989728,100,0.0013421998592093587,788.0,0.01102758850902319,9872,1998.2794764500002,-252.5087432861328
1985558,1260,992880,100,0.0013306973269209266,788.0,0.013181356713175774,9904,1998.37493135,-256.6724548339844
1991862,1264,996032,100,0.001328985788859427,788.0,0.012798656709492207,9936,1998.6199879800004,-256.32379150390625
1998166,1268,999184,100,0.0013344513718038797,788.0,0.013367006555199623,9968,1998.9827751000003,-255.4693603515625
2004470,1272,1002336,100,0.0013359570875763893,788.0,0.013756439089775085,10002,1999.3568952800001,-256.23175048828125
2010774,1276,1005488,100,0.0013305279426276684,788.0,0.013084009289741516,10033,1999.9310480200002,-256.16778564453125
2017078,1280,1008640,100,0.0013195821084082127,788.0,0.010451358743011951,10065,2000.22700656,-253.635009765625
2023382,1284,1011792,100,0.0013162746326997876,788.0,0.010968605056405067,10096,2000.7205791099998,-252.36917114257812
2029686,1288,1014944,100,0.0013168364530429244,788.0,0.01274588517844677,10128,2001.0911626600002,-253.61993408203125
2035990,1292,1018096,100,0.0013190517202019691,788.0,0.011418845504522324,10159,2001.63814193,-254.52757263183594
2042294,1296,1021248,100,0.0013143692631274462,788.0,0.013228733092546463,10191,2002.2004918100004,-254.8646697998047
2048598,1300,1024400,100,0.0013044882798567414,788.0,0.011213055811822414,10223,2002.6432592000003,-254.93507385253906
2054902,1304,1027552,100,0.0013060604687780142,788.0,0.012571623548865318,10255,2003.03928635,-255.3448486328125
2061206,1308,1030704,100,0.0013131859013810754,788.0,0.013048416003584862,10286,2003.2973223299998,-254.1881866455078
2067510,1312,1033856,100,0.0012905385810881853,788.0,0.011189834214746952,10319,2003.5944690099998,-253.49818420410156
2073814,1316,1037008,100,0.001292791566811502,788.0,0.0102608110755682,10350,2003.912882,-257.03582763671875
2080118,1320,1040160,100,0.0012748484732583165,788.0,0.013034320436418056,10382,2004.3608984600003,-255.13336181640625
2086422,1324,1043312,100,0.0012857794063165784,788.0,0.010771160013973713,10413,2004.30690389,-255.66629028320312
2092726,1328,1046464,100,0.0012806475860998034,788.0,0.013267682865262032,10445,2004.6336867799996,-254.71937561035156
2099030,1332,1049616,100,0.0012860387796536088,788.0,0.010558241978287697,10476,2004.7552852699998,-255.49066162109375
2105334,1336,1052768,100,0.0012874857056885958,788.0,0.011315178126096725,10508,2005.0169869500003,-256.42083740234375
2111638,1340,1055920,100,0.001286319107748568,788.0,0.010840281844139099,10539,2005.68985395,-255.90089416503906
2117942,1344,1059072,100,0.001279556774534285,788.0,0.009549184702336788,10571,2005.9465330499997,-255.23101806640625
2124246,1348,1062224,100,0.0012595269363373518,788.0,0.013180357404053211,10602,2006.31118596,-255.56907653808594
2130550,1352,1065376,100,0.00127251329831779,788.0,0.0105380117893219,10634,2006.45142212,-255.8221435546875
2136854,1356,1068528,100,0.0012664338573813438,788.0,0.009169950149953365,10666,2006.9934561700004,-255.73703002929688
2143158,1360,1071680,100,0.001277082017622888,788.0,0.010167596861720085,10697,2007.38662214,-256.5147399902344
2149462,1364,1074832,100,0.001257259282283485,788.0,0.010355835780501366,10729,2007.7011247800003,-255.3790740966797
2155766,1368,1077984,100,0.0012566043296828866,788.0,0.012088093906641006,10761,2007.99120502,-255.05838012695312
2162070,1372,1081136,100,0.0012566096847876906,788.0,0.01155039668083191,10793,2008.5717302499997,-255.07305908203125
2168374,1376,1084288,100,0.0012649758718907833,788.0,0.010229473933577538,10824,2008.7990074099996,-255.6478729248047
2174678,1380,1087440,100,0.001248388085514307,788.0,0.0118263466283679,10855,2009.01739036,-253.1708526611328
2180982,1384,1090592,100,0.0012482553720474243,788.0,0.012552683241665363,10887,2009.0443469999998,-256.5575866699219
2187286,1388,1093744,100,0.0012518508592620492,788.0,0.011448339559137821,10919,2009.1864938200004,-257.18902587890625
2193590,1392,1096896,100,0.001257309690117836,788.0,0.011053959839046001,10950,2009.4736939499999,-257.31671142578125
2199894,1396,1100048,100,0.001639503869228065,788.0,0.06674044579267502,10982,2007.4913851199997,-259.612548828125
2206198,1400,1103200,100,0.001547788386233151,788.0,0.027645692229270935,11013,2003.20460249,-258.00469970703125
2212502,1404,1106352,100,0.0015143835917115211,788.0,0.02144242823123932,11044,1998.6241263099998,-259.24200439453125
2218806,1408,1109504,100,0.001374836079776287,788.0,0.016993464902043343,11076,1994.8063726599999,-258.1266174316406
2225110,1412,1112656,100,0.0013016766170039773,788.0,0.012671352364122868,11108,1992.59661164,-256.7597961425781
2231414,1416,1115808,100,0.0012651905417442322,788.0,0.014243233948946,11140,1991.3252473,-258.23974609375
2237718,1420,1118960,100,0.0012533864937722683,788.0,0.015867695212364197,11171,1990.1051821100002,-257.2893981933594
2244022,1424,1122112,100,0.0012501090532168746,788.0,0.013486982323229313,11202,1989.8410202599998,-259.2364196777344
2250326,1428,1125264,100,0.0012524191988632083,788.0,0.01114402525126934,11233,1989.3257270699999,-256.8179626464844
2256630,1432,1128416,100,0.001246762229129672,788.0,0.012942889705300331,11264,1989.24463619,-257.069580078125
2262934,1436,1131568,100,0.0012419921113178134,788.0,0.01358468271791935,11295,1989.12738408,-257.5527648925781
2269238,1440,1134720,100,0.0012515697162598372,788.0,0.010295695625245571,11326,1988.93558475,-257.0232849121094
2275542,1444,1137872,100,0.00122517766430974,788.0,0.009112363681197166,11357,1989.0689959199997,-258.2625732421875
2281846,1448,1141024,100,0.0012386210728436708,788.0,0.009500430896878242,11387,1989.03096843,-258.0062255859375
2288150,1452,1144176,100,0.0012266004923731089,788.0,0.013358308002352715,11419,1989.3597596800005,-258.1238098144531
2294454,1456,1147328,100,0.0012332563055679202,788.0,0.012090726755559444,11451,1989.3633966100003,-256.5079345703125
2300758,1460,1150480,100,0.0012310430174693465,788.0,0.011401009745895863,11483,1989.36492343,-257.2995300292969
2307062,1464,1153632,100,0.0012209219858050346,788.0,0.012253008782863617,11514,1989.4566476400003,-258.8121032714844
2313366,1468,1156784,100,0.001223999192006886,788.0,0.011269883252680302,11544,1989.18241063,-255.32321166992188
2319670,1472,1159936,100,0.001231872127391398,788.0,0.01263139396905899,11576,1989.0464150400003,-260.02587890625
2325974,1476,1163088,100,0.001227598637342453,788.0,0.00957920029759407,11608,1989.2377546199998,-257.55218505859375
2332278,1480,1166240,100,0.0012144033098593354,788.0,0.008983481675386429,11639,1989.6268313300002,-256.1280517578125
2338582,1484,1169392,100,0.0012181928614154458,788.0,0.012892086058855057,11671,1989.9538947699998,-256.90771484375
2344886,1488,1172544,100,0.0012093919795006514,788.0,0.010205698199570179,11702,1990.3607668299996,-256.43310546875
2351190,1492,1175696,100,0.0012199420016258955,788.0,0.01139136590063572,11734,1990.2999581200002,-256.3836669921875
2357494,1496,1178848,100,0.0012098983861505985,788.0,0.01243297103792429,11766,1992.6416837900001,-258.90106201171875
2363798,1500,1182000,100,0.001206505112349987,788.0,0.01031454000622034,11797,1997.4015254200003,-257.23944091796875
2370102,1504,1185152,100,0.0012128171510994434,788.0,0.009743581525981426,11828,2002.52381612,-258.04644775390625
2376406,1508,1188304,100,0.0012123310007154942,788.0,0.009075552225112915,11859,2006.9009587099997,-258.6092529296875
2382710,1512,1191456,100,0.0011914611095562577,788.0,0.012226229533553123,11890,2009.5138027899998,-258.6966552734375
2389014,1516,1194608,100,0.0012099416926503181,788.0,0.01374383270740509,11922,2011.5255514199996,-255.5380859375
2395318,1520,1197760,100,0.0012085381895303726,788.0,0.01117603201419115,11953,2013.3271891500003,-257.4200439453125
2401622,1524,1200912,100,0.0011989109916612506,788.0,0.009787599556148052,11985,2014.5819553299998,-256.53460693359375
2407926,1528,1204064,100,0.001203525229357183,788.0,0.011649111285805702,12017,2015.40824048,-259.18316650390625
2414230,1532,1207216,100,0.0011947517050430179,788.0,0.012690600007772446,12048,2016.1427022399998,-258.5475769042969
2420534,1536,1210368,100,0.001191382179968059,788.0,0.010192930698394775,12080,2016.7564277600002,-256.2216796875
2426838,1540,1213520,100,0.0011875457130372524,788.0,0.010230306535959244,12112,2017.2480703600002,-256.9461669921875
2433142,1544,1216672,100,0.0011915548238903284,788.0,0.009864076972007751,12143,2017.67251774,-257.0198974609375
2439446,1548,1219824,100,0.0011815944453701377,788.0,0.009101456962525845,12175,2018.27172158,-256.04547119140625
2445750,1552,1222976,100,0.0011854026233777404,788.0,0.011252332478761673,12206,2018.62445755,-259.13848876953125
2452054,1556,1226128,100,0.0011967187747359276,788.0,0.01316052209585905,12238,2019.11349255,-257.5810546875
2458358,1560,1229280,100,0.00119857769459486,788.0,0.010653376579284668,12269,2019.5844319500002,-257.5840148925781
2464662,1564,1232432,100,0.001186925801448524,788.0,0.014655085280537605,12301,2019.9228022800005,-257.2650451660156
2470966,1568,1235584,100,0.0011799025814980268,788.0,0.010176708921790123,12332,2020.4349454999997,-256.1343994140625
2477270,1572,1238736,100,0.001196686876937747,788.0,0.013671751134097576,12364,2021.0977187100004,-256.75885009765625
2483574,1576,1241888,100,0.00118203682359308,788.0,0.009622594341635704,12395,2021.44673768,-259.26776123046875
2489878,1580,1245040,100,0.0011716928565874696,788.0,0.009891788475215435,12426,2022.1459453399998,-260.48016357421875
2496182,1584,1248192,100,0.0011866564163938165,788.0,0.011472322046756744,12458,2022.45256729,-257.96697998046875
2502486,1588,1251344,100,0.0011773022124543786,788.0,0.00988345593214035,12489,2022.7933140100001,-257.69647216796875
2508790,1592,1254496,100,0.0011764452792704105,788.0,0.010661263950169086,12521,2023.2539946499999,-259.8749694824219
2515094,1596,1257648,100,0.0011695103021338582,788.0,0.009666060097515583,12552,2023.7569849800004,-257.6453552246094
2521398,1600,1260800,100,0.001191546325571835,788.0,0.009582141414284706,12584,2023.99863601,-259.9826354980469
2527702,1604,1263952,100,0.001173067488707602,788.0,0.010089334100484848,12615,2024.2430717100003,-260.730712890625
2534006,1608,1267104,100,0.0011699856258928776,788.0,0.009098747745156288,12647,2024.4552762300002,-259.67340087890625
2540310,1612,1270256,100,0.0011661658063530922,788.0,0.009795702062547207,12679,2024.77207171,-257.5632629394531
2546614,1616,1273408,100,0.0011628413340076804,788.0,0.010044923983514309,12710,2024.91526628,-258.98333740234375
2552918,1620,1276560,100,0.0011558602564036846,788.0,0.01145110372453928,12742,2025.1670846799998,-261.816650390625
2559222,1624,1279712,100,0.0011596772819757462,788.0,0.011399821378290653,12773,2025.63791511,-260.0949401855469
2565526,1628,1282864,100,0.0011641905875876546,788.0,0.011682562530040741,12805,2026.11421674,-259.984375
2571830,1632,1286016,100,0.0011572837829589844,788.0,0.009931659325957298,12836,2026.51420691,-259.1336669921875
2578134,1636,1289168,100,0.0011480482062324882,788.0,0.010269722901284695,12868,2026.71548703,-256.0572509765625
2584438,1640,1292320,100,0.0011677934089675546,788.0,0.011379703879356384,12899,2027.03995755,-259.69097900390625
2590742,1644,1295472,100,0.001163792097941041,788.0,0.014575643464922905,12931,2027.4534725700003,-260.6895751953125
2597046,1648,1298624,100,0.001156176207587123,788.0,0.009904816746711731,12963,2028.01123138,-259.5064697265625
2603350,1652,1301776,100,0.0011561419814825058,788.0,0.011912359856069088,12994,2028.15422051,-260.0439453125
2609654,1656,1304928,100,0.0011530660558491945,788.0,0.012803946621716022,13025,2028.6294123499997,-260.5075378417969
2615958,1660,1308080,100,0.0011564325541257858,788.0,0.011654684320092201,13056,2029.1030259400002,-262.04608154296875
2622262,1664,1311232,100,0.0011462010443210602,788.0,0.009287559427320957,13088,2029.59115787,-259.19439697265625
2628566,1668,1314384,100,0.0011536719975993037,788.0,0.011487007141113281,13120,2030.1226881800003,-259.77508544921875
2634870,1672,1317536,100,0.0011454622726887465,788.0,0.007315024733543396,13151,2030.4428764200002,-260.4886169433594
2641174,1676,1320688,100,0.0011489480966702104,788.0,0.012440850026905537,13183,2030.9029575900004,-258.86114501953125
2647478,1680,1323840,100,0.0011471284087747335,788.0,0.01297362893819809,13214,2031.30333851,-260.6386413574219
2653782,1684,1326992,100,0.00115028559230268,788.0,0.010848072357475758,13246,2031.69219166,-259.49755859375
2660086,1688,1330144,100,0.001452978583984077,788.0,0.046934667974710464,13277,2032.0798334899998,-260.8756103515625
2666390,1692,1333296,100,0.0015646993415430188,788.0,0.037702422589063644,13308,2027.2299974500002,-263.74578857421875
2672694,1696,1336448,100,0.0014757337048649788,788.0,0.0266108475625515,13340,2021.80587121,-264.23199462890625
2678998,1700,1339600,100,0.0013350783847272396,788.0,0.023710384964942932,13372,2017.52065558,-265.4573974609375
2685302,1704,1342752,100,0.0012547050137072802,788.0,0.016572212800383568,13404,2014.2946624400001,-263.8413391113281
2691606,1708,1345904,100,0.0012026033364236355,788.0,0.011452228762209415,13435,2012.6741014299998,-263.2303466796875
2697910,1712,1349056,100,0.001169496914371848,788.0,0.010982477106153965,13466,2012.13683009,-260.7017822265625
2704214,1716,1352208,100,0.0011779378401115537,788.0,0.010959131643176079,13497,2011.62665387,-261.88421630859375
2710518,1720,1355360,100,0.0011512386845424771,788.0,0.011193514801561832,13529,2010.8134280300003,-263.8987731933594
2716822,1724,1358512,100,0.0011512766359373927,788.0,0.01390448585152626,13561,2010.4915798,-261.2235107421875
2723126,1728,1361664,100,0.0011398253263905644,788.0,0.01037739496678114,13592,2010.25221181,-262.0619201660156
2729430,1732,1364816,100,0.001144735491834581,788.0,0.011057057417929173,13624,2009.90735643,-260.7257080078125
2735734,1736,1367968,100,0.0011299008037894964,788.0,0.011008281260728836,13656,2009.9717304199999,-262.27099609375
2742038,1740,1371120,100,0.0011438843794167042,788.0,0.009780127555131912,13687,2010.0557021400004,-260.80419921875
2748342,1744,1374272,100,0.0011413024039939046,788.0,0.008907074108719826,13719,2009.98094063,-261.5408935546875
2754646,1748,1377424,100,0.0011459687957540154,788.0,0.00917906779795885,13750,2009.75614413,-262.3579406738281
2760950,1752,1380576,100,0.0011612089583650231,788.0,0.011308752000331879,13782,2009.90408534,-263.06866455078125
2767254,1756,1383728,100,0.0011438167421147227,788.0,0.010151481255888939,13813,2009.7411716100003,-259.353759765625
2773558,1760,1386880,100,0.001139181898906827,788.0,0.007744373753666878,13845,2009.8938517300003,-260.86968994140625
2779862,1764,1390032,100,0.0011601983569562435,788.0,0.013022859580814838,13877,2010.04266308,-262.9006042480469
2786166,1768,1393184,100,0.0011501610279083252,788.0,0.012927197851240635,13908,2010.0154567700001,-261.11767578125
2792470,1772,1396336,100,0.0011519195977598429,788.0,0.010634128004312515,13939,2009.90855007,-261.57623291015625
2798774,1776,1399488,100,0.0011448436416685581,788.0,0.00830165483057499,13971,2010.0454068999998,-261.51336669921875
2805078,1780,1402640,100,0.0011456081410869956,788.0,0.010998979210853577,14003,2009.9403462999999,-263.6472473144531
2811382,1784,1405792,100,0.001137702725827694,788.0,0.011141769587993622,14034,2010.3254120899999,-264.35418701171875
2817686,1788,1408944,100,0.0011527494061738253,788.0,0.011850525625050068,14065,2010.45436815,-260.87371826171875
2823990,1792,1412096,100,0.0011608569184318185,788.0,0.009855329990386963,14097,2015.70796778,-262.04986572265625
2830294,1796,1415248,100,0.0011370335705578327,788.0,0.011744126677513123,14128,2021.5038952300001,-261.5691833496094
2836598,1800,1418400,100,0.001130048418417573,788.0,0.009610556066036224,14159,2026.2926605900002,-262.2234191894531
2842902,1804,1421552,100,0.001130482298322022,788.0,0.008951694704592228,14191,2030.2051829499999,-263.99798583984375
2849206,1808,1424704,100,0.001130086136981845,788.0,0.01250486634671688,14222,2032.65989953,-262.1565246582031
2855510,1812,1427856,100,0.0011312178103253245,788.0,0.009704578667879105,14254,2033.9476738499998,-260.24505615234375
2861814,1816,1431008,100,0.0011338056065142155,788.0,0.012968690134584904,14285,2035.27717684,-261.96600341796875
2868118,1820,1434160,100,0.0011268839007243514,788.0,0.011064174585044384,14317,2036.5196009799997,-263.2763366699219
2874422,1824,1437312,100,0.001118247164413333,788.0,0.009124224074184895,14349,2037.2288876899995,-262.1767578125
2880726,1828,1440464,100,0.001115039107389748,788.0,0.009563161991536617,14380,2038.19243057,-263.3401794433594
2887030,1832,1443616,100,0.0011205434566363692,788.0,0.011017350479960442,14412,2039.2243232799997,-263.0987548828125
2893334,1836,1446768,100,0.0011072431225329638,788.0,0.011214790865778923,14443,2040.0895038999997,-262.01666259765625
2899638,1840,1449920,100,0.0011119903065264225,788.0,0.008403939194977283,14475,2040.9841831,-262.3808898925781
2905942,1844,1453072,100,0.0011156623950228095,788.0,0.009012116119265556,14506,2041.72704762,-261.9955139160156
2912246,1848,1456224,100,0.001121018547564745,788.0,0.00978940725326538,14538,2042.5398832,-264.40869140625
2918550,1852,1459376,100,0.0011303534265607595,788.0,0.009021416306495667,14570,2043.16976242,-262.43939208984375
2924854,1856,1462528,100,0.0011184306349605322,788.0,0.010249653831124306,14601,2043.9764978199996,-263.06915283203125
2931158,1860,1465680,100,0.001105105271562934,788.0,0.010365149937570095,14633,2044.6947387499997,-261.62725830078125
2937462,1864,1468832,100,0.0011143018491566181,788.0,0.009933960624039173,14664,2045.3282566299997,-260.63970947265625
2943766,1868,1471984,100,0.001095774699933827,788.0,0.012255351059138775,14696,2046.15129219,-265.490478515625
2950070,1872,1475136,100,0.0011102937860414386,788.0,0.009827623143792152,14727,2047.1369461600004,-262.8428955078125
2956374,1876,1478288,100,0.00111717963591218,788.0,0.008764431811869144,14759,2047.6151324600003,-261.6024169921875
2962678,1880,1481440,100,0.0011177310952916741,788.0,0.00937879178673029,14790,2048.34447015,-262.80035400390625
2968982,1884,1484592,100,0.0011227951617911458,788.0,0.010173168033361435,14822,2048.82345169,-263.60931396484375
2975286,1888,1487744,100,0.0011129265185445547,788.0,0.00873163528740406,14853,2049.3482635600003,-262.2735900878906
2981590,1892,1490896,100,0.001120291301049292,788.0,0.010470847599208355,14884,2050.14338618,-261.1148376464844
2987894,1896,1494048,100,0.0011196343693882227,788.0,0.008995496667921543,14915,2050.72116353,-261.8912353515625
2994198,1900,1497200,100,0.0011145771713927388,788.0,0.0106942905113101,14946,2051.31968991,-263.24407958984375
3000502,1904,1500352,100,0.001115633174777031,788.0,0.010969512164592743,14978,2051.7004005999997,-263.3623046875
3006806,1908,1503504,100,0.0011087626917287707,788.0,0.009492410346865654,15009,2051.9647461699997,-263.1654052734375
3013110,1912,1506656,100,0.0011094490764662623,788.0,0.009274142794311047,15041,2052.50426969,-262.64532470703125
3019414,1916,1509808,100,0.001107070012949407,788.0,0.011325773783028126,15072,2052.87934928,-261.7311096191406
3025718,1920,1512960,100,0.0011174710234627128,788.0,0.010506722144782543,15103,2053.6229033299996,-264.2142333984375
3032022,1924,1516112,100,0.0011155687971040606,788.0,0.012442163191735744,15135,2054.2173806,-264.7120056152344
3038326,1928,1519264,100,0.0011252580443397164,788.0,0.010155417025089264,15166,2054.6336806500003,-261.513671875
3044630,1932,1522416,100,0.0011256267316639423,788.0,0.0099504254758358,15198,2055.06647119,-263.37115478515625
3050934,1936,1525568,100,0.0011350151617079973,788.0,0.009871040470898151,15229,2055.3628996400003,-264.27838134765625
3057238,1940,1528720,100,0.0011290654074400663,788.0,0.009397512301802635,15260,2055.6383110099996,-262.28729248046875
3063542,1944,1531872,100,0.0011226966744288802,788.0,0.008885962888598442,15292,2056.0429662899996,-264.00830078125
3069846,1948,1535024,100,0.0011187837226316333,788.0,0.009586171247065067,15323,2056.4636115099997,-262.1707458496094
3076150,1952,1538176,100,0.0011374092428013682,788.0,0.01046849973499775,15355,2056.7988691599994,-262.7210388183594
3082454,1956,1541328,100,0.0011186033952981234,788.0,0.008754463866353035,15386,2056.9671178099998,-263.9721374511719
3088758,1960,1544480,100,0.0011203911853954196,788.0,0.011019865982234478,15418,2057.18769799,-262.11248779296875
3095062,1964,1547632,100,0.0011226657079532743,788.0,0.010483442805707455,15449,2057.49605827,-263.1294250488281
3101366,1968,1550784,100,0.0011198432184755802,788.0,0.011529832147061825,15480,2057.80965754,-262.93609619140625
3107670,1972,1553936,100,0.0011270414106547832,788.0,0.011919129639863968,15512,2057.88318844,-266.20916748046875
3113974,1976,1557088,100,0.0011143720475956798,788.0,0.009741470217704773,15543,2057.98202208,-264.24249267578125
3120278,1980,1560240,100,0.0011276815785095096,788.0,0.008344119414687157,15574,2058.1258164,-264.06683349609375
3126582,1984,1563392,100,0.001120688859373331,788.0,0.010810302570462227,15606,2058.5287895300003,-263.1419677734375
3132886,1988,1566544,100,0.0011160119902342558,788.0,0.01042914018034935,15638,2058.9714656899996,-264.0804748535156
3139190,1992,1569696,100,0.001101407571695745,788.0,0.009627582505345345,15669,2059.03805709,-264.9573974609375
3145494,1996,1572848,100,0.0011142025468870997,788.0,0.009604226797819138,15701,2059.3819011299997,-264.88763427734375
3151798,2000,1576000,100,0.0011293934658169746,788.0,0.01648108661174774,15732,2059.42617516,-263.31207275390625
3158102,2004,1579152,100,0.0011181720765307546,788.0,0.010826616548001766,15764,2059.54189932,-263.61181640625
3164406,2008,1582304,100,0.001111004501581192,788.0,0.008223287761211395,15795,2059.79104168,-263.56414794921875
3170710,2012,1585456,100,0.0011256277794018388,788.0,0.009142505936324596,15827,2059.68140702,-265.2259216308594
3177014,2016,1588608,100,0.0011249366216361523,788.0,0.009425725787878036,15858,2059.6622772200003,-265.390869140625
3183318,2020,1591760,100,0.0011275708675384521,788.0,0.013614079914987087,15889,2059.569677,-263.166748046875
3189622,2024,1594912,100,0.0011306165251880884,788.0,0.010488828644156456,15920,2059.7410376999997,-264.5693359375
3195926,2028,1598064,100,0.0011174033861607313,788.0,0.009512897580862045,15952,2059.76311537,-264.3186340332031
3202230,2032,1601216,100,0.0011188130592927337,788.0,0.008424364030361176,15984,2059.87609865,-263.01513671875
3208534,2036,1604368,100,0.0011161967413499951,788.0,0.012282304465770721,16016,2060.23151213,-263.72991943359375
