train/ent_coef,time/fps,time/time_elapsed,train/n_updates,rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/ep_rew_mean,train/critic_loss,train/actor_loss
0.001533714821562171,98,6323,1247470,593.0,623836,1052,1651.60545674,0.010383512824773788,-274.97369384765625
0.0015359008684754372,98,6347,1252214,593.0,626208,1056,1651.9006309100002,0.010985511355102062,-275.0599670410156
0.0015217968029901385,98,6372,1256958,593.0,628580,1060,1652.3413815499998,0.009263184852898121,-275.12078857421875
0.0015362928388640285,98,6396,1261702,593.0,630952,1064,1652.5272967199999,0.017967185005545616,-274.8582458496094
0.0015868650516495109,98,6420,1266446,593.0,633324,1068,1652.7955779599997,0.027831092476844788,-275.0607604980469
0.001531542162410915,98,6444,1271190,593.0,635696,1072,1652.2814417700004,0.010704787448048592,-275.1426696777344
0.0015788879245519638,98,6467,1275934,593.0,638068,1076,1652.0335192800005,0.010117152705788612,-275.1221923828125
0.0015623620711266994,98,6492,1280678,593.0,640440,1080,1652.1056093900002,0.012879116460680962,-275.3532409667969
0.001573739922605455,98,6515,1285422,593.0,642812,1084,1652.5170470599996,0.026999805122613907,-275.49822998046875
0.0015246309340000153,98,6539,1290166,593.0,645184,1088,1652.63866011,0.013635621406137943,-274.93231201171875
0.0015394695801660419,98,6563,1294910,593.0,647556,1092,1653.1417973700002,0.011995411477982998,-275.0372009277344
0.0015021300641819835,98,6587,1299654,593.0,649928,1096,1653.71144291,0.011055310256779194,-275.2767333984375
0.0015025284374132752,98,6612,1304398,593.0,652300,1100,1653.7836046,0.01541908085346222,-275.3772277832031
0.001503191888332367,98,6636,1309142,593.0,654672,1104,1654.03396759,0.010240346193313599,-275.345703125
0.0015089312801137567,98,6661,1313886,593.0,657044,1108,1654.14105091,0.010641325265169144,-275.4625244140625
0.0015173529973253608,98,6685,1318630,593.0,659416,1112,1654.45064242,0.013666364364326,-275.5596923828125
0.001527349348179996,98,6710,1323374,593.0,661788,1116,1654.30043485,0.013185476884245872,-275.52362060546875
0.0015267188427969813,98,6734,1328118,593.0,664160,1120,1654.4698348,0.012658176012337208,-275.6560974121094
0.0015271615702658892,98,6758,1332862,593.0,666532,1124,1654.4749140900003,0.01282759290188551,-275.74481201171875
0.0016751590883359313,98,6782,1337606,593.0,668904,1128,1654.3946369400003,0.03374156728386879,-276.038330078125
0.0016958997584879398,98,6806,1342350,593.0,671276,1132,1653.3536436699997,0.02999846823513508,-276.9184265136719
0.0016584519762545824,98,6831,1347094,593.0,673648,1136,1651.7877716199996,0.017191102728247643,-277.1788024902344
0.001751053729094565,98,6854,1351838,593.0,676020,1140,1650.29273402,0.039659734815359116,-277.63568115234375
0.0017079290701076388,98,6879,1356582,593.0,678392,1144,1648.7005951099998,0.01669277995824814,-278.08642578125
0.0016461703926324844,98,6903,1361326,593.0,680764,1148,1647.2383070099997,0.03206948563456535,-277.38433837890625
0.001635266002267599,98,6927,1366070,593.0,683136,1152,1646.35768256,0.02962500974535942,-277.48101806640625
0.0015755975618958473,98,6951,1370814,593.0,685508,1156,1645.97967385,0.018336569890379906,-277.1226501464844
0.0015786199364811182,98,6976,1375558,593.0,687880,1160,1645.71679558,0.011291981674730778,-276.748779296875
0.0015940744196996093,98,7000,1380302,593.0,690252,1164,1645.58319262,0.015368493273854256,-276.88421630859375
0.0015394489746540785,98,7024,1385046,593.0,692624,1168,1645.5169702000003,0.023539388552308083,-276.8642578125
0.0015223295195028186,98,7048,1389790,593.0,694996,1172,1646.11651623,0.015723304823040962,-276.58514404296875
0.0015445591416209936,98,7073,1394534,593.0,697368,1176,1646.3606407599998,0.014295478351414204,-276.51922607421875
0.0015222635120153427,98,7097,1399278,593.0,699740,1180,1646.3751778399999,0.011163445189595222,-276.2110900878906
0.0015194931766018271,98,7121,1404022,593.0,702112,1184,1646.4339859399997,0.013885756954550743,-276.4342041015625
0.0015276034828275442,98,7146,1408766,593.0,704484,1188,1646.43093567,0.01202788483351469,-276.076904296875
0.0015182034112513065,98,7170,1413510,593.0,706856,1192,1646.3672332900003,0.014652394689619541,-276.1190490722656
0.0015403969446197152,98,7194,1418254,593.0,709228,1196,1646.17335142,0.010569171980023384,-276.15863037109375
0.0015276020858436823,98,7218,1422998,593.0,711600,1200,1646.3190340500003,0.010915122926235199,-276.6334228515625
0.001537100994028151,98,7243,1427742,593.0,713972,1204,1646.2963234500003,0.01629185676574707,-276.22442626953125
0.001538004376925528,98,7267,1432486,593.0,716344,1208,1646.2800739700003,0.012970095500349998,-276.3197021484375
0.0015455464599654078,98,7291,1437230,593.0,718716,1212,1646.2651226000003,0.010688203386962414,-276.396240234375
0.0015068971551954746,98,7315,1441974,593.0,721088,1216,1646.3989939100004,0.01489311084151268,-276.61865234375
0.0015449650818482041,98,7339,1446718,593.0,723460,1220,1646.4113216199999,0.011891220696270466,-276.3955383300781
0.0015229930868372321,98,7363,1451462,593.0,725832,1224,1646.72713506,0.011059748008847237,-276.6290283203125
0.0015323376283049583,98,7387,1456206,593.0,728204,1228,1647.0597405299998,0.015172518789768219,-276.7682800292969
0.0015109250089153647,98,7411,1460950,593.0,730576,1232,1648.31033723,0.012167718261480331,-276.847900390625
0.0015746211865916848,98,7436,1465694,593.0,732948,1236,1649.9158150999997,0.017808135598897934,-277.5386657714844
0.0015649859560653567,98,7460,1470438,593.0,735320,1240,1651.0071395999998,0.015780938789248466,-277.47137451171875
0.0015612435527145863,98,7484,1475182,593.0,737692,1244,1652.1685296099997,0.017313271760940552,-278.01104736328125
0.0015994284767657518,98,7508,1479926,593.0,740064,1248,1653.2584855199998,0.030615629628300667,-277.7004699707031
0.0015602961648255587,98,7532,1484670,593.0,742436,1252,1654.1220346900002,0.02627331204712391,-277.3608703613281
0.001497110933996737,98,7556,1489414,593.0,744808,1256,1654.5225686699998,0.02811031974852085,-278.1515197753906
0.0015013458905741572,98,7580,1494158,593.0,747180,1260,1655.07106995,0.014168641529977322,-277.8566589355469
0.0015170208644121885,98,7604,1498902,593.0,749552,1264,1655.43918471,0.016228793188929558,-277.62066650390625
0.0015345042338594794,98,7628,1503646,593.0,751924,1268,1655.7232190900002,0.0121503546833992,-277.50897216796875
0.0015186913078650832,98,7652,1508390,593.0,754296,1272,1655.9990402299998,0.013457910157740116,-277.1763000488281
0.0015612972201779485,98,7676,1513134,593.0,756668,1276,1656.1655492599996,0.018989015370607376,-277.46759033203125
0.0015504853799939156,98,7700,1517878,593.0,759040,1280,1656.2725269399996,0.014786443673074245,-277.13067626953125
0.0015269954456016421,98,7725,1522622,593.0,761412,1284,1656.34658843,0.008787594735622406,-277.16375732421875
0.0015438419068232179,98,7749,1527366,593.0,763784,1288,1656.6475514300002,0.011552439071238041,-277.40911865234375
0.0015240457141771913,98,7773,1532110,593.0,766156,1292,1656.57458706,0.021008694544434547,-277.654296875
0.0015498932916671038,98,7797,1536854,593.0,768528,1296,1656.6037572200003,0.021030526608228683,-277.306640625
0.0015277353813871741,98,7821,1541598,593.0,770900,1300,1656.5289494000003,0.024784693494439125,-277.3619384765625
0.0015190563863143325,98,7845,1546342,593.0,773272,1304,1656.72457506,0.012977351434528828,-277.3436279296875
0.0015199555782601237,98,7869,1551086,593.0,775644,1308,1656.9542443900002,0.014292784035205841,-277.52203369140625
0.001520141027867794,98,7893,1555830,593.0,778016,1312,1657.0977753599998,0.013838670216500759,-277.194580078125
0.0015042960876598954,98,7918,1560574,593.0,780388,1316,1657.40254672,0.012182358652353287,-277.69189453125
0.0015295598423108459,98,7942,1565318,593.0,782760,1320,1657.5123501899998,0.01108515914529562,-277.65289306640625
0.0015062886523082852,98,7967,1570062,593.0,785132,1324,1657.59917859,0.014845612458884716,-277.323486328125
0.0015249602729454637,98,7991,1574806,593.0,787504,1328,1657.6299496400002,0.011448817327618599,-277.70831298828125
0.001514953444711864,98,8015,1579550,593.0,789876,1332,1657.7669727299997,0.015135271474719048,-277.8470153808594
0.0015084018232300878,98,8040,1584294,593.0,792248,1336,1658.3302436600002,0.013508593663573265,-277.4206848144531
0.001500631682574749,98,8064,1589038,593.0,794620,1340,1659.2991972,0.008515148423612118,-277.8580322265625
0.0015218345215544105,98,8088,1593782,593.0,796992,1344,1660.1088146900001,0.008803792297840118,-277.375732421875
0.0015210830606520176,98,8112,1598526,593.0,799364,1348,1660.7442099199993,0.01123447809368372,-277.6171569824219
0.0015152192208915949,98,8136,1603270,593.0,801736,1352,1661.1351934,0.009830117225646973,-277.56439208984375
0.0014835172332823277,98,8161,1608014,593.0,804108,1356,1661.7152374600005,0.011077599599957466,-277.4246520996094
0.0015047258930280805,98,8185,1612758,593.0,806480,1360,1662.07411078,0.011344216763973236,-277.40545654296875
0.0015026838518679142,98,8209,1617502,593.0,808852,1364,1662.6452089,0.01053106039762497,-277.6822204589844
0.0015233983285725117,98,8233,1622246,593.0,811224,1368,1662.9357196499998,0.011988401412963867,-277.21728515625
0.0014941520057618618,98,8257,1626990,593.0,813596,1372,1663.2544301300002,0.013768352568149567,-277.6239013671875
0.001485619693994522,98,8281,1631734,593.0,815968,1376,1663.7958761899997,0.011577324941754341,-277.7081604003906
0.001499323407188058,98,8305,1636478,593.0,818340,1380,1664.5268303100002,0.012830538675189018,-277.3477783203125
0.0015129277016967535,98,8329,1641222,593.0,820712,1384,1665.1872969400004,0.014509654603898525,-277.51287841796875
0.0015093004330992699,98,8353,1645966,593.0,823084,1388,1665.69092546,0.012838165275752544,-277.5052185058594
0.0014984894078224897,98,8377,1650710,593.0,825456,1392,1666.4217476099998,0.011182574555277824,-277.4197998046875
0.0014877250650897622,98,8401,1655454,593.0,827828,1396,1667.03779625,0.014812632463872433,-277.2662353515625
0.0015144001226872206,98,8425,1660198,593.0,830200,1400,1667.72388019,0.01610611565411091,-277.4236755371094
0.0015101636527106166,98,8450,1664942,593.0,832572,1404,1668.3121969300003,0.01679331436753273,-277.26776123046875
0.0015081759775057435,98,8474,1669686,593.0,834944,1408,1668.7617896899997,0.00987571943551302,-277.3851013183594
0.001497796387411654,98,8498,1674430,593.0,837316,1412,1669.2240784399996,0.009715183638036251,-277.721435546875
0.0015009557828307152,98,8522,1679174,593.0,839688,1416,1669.5088633599999,0.014720568433403969,-277.48016357421875
0.0014979849802330136,98,8545,1683918,593.0,842060,1420,1670.04750114,0.012115029618144035,-277.3101806640625
0.001484261592850089,98,8569,1688662,593.0,844432,1424,1670.4917925399998,0.01265560183674097,-277.40191650390625
0.0015060927253216505,98,8593,1693406,593.0,846804,1428,1671.0978217499996,0.009731387719511986,-277.554443359375
0.0015108061488717794,98,8618,1698150,593.0,849176,1432,1671.51425044,0.010271948762238026,-277.50390625
0.001500375452451408,98,8642,1702894,593.0,851548,1436,1671.63337596,0.0101517578586936,-277.4072265625
0.0015059754950925708,98,8666,1707638,593.0,853920,1440,1671.61809614,0.01197859738022089,-277.4131774902344
0.001499411417171359,98,8690,1712382,593.0,856292,1444,1672.0413490400001,0.01364461611956358,-277.35247802734375
0.0014988823095336556,98,8714,1717126,593.0,858664,1448,1672.2813790599998,0.015116599388420582,-277.2905578613281
0.0014918510569259524,98,8739,1721870,593.0,861036,1452,1672.4827011099999,0.00962677039206028,-277.6063537597656
0.0015135331777855754,98,8763,1726614,593.0,863408,1456,1672.7763601400002,0.01157455611974001,-277.4584045410156
0.001523513114079833,98,8787,1731358,593.0,865780,1460,1672.8743845100003,0.017371416091918945,-277.71441650390625
0.0015301069943234324,98,8811,1736102,593.0,868152,1464,1672.8785969399999,0.012276600115001202,-277.6250915527344
0.0015026021283119917,98,8835,1740846,593.0,870524,1468,1673.11433662,0.014971530996263027,-277.77545166015625
0.0014967876486480236,98,8859,1745590,593.0,872896,1472,1673.2039267599996,0.01348623912781477,-277.8441467285156
0.0015348423039540648,98,8883,1750334,593.0,875268,1476,1673.2589461000002,0.012334403581917286,-277.6588134765625
0.001521125785075128,98,8907,1755078,593.0,877640,1480,1673.2779092099997,0.017098216339945793,-277.6307678222656
0.0015119807794690132,98,8931,1759822,593.0,880012,1484,1673.2752143199998,0.014415226876735687,-277.9044494628906
0.0015332329785451293,98,8955,1764566,593.0,882384,1488,1673.3231375999997,0.016522344201803207,-277.8677673339844
0.0015385720180347562,98,8980,1769310,593.0,884756,1492,1673.2767797400002,0.017866579815745354,-278.00958251953125
0.0015769557794556022,98,9004,1774054,593.0,887128,1496,1673.1348763800002,0.029844844713807106,-278.28021240234375
0.001552593894302845,98,9027,1778798,593.0,889500,1500,1673.06498384,0.030392061918973923,-278.2547607421875
0.001538256648927927,98,9051,1783542,593.0,891872,1504,1672.60386047,0.01884627155959606,-278.41290283203125
0.0015421180287376046,98,9075,1788286,593.0,894244,1508,1672.4951669800002,0.01751331053674221,-278.505615234375
0.001549599226564169,98,9099,1793030,593.0,896616,1512,1672.3984514600002,0.023863105103373528,-278.61578369140625
0.0015999311581254005,98,9124,1797774,593.0,898988,1516,1672.08773032,0.009947526268661022,-278.6663513183594
0.0015802677953615785,98,9148,1802518,593.0,901360,1520,1671.9022476599996,0.015959415584802628,-278.76434326171875
0.0015369720058515668,98,9172,1807262,593.0,903732,1524,1671.75875432,0.018609656020998955,-278.8983459472656
0.0015221423236653209,98,9197,1812006,593.0,906104,1528,1671.7634381300002,0.01324713509529829,-278.55517578125
0.001549478038214147,98,9220,1816750,593.0,908476,1532,1671.6635795099999,0.012242967262864113,-278.9876708984375
0.0015315033961087465,98,9244,1821494,593.0,910848,1536,1671.83681228,0.015756012871861458,-279.37554931640625
0.0015360686229541898,98,9268,1826238,593.0,913220,1540,1672.148436,0.016601281240582466,-279.4010009765625
0.0015126976650208235,98,9292,1830982,593.0,915592,1544,1672.1094344800001,0.014913849532604218,-279.4012145996094
0.001535654766485095,98,9317,1835726,593.0,917964,1548,1672.0636143299996,0.028341947123408318,-279.178466796875
0.0015676890034228563,98,9340,1840470,593.0,920336,1552,1672.0123033899997,0.02386637218296528,-279.017333984375
0.0015395848313346505,98,9365,1845214,593.0,922708,1556,1671.78222398,0.0213759858161211,-278.9880676269531
0.0015476157423108816,98,9389,1849958,593.0,925080,1560,1671.80995335,0.014698917977511883,-279.70196533203125
0.0015416850801557302,98,9413,1854702,593.0,927452,1564,1671.62106149,0.010581511072814465,-279.19757080078125
0.0015684135723859072,98,9436,1859446,593.0,929824,1568,1671.6764090899999,0.016460226848721504,-279.6954345703125
0.001545112463645637,98,9461,1864190,593.0,932196,1572,1671.62222032,0.018989333882927895,-279.5396728515625
0.0015239629428833723,98,9485,1868934,593.0,934568,1576,1671.39786828,0.019426077604293823,-280.0960998535156
0.0015310186427086592,98,9509,1873678,593.0,936940,1580,1671.17754725,0.0169533584266901,-279.96697998046875
0.001534792478196323,98,9533,1878422,593.0,939312,1584,1671.2605169800001,0.013851177878677845,-279.59295654296875
0.001562254037708044,98,9557,1883166,593.0,941684,1588,1671.1219410999997,0.016408704221248627,-279.763671875
0.001536405528895557,98,9582,1887910,593.0,944056,1592,1671.1710380399998,0.009408115409314632,-279.7930908203125
0.0015414271038025618,98,9606,1892654,593.0,946428,1596,1671.3083269899998,0.013873440213501453,-279.4795227050781
0.0015432797372341156,98,9629,1897398,593.0,948800,1600,1671.5145589599997,0.014987749978899956,-279.54248046875
0.0015166273806244135,98,9653,1902142,593.0,951172,1604,1671.9042910599997,0.01086447574198246,-279.53790283203125
0.0015354396309703588,98,9677,1906886,593.0,953544,1608,1672.0786674800004,0.015501433983445168,-279.0671691894531
0.0015181171474978328,98,9701,1911630,593.0,955916,1612,1672.29201634,0.014699365943670273,-279.13201904296875
0.001511226873844862,98,9725,1916374,593.0,958288,1616,1672.6867342,0.011060094460844994,-279.71575927734375
0.001505575724877417,98,9750,1921118,593.0,960660,1620,1673.13947326,0.011712410487234592,-279.54351806640625
0.0015362092526629567,98,9774,1925862,593.0,963032,1624,1673.5057265199998,0.01340609509497881,-280.0129699707031
0.0015168986283242702,98,9798,1930606,593.0,965404,1628,1673.5844623199998,0.019381260499358177,-279.6213684082031
0.0015311719616875052,98,9821,1935350,593.0,967776,1632,1673.9517375399998,0.012220829725265503,-280.093505859375
0.0014968288596719503,98,9845,1940094,593.0,970148,1636,1674.13903343,0.011790196411311626,-279.6986083984375
0.0015202207723632455,98,9869,1944838,593.0,972520,1640,1674.2554159100002,0.009181680157780647,-279.7713623046875
0.0014967640163376927,98,9893,1949582,593.0,974892,1644,1674.5012976600003,0.010400914587080479,-279.4007873535156
0.0015511976089328527,98,9917,1954326,593.0,977264,1648,1674.62580325,0.018140407279133797,-279.6944580078125
0.001561947981826961,98,9941,1959070,593.0,979636,1652,1674.3725955099997,0.018642256036400795,-280.13031005859375
0.001551907742395997,98,9966,1963814,593.0,982008,1656,1674.27545138,0.0150557029992342,-280.4004821777344
0.0015159412287175655,98,9991,1968558,593.0,984380,1660,1674.2080377499997,0.011289088986814022,-280.2927551269531
0.0015061902813613415,98,10015,1973302,593.0,986752,1664,1674.588168,0.016820967197418213,-279.8092041015625
0.0015401464188471437,98,10040,1978046,593.0,989124,1668,1674.66413232,0.013188483193516731,-280.283935546875
0.0015370153123512864,98,10064,1982790,593.0,991496,1672,1674.86992608,0.012281655333936214,-280.3330078125
0.0015046074986457825,98,10088,1987534,593.0,993868,1676,1675.2880540700003,0.010801153257489204,-280.1242370605469
0.00153643568046391,98,10112,1992278,593.0,996240,1680,1675.7828473,0.012265689671039581,-280.18408203125
0.0015288562281057239,98,10136,1997022,593.0,998612,1684,1676.0461571399999,0.016278719529509544,-280.2274169921875
0.0015537943691015244,98,10161,2001766,593.0,1000984,1688,1676.12213369,0.0205979123711586,-280.32080078125
0.0015292485477402806,98,10185,2006510,593.0,1003356,1692,1676.2525810599993,0.009646198712289333,-279.99249267578125
0.0015214122831821442,98,10209,2011254,593.0,1005728,1696,1676.7145893200002,0.0180913507938385,-280.19842529296875
0.0015122973127290606,98,10234,2015998,593.0,1008100,1700,1676.7021172,0.01297135278582573,-280.41802978515625
0.0015094465343281627,98,10258,2020742,593.0,1010472,1704,1676.9122230399996,0.01742779091000557,-280.38092041015625
0.0015057866694405675,98,10282,2025486,593.0,1012844,1708,1677.2234044,0.014475220814347267,-280.72808837890625
0.00150677643250674,98,10306,2030230,593.0,1015216,1712,1677.40555952,0.01315299142152071,-280.3194885253906
0.0015017138794064522,98,10330,2034974,593.0,1017588,1716,1677.7095698000003,0.01404903456568718,-280.3282165527344
0.00148637720849365,98,10354,2039718,593.0,1019960,1720,1677.6269123000002,0.008609074167907238,-280.5588684082031
0.0015050387009978294,98,10378,2044462,593.0,1022332,1724,1677.9209472299997,0.00998334027826786,-280.80926513671875
0.001501569990068674,98,10402,2049206,593.0,1024704,1728,1678.2120814999998,0.01568816788494587,-280.7011413574219
0.0016666348092257977,98,10425,2053950,593.0,1027076,1732,1677.99678611,0.04060797765851021,-281.2989501953125
0.0015638803597539663,98,10449,2058694,593.0,1029448,1736,1676.7327506200004,0.02086356095969677,-281.36566162109375
0.0015365096041932702,98,10473,2063438,593.0,1031820,1740,1676.47366108,0.011394724249839783,-281.3583984375
0.001511407783254981,98,10498,2068182,593.0,1034192,1744,1675.9701524500001,0.010397491976618767,-281.4364013671875
0.001508170273154974,98,10522,2072926,593.0,1036564,1748,1676.0607427900002,0.011049026623368263,-281.2337951660156
0.0014933705097064376,98,10546,2077670,593.0,1038936,1752,1676.48842218,0.012109624221920967,-281.33172607421875
0.0014564142329618335,98,10569,2082414,593.0,1041308,1756,1676.9268344899997,0.009985722601413727,-281.4471435546875
0.00143968197517097,98,10593,2087158,593.0,1043680,1760,1677.26672216,0.012076697312295437,-281.5859375
0.001456036581657827,98,10617,2091902,593.0,1046052,1764,1677.5493953199996,0.00792396068572998,-281.41339111328125
0.0014695816207677126,98,10642,2096646,593.0,1048424,1768,1677.94106335,0.012099828571081161,-281.50775146484375
0.001470556017011404,98,10665,2101390,593.0,1050796,1772,1678.3798045,0.01171399001032114,-281.76080322265625
0.001460668514482677,98,10689,2106134,593.0,1053168,1776,1678.5294979399998,0.023533396422863007,-281.4674072265625
0.001454810961149633,98,10713,2110878,593.0,1055540,1780,1678.4895159999996,0.031178420409560204,-281.5916748046875
0.001442024833522737,98,10737,2115622,593.0,1057912,1784,1678.3285558500002,0.010733000934123993,-282.555908203125
0.001434318139217794,98,10761,2120366,593.0,1060284,1788,1678.7386721299997,0.0104178786277771,-281.84185791015625
0.001449989271350205,98,10784,2125110,593.0,1062656,1792,1679.0308007099998,0.016771163791418076,-282.1051025390625
0.0014175598043948412,98,10808,2129854,593.0,1065028,1796,1678.89006712,0.007994170300662518,-281.75787353515625
0.0014334218576550484,98,10832,2134598,593.0,1067400,1800,1679.35168316,0.009045891463756561,-281.95703125
0.0014176754048094153,98,10856,2139342,593.0,1069772,1804,1679.6265336,0.012057875283062458,-282.08868408203125
0.0014274276327341795,98,10880,2144086,593.0,1072144,1808,1679.8037743999998,0.008850694634020329,-281.80157470703125
0.0014138179831206799,98,10904,2148830,593.0,1074516,1812,1680.00444695,0.0091196708381176,-281.70733642578125
0.001420054235495627,98,10928,2153574,593.0,1076888,1816,1680.18588502,0.011762693524360657,-282.4376220703125
0.001427115872502327,98,10952,2158318,593.0,1079260,1820,1680.63506892,0.018397141247987747,-282.44207763671875
0.0014100067783147097,98,10976,2163062,593.0,1081632,1824,1680.56423645,0.008921598084270954,-281.76177978515625
0.0014371051220223308,98,11001,2167806,593.0,1084004,1828,1680.7779613599998,0.009016050025820732,-282.424560546875
0.00143136247061193,98,11025,2172550,593.0,1086376,1832,1681.29827782,0.012127269059419632,-282.42193603515625
0.0014176875120028853,98,11049,2177294,593.0,1088748,1836,1682.85250238,0.021873299032449722,-281.797607421875
0.0014567781472578645,98,11073,2182038,593.0,1091120,1840,1683.1531101999997,0.009509294293820858,-282.33184814453125
0.001457587699405849,98,11098,2186782,593.0,1093492,1844,1683.7360118900003,0.01008542813360691,-282.3935546875
0.00141334964428097,98,11122,2191526,593.0,1095864,1848,1684.0181576100003,0.012275145389139652,-282.02984619140625
0.0014779188204556704,98,11146,2196270,593.0,1098236,1852,1684.0621456099998,0.026756739243865013,-282.5564880371094
0.0014541734708473086,98,11170,2201014,593.0,1100608,1856,1683.7949107200004,0.009107798337936401,-281.9085693359375
0.001422967528924346,98,11194,2205758,593.0,1102980,1860,1683.9729859299998,0.009881388396024704,-282.1976013183594
0.0014128132024779916,98,11218,2210502,593.0,1105352,1864,1683.8325093499998,0.01153071504086256,-282.6382141113281
0.001393998390994966,98,11243,2215246,593.0,1107724,1868,1683.6305064299997,0.014673863537609577,-282.6880798339844
0.0013893829891458154,98,11267,2219990,593.0,1110096,1872,1683.4497665299996,0.011431317776441574,-282.7774963378906
0.0014082241104915738,98,11291,2224734,593.0,1112468,1876,1683.58071941,0.01438169740140438,-282.70648193359375
0.0013994757318869233,98,11315,2229478,593.0,1114840,1880,1683.62466051,0.011085359379649162,-282.7550964355469
0.0013869120739400387,98,11339,2234222,593.0,1117212,1884,1683.7660796199998,0.01028503943234682,-282.771484375
0.0014077723026275635,98,11363,2238966,593.0,1119584,1888,1683.8056245400003,0.010213055647909641,-283.29541015625
0.0013786653289571404,98,11387,2243710,593.0,1121956,1892,1683.6604614300002,0.008500213734805584,-283.07769775390625
0.0013836435973644257,98,11411,2248454,593.0,1124328,1896,1683.72276928,0.008164114318788052,-283.1531982421875
0.0013982190284878016,98,11436,2253198,593.0,1126700,1900,1683.50823446,0.015386143699288368,-283.293212890625
0.0013799491571262479,98,11460,2257942,593.0,1129072,1904,1683.4453853999999,0.014656027778983116,-283.4466552734375
0.0013941691722720861,98,11484,2262686,593.0,1131444,1908,1683.3272245100002,0.010354636237025261,-283.20947265625
0.0013863651547580957,98,11508,2267430,593.0,1133816,1912,1683.28532463,0.006785913836210966,-283.08636474609375
0.001398703781887889,98,11533,2272174,593.0,1136188,1916,1683.51696731,0.011709528975188732,-282.85308837890625
0.0013598583173006773,98,11557,2276918,593.0,1138560,1920,1683.36662599,0.008500730618834496,-283.19659423828125
0.00136618223041296,98,11581,2281662,593.0,1140932,1924,1683.72129844,0.008825641125440598,-283.269775390625
0.0013870984548702836,98,11605,2286406,593.0,1143304,1928,1683.8412257699997,0.006932858377695084,-283.13568115234375
0.001394915976561606,98,11629,2291150,593.0,1145676,1932,1684.0006476899998,0.010956724174320698,-283.41229248046875
0.0014060025569051504,98,11654,2295894,593.0,1148048,1936,1683.85612051,0.01580444723367691,-283.2271728515625
0.0014054522616788745,98,11678,2300638,593.0,1150420,1940,1684.0276294299997,0.01233143825083971,-283.1185302734375
0.0013828803785145283,98,11702,2305382,593.0,1152792,1944,1684.00442968,0.012252356857061386,-283.03350830078125
0.001368914032354951,98,11726,2310126,593.0,1155164,1948,1684.0657480900002,0.013767445459961891,-283.36102294921875
0.0013904148945584893,98,11750,2314870,593.0,1157536,1952,1684.35084,0.012064352631568909,-283.4648742675781
0.001394395949319005,98,11775,2319614,593.0,1159908,1956,1684.9539352400002,0.009920057840645313,-283.1947021484375
0.0013456284068524837,98,11799,2324358,593.0,1162280,1960,1685.2572731700002,0.00888301245868206,-283.28961181640625
0.0013731928775087,98,11823,2329102,593.0,1164652,1964,1685.7552964999998,0.009500301443040371,-282.9355773925781
0.0013431257102638483,98,11847,2333846,593.0,1167024,1968,1686.1552163700003,0.009697837755084038,-283.2291259765625
0.0013389104278758168,98,11871,2338590,593.0,1169396,1972,1686.4620800100001,0.008361667394638062,-283.7997741699219
0.0013412018306553364,98,11896,2343334,593.0,1171768,1976,1686.7606549300003,0.009775849059224129,-283.7392578125
0.001350646372884512,98,11920,2348078,593.0,1174140,1980,1687.3886186799996,0.009226948022842407,-283.68084716796875
0.0013661973644047976,98,11944,2352822,593.0,1176512,1984,1687.9638691800003,0.008626258000731468,-283.843505859375
0.001337448600679636,98,11968,2357566,593.0,1178884,1988,1688.2787302300003,0.010199363343417645,-283.65087890625
0.0013445706572383642,98,11992,2362310,593.0,1181256,1992,1688.8149331,0.00898629892617464,-283.94775390625
0.0013387189246714115,98,12016,2367054,593.0,1183628,1996,1689.2624808499997,0.007222472690045834,-283.59039306640625
0.0013361724559217691,98,12039,2371798,593.0,1186000,2000,1689.6701316599997,0.010943821631371975,-283.58087158203125
0.001333275344222784,98,12064,2376542,593.0,1188372,2004,1690.2042333700003,0.008600558154284954,-283.441650390625
0.0013401599135249853,98,12087,2381286,593.0,1190744,2008,1690.7090405099998,0.00925854779779911,-283.638916015625
0.001312332577072084,98,12111,2386030,593.0,1193116,2012,1691.14658843,0.007611303124576807,-283.4126892089844
0.001328724785707891,98,12135,2390774,593.0,1195488,2016,1691.4467973299998,0.009226233698427677,-283.56787109375
0.001315763220191002,98,12159,2395518,593.0,1197860,2020,1691.9093912199999,0.0072128912433981895,-283.7082214355469
0.0013437733286991715,98,12184,2400262,593.0,1200232,2024,1691.9103965899997,0.008048665709793568,-283.67791748046875
0.001331601175479591,98,12207,2405006,593.0,1202604,2028,1692.0897812899996,0.006527210585772991,-283.8543701171875
0.0013342014281079173,98,12231,2409750,593.0,1204976,2032,1692.38057,0.006912522949278355,-283.4293518066406
0.0013308521592989564,98,12255,2414494,593.0,1207348,2036,1693.03895677,0.006711363326758146,-283.7398986816406
0.001337153371423483,98,12280,2419238,593.0,1209720,2040,1693.7182107800002,0.007119674235582352,-284.21575927734375
0.0013325577601790428,98,12304,2423982,593.0,1212092,2044,1694.2298885599996,0.009248867630958557,-284.1863098144531
0.0013049033004790545,98,12328,2428726,593.0,1214464,2048,1694.45225773,0.00728320749476552,-284.339599609375
0.0013566854177042842,98,12352,2433470,593.0,1216836,2052,1694.95038403,0.011588837020099163,-283.9722595214844
0.001322368043474853,98,12376,2438214,593.0,1219208,2056,1695.3207048599998,0.010074690915644169,-284.3292236328125
