train/critic_loss,time/time_elapsed,train/actor_loss,time/fps,time/episodes,rollout/ep_rew_mean,train/n_updates,rollout/ep_len_mean,time/total_timesteps,train/ent_coef
0.007990339770913124,6298,-276.01995849609375,98,1048,1662.2908726099997,1242726,593.0,621464,0.001500677433796227
0.007932537235319614,6322,-276.4176330566406,98,1052,1662.81107338,1247470,593.0,623836,0.0014953857753425837
0.007945483550429344,6346,-276.228759765625,98,1056,1663.49888131,1252214,593.0,626208,0.0014901610556989908
0.009172891266644001,6371,-276.94354248046875,98,1060,1664.02074264,1256958,593.0,628580,0.0014871824532747269
0.008866224437952042,6395,-276.22564697265625,98,1064,1664.3967743800001,1261702,593.0,630952,0.0014828926650807261
0.007484010886400938,6419,-276.1326904296875,98,1068,1664.87751969,1266446,593.0,633324,0.0014873718610033393
0.00839634332805872,6443,-276.9291687011719,98,1072,1665.22096716,1271190,593.0,635696,0.0014807821717113256
0.006738414987921715,6468,-277.1093444824219,98,1076,1665.6220407399994,1275934,593.0,638068,0.0014918133383616805
0.008147011511027813,6492,-276.6622314453125,98,1080,1665.8321200299997,1280678,593.0,640440,0.0014970145421102643
0.007604440674185753,6516,-277.0850830078125,98,1084,1666.2930070600005,1285422,593.0,642812,0.0014921990223228931
0.00938150379806757,6540,-276.68096923828125,98,1088,1666.47753542,1290166,593.0,645184,0.0014829379506409168
0.0073838010430336,6564,-276.9298095703125,98,1092,1667.0748945200003,1294910,593.0,647556,0.0014897901564836502
0.008064781315624714,6588,-276.8880615234375,98,1096,1667.3456871399999,1299654,593.0,649928,0.0014747552340850234
0.008678264915943146,6612,-277.043212890625,98,1100,1667.75033694,1304398,593.0,652300,0.0014677628641948104
0.006497729104012251,6636,-277.1524658203125,98,1104,1667.93369558,1309142,593.0,654672,0.0015033739618957043
0.008230759762227535,6661,-277.1239013671875,98,1108,1668.3181739000004,1313886,593.0,657044,0.0014957886887714267
0.00882959645241499,6685,-277.42938232421875,98,1112,1668.6196165699998,1318630,593.0,659416,0.001497575081884861
0.009604321792721748,6709,-277.089111328125,98,1116,1668.8834108800002,1323374,593.0,661788,0.0015082587487995625
0.01022025290876627,6734,-277.50506591796875,98,1120,1669.1971033,1328118,593.0,664160,0.0014962174464017153
0.00819042045623064,6758,-276.63934326171875,98,1124,1669.52628337,1332862,593.0,666532,0.0014898221706971526
0.00847174134105444,6782,-277.4798278808594,98,1128,1669.9183659199996,1337606,593.0,668904,0.0015010703355073929
0.007763457950204611,6806,-277.257080078125,98,1132,1670.36373083,1342350,593.0,671276,0.0015027038753032684
0.008347607217729092,6830,-277.33990478515625,98,1136,1670.62810172,1347094,593.0,673648,0.0014966826420277357
0.00885158870369196,6854,-277.805419921875,98,1140,1670.88926545,1351838,593.0,676020,0.0014819094212725759
0.0083184614777565,6878,-277.752685546875,98,1144,1671.3277949999995,1356582,593.0,678392,0.0014982192078605294
0.009393054060637951,6903,-277.5771789550781,98,1148,1671.51110727,1361326,593.0,680764,0.001507008564658463
0.008897756226360798,6927,-277.4471740722656,98,1152,1671.9031391700005,1366070,593.0,683136,0.0015045609325170517
0.007508465554565191,6951,-277.776611328125,98,1156,1672.2863764,1370814,593.0,685508,0.001502200961112976
0.007020352408289909,6975,-278.73834228515625,98,1160,1672.4208003400001,1375558,593.0,687880,0.0015135316643863916
0.007819906808435917,6999,-278.2705078125,98,1164,1672.79372543,1380302,593.0,690252,0.0015027790796011686
0.010107005015015602,7022,-277.92547607421875,98,1168,1672.91069158,1385046,593.0,692624,0.0015090464148670435
0.011571907438337803,7047,-277.743408203125,98,1172,1673.1111431900001,1389790,593.0,694996,0.0014934545615687966
0.007044540252536535,7071,-278.0600280761719,98,1176,1673.4146053700003,1394534,593.0,697368,0.001491943490691483
0.007098906207829714,7094,-278.11920166015625,98,1180,1673.8202383400003,1399278,593.0,699740,0.0014885092386975884
0.009244837798178196,7118,-278.11517333984375,98,1184,1673.9731287899995,1404022,593.0,702112,0.0014823151286691427
0.008895712904632092,7143,-277.4491882324219,98,1188,1674.2684805,1408766,593.0,704484,0.0014990968629717827
0.012026485055685043,7167,-278.26129150390625,98,1192,1674.4989048899997,1413510,593.0,706856,0.0014970459742471576
0.008663909509778023,7191,-278.5721435546875,98,1196,1675.0385377900006,1418254,593.0,709228,0.0015025576576590538
0.00954897329211235,7215,-278.126953125,98,1200,1675.4015094499998,1422998,593.0,711600,0.0015021535800769925
0.009776811115443707,7240,-278.2350769042969,98,1204,1675.94068938,1427742,593.0,713972,0.0015109004452824593
0.007870537228882313,7264,-277.83831787109375,98,1208,1676.0416827299998,1432486,593.0,716344,0.0015213920269161463
0.008420398458838463,7288,-278.499755859375,98,1212,1676.1587712799999,1437230,593.0,718716,0.0014998232945799828
0.008475717157125473,7313,-278.1817626953125,98,1216,1676.40568544,1441974,593.0,721088,0.0014835108304396272
0.008316272869706154,7336,-278.614501953125,98,1220,1676.72222909,1446718,593.0,723460,0.00149861432146281
0.008149265311658382,7360,-278.26812744140625,98,1224,1677.0480526700005,1451462,593.0,725832,0.0014970594784244895
0.011239162646234035,7385,-277.9744873046875,98,1228,1677.33794626,1456206,593.0,728204,0.0015069812070578337
0.008592936210334301,7409,-278.4097900390625,98,1232,1677.67023478,1460950,593.0,730576,0.001504884334281087
0.014643585309386253,7432,-278.26629638671875,98,1236,1677.9574839899997,1465694,593.0,732948,0.0015107858926057816
0.008227353915572166,7456,-278.8153991699219,98,1240,1678.37320112,1470438,593.0,735320,0.0015035151736810803
0.009889177046716213,7480,-278.4296569824219,98,1244,1678.5440360899997,1475182,593.0,737692,0.0015013731317594647
0.009934481233358383,7505,-278.746826171875,98,1248,1678.9009683400002,1479926,593.0,740064,0.0014938984531909227
0.009113922715187073,7528,-278.7516174316406,98,1252,1679.05919113,1484670,593.0,742436,0.00147286057472229
0.010639137588441372,7552,-278.9067687988281,98,1256,1679.09254407,1489414,593.0,744808,0.0015011555515229702
0.009526636451482773,7576,-278.53009033203125,98,1260,1679.41922763,1494158,593.0,747180,0.0014962966088205576
0.013242318294942379,7600,-279.15625,98,1264,1679.8091875599996,1498902,593.0,749552,0.0014925660798326135
0.009831635281443596,7624,-278.9185791015625,98,1268,1680.1038423100001,1503646,593.0,751924,0.0014955669175833464
0.009819408878684044,7649,-279.17620849609375,98,1272,1680.45917799,1508390,593.0,754296,0.0014946009032428265
0.01544884406030178,7673,-278.52752685546875,98,1276,1680.19701073,1513134,593.0,756668,0.0015165861696004868
0.00995540339499712,7697,-279.6362609863281,98,1280,1680.3815228299998,1517878,593.0,759040,0.0015083298785611987
0.008686359040439129,7722,-279.32232666015625,98,1284,1680.62635732,1522622,593.0,761412,0.0015028428751975298
0.055507078766822815,7746,-279.5318603515625,98,1288,1680.5923116499998,1527366,593.0,763784,0.0016974782338365912
0.014229848049581051,7770,-280.5769348144531,98,1292,1679.0730145700002,1532110,593.0,766156,0.0016666697338223457
0.03012445941567421,7794,-280.6179504394531,98,1296,1677.30201917,1536854,593.0,768528,0.0018400094704702497
0.019678253680467606,7818,-280.01055908203125,98,1300,1675.3349662099997,1541598,593.0,770900,0.0016352059319615364
0.020521529018878937,7842,-280.5475158691406,98,1304,1674.1219509100004,1546342,593.0,773272,0.0016090425197035074
0.01183884497731924,7866,-280.18157958984375,98,1308,1673.37278316,1551086,593.0,775644,0.0015703142853453755
0.01138581894338131,7889,-280.3998107910156,98,1312,1672.98615797,1555830,593.0,778016,0.0015486004995182157
0.009250988252460957,7913,-279.8512268066406,98,1316,1672.8550873100003,1560574,593.0,780388,0.001520298421382904
0.010237269103527069,7936,-279.6390380859375,98,1320,1672.8618775599998,1565318,593.0,782760,0.0015129443490877748
0.010273697786033154,7960,-279.66571044921875,98,1324,1672.8404794300004,1570062,593.0,785132,0.001505812513642013
0.009722658433020115,7984,-279.46343994140625,98,1328,1672.94875296,1574806,593.0,787504,0.0015101521275937557
0.009487168863415718,8008,-279.28082275390625,98,1332,1673.1181043700003,1579550,593.0,789876,0.0015147728845477104
0.00848338846117258,8032,-279.95623779296875,98,1336,1673.3073493099998,1584294,593.0,792248,0.0015274032484740019
0.013798716478049755,8055,-279.8026428222656,98,1340,1673.3122080599999,1589038,593.0,794620,0.0015008477494120598
0.011950341984629631,8079,-279.49920654296875,98,1344,1673.6092346399998,1593782,593.0,796992,0.0015080833109095693
0.009492028504610062,8103,-280.2994079589844,98,1348,1673.6281946999998,1598526,593.0,799364,0.0015181974740698934
0.010712024755775928,8127,-279.31109619140625,98,1352,1673.5083682600002,1603270,593.0,801736,0.0015361016849055886
0.010409700684249401,8151,-279.6208801269531,98,1356,1673.63296052,1608014,593.0,804108,0.0015260863583534956
0.008604127913713455,8175,-280.49603271484375,98,1360,1673.6837550700002,1612758,593.0,806480,0.0014887761790305376
0.009923039935529232,8200,-280.21551513671875,98,1364,1673.8143820800003,1617502,593.0,808852,0.0014986300375312567
0.010427657514810562,8224,-279.5234069824219,98,1368,1674.24022146,1622246,593.0,811224,0.0014972423668950796
0.008467616513371468,8248,-279.9285888671875,98,1372,1674.51348387,1626990,593.0,813596,0.0015102032339200377
0.009174070321023464,8272,-280.3954772949219,98,1376,1675.19435524,1631734,593.0,815968,0.0015010080533102155
0.009247933514416218,8296,-280.127685546875,98,1380,1675.4967039299995,1636478,593.0,818340,0.0015180085320025682
0.010105171240866184,8320,-280.1238098144531,98,1384,1675.9169228900003,1641222,593.0,820712,0.0015061055310070515
0.007648995611816645,8345,-280.0657043457031,98,1388,1676.6355275100004,1645966,593.0,823084,0.001531899208202958
0.00885466206818819,8369,-279.4560852050781,98,1392,1678.887274,1650710,593.0,825456,0.0015124683268368244
0.010492957197129726,8393,-280.1570129394531,98,1396,1681.1366137700002,1655454,593.0,827828,0.001496455050073564
0.010779089294373989,8418,-279.718994140625,98,1400,1683.4982036299996,1660198,593.0,830200,0.001520186779089272
0.011648619547486305,8442,-280.63726806640625,98,1404,1685.0439191699998,1664942,593.0,832572,0.0015231354627758265
0.008749372325837612,8466,-280.4726867675781,98,1408,1686.4833863900003,1669686,593.0,834944,0.001525028608739376
0.01064361073076725,8490,-280.00408935546875,98,1412,1687.5606271699999,1674430,593.0,837316,0.0015341098187491298
0.010179543867707253,8514,-280.029541015625,98,1416,1688.1484428699998,1679174,593.0,839688,0.0015061565209180117
0.00888949166983366,8539,-280.23834228515625,98,1420,1688.6709780099993,1683918,593.0,842060,0.0015155524015426636
0.007697806227952242,8563,-279.89886474609375,98,1424,1689.03851857,1688662,593.0,844432,0.0015098467702046037
0.009422564879059792,8588,-280.35797119140625,98,1428,1689.4996699999997,1693406,593.0,846804,0.0015124466735869646
0.009013035334646702,8612,-280.1822204589844,98,1432,1689.7359946999998,1698150,593.0,849176,0.0015159932663664222
0.011013583280146122,8636,-279.9320983886719,98,1436,1690.05260798,1702894,593.0,851548,0.0015061242738738656
0.009140928275883198,8659,-279.92510986328125,98,1440,1690.4076335700001,1707638,593.0,853920,0.001498636556789279
0.008621656335890293,8684,-280.3680725097656,98,1444,1690.7069133399998,1712382,593.0,856292,0.001528523862361908
0.008738767355680466,8708,-280.2442626953125,98,1448,1691.2500134999998,1717126,593.0,858664,0.0015386850573122501
0.008683493360877037,8732,-280.73602294921875,98,1452,1691.9413118899997,1721870,593.0,861036,0.0015096653951331973
0.009308448061347008,8756,-280.477783203125,98,1456,1692.41409197,1726614,593.0,863408,0.0015091428067535162
0.010564467869699001,8780,-280.23590087890625,98,1460,1692.7799563100002,1731358,593.0,865780,0.001521580503322184
0.008197631686925888,8804,-280.811767578125,98,1464,1693.0151512399998,1736102,593.0,868152,0.0015080113662406802
0.008460239507257938,8827,-281.09075927734375,98,1468,1693.23479939,1740846,593.0,870524,0.001501436810940504
0.008381357416510582,8851,-280.9429931640625,98,1472,1693.3108003400002,1745590,593.0,872896,0.001537573873065412
0.011304842308163643,8875,-280.92169189453125,98,1476,1693.6555096199997,1750334,593.0,875268,0.0015111144166439772
0.01129921618849039,8900,-280.96185302734375,98,1480,1693.8693336999997,1755078,593.0,877640,0.0015343717532232404
0.010935201309621334,8924,-281.05328369140625,98,1484,1694.0202030299997,1759822,593.0,880012,0.0015238648047670722
0.01612338423728943,8948,-280.59002685546875,98,1488,1694.04291478,1764566,593.0,882384,0.0015616382006555796
0.014648673124611378,8973,-280.67724609375,98,1492,1693.9562956399998,1769310,593.0,884756,0.0015864248853176832
0.023113466799259186,8997,-281.69915771484375,98,1496,1693.50097896,1774054,593.0,887128,0.0017242580652236938
0.02377588488161564,9021,-282.12744140625,98,1500,1691.9595727200003,1778798,593.0,889500,0.0017512583872303367
0.026444999501109123,9046,-283.33062744140625,98,1504,1689.5791215100003,1783542,593.0,891872,0.0017980781849473715
0.10452298820018768,9071,-283.6330261230469,98,1508,1686.5779144800001,1788286,593.0,894244,0.0017669363878667355
0.024917230010032654,9096,-283.876953125,98,1512,1684.0640560400002,1793030,593.0,896616,0.0016738392878323793
0.014106251299381256,9120,-282.9053955078125,98,1516,1682.24362988,1797774,593.0,898988,0.0015869543422013521
0.014576811343431473,9144,-282.98614501953125,98,1520,1680.9287728600002,1802518,593.0,901360,0.0015736729837954044
0.013698168098926544,9169,-282.364501953125,98,1524,1680.6334787700002,1807262,593.0,903732,0.0015204441733658314
0.010487251915037632,9194,-281.87744140625,98,1528,1680.32217039,1812006,593.0,906104,0.0015169022371992469
0.012022336944937706,9219,-281.8259582519531,98,1532,1680.45561667,1816750,593.0,908476,0.0015019101556390524
0.011673053726553917,9244,-281.75836181640625,98,1536,1680.42884736,1821494,593.0,910848,0.001506713917478919
0.009368034079670906,9268,-281.9879455566406,98,1540,1680.5593955000002,1826238,593.0,913220,0.0014992225915193558
0.009467420168220997,9293,-281.9464111328125,98,1544,1680.5086462000002,1830982,593.0,915592,0.001506014377810061
0.013932102359831333,9318,-282.6747741699219,98,1548,1680.0239986200002,1835726,593.0,917964,0.001573454705066979
0.013449249789118767,9343,-281.5247497558594,98,1552,1679.6028925500004,1840470,593.0,920336,0.0015394733054563403
0.012723279185593128,9368,-282.17718505859375,98,1556,1679.7151213099999,1845214,593.0,922708,0.0015243961242958903
0.01095662172883749,9392,-281.5113220214844,98,1560,1679.91452645,1849958,593.0,925080,0.001523075858131051
0.01155750174075365,9416,-281.69708251953125,98,1564,1679.9049955299997,1854702,593.0,927452,0.0015240057837218046
0.010505078360438347,9441,-281.3372497558594,98,1568,1680.01889493,1859446,593.0,929824,0.0015131327090784907
0.010566397570073605,9465,-281.85589599609375,98,1572,1680.1000150999998,1864190,593.0,932196,0.001504135550931096
0.009512805379927158,9490,-281.43865966796875,98,1576,1680.2376740999998,1868934,593.0,934568,0.0015100555028766394
0.009460946545004845,9514,-281.1512451171875,98,1580,1680.3166994300002,1873678,593.0,936940,0.0015264407265931368
0.0128189567476511,9538,-281.59539794921875,98,1584,1680.43483936,1878422,593.0,939312,0.001495239557698369
0.009674706496298313,9562,-282.0001525878906,98,1588,1680.7137244500002,1883166,593.0,941684,0.0015041109872981906
0.012990965507924557,9587,-281.3735656738281,98,1592,1681.0644477600006,1887910,593.0,944056,0.0015097309369593859
0.008959927596151829,9611,-281.76214599609375,98,1596,1681.7746018799999,1892654,593.0,946428,0.00152136804535985
0.012205136008560658,9635,-282.08050537109375,98,1600,1683.81458087,1897398,593.0,948800,0.0015241926303133368
0.010288125835359097,9659,-281.9256591796875,98,1604,1686.6400621899998,1902142,593.0,951172,0.0015077072894200683
0.00876640435308218,9683,-281.76861572265625,98,1608,1689.97106768,1906886,593.0,953544,0.0015229154378175735
0.011623910628259182,9707,-281.83685302734375,98,1612,1692.8853872000002,1911630,593.0,955916,0.00153742718975991
0.011721684597432613,9732,-281.2757568359375,98,1616,1695.13120094,1916374,593.0,958288,0.0015022789593786001
0.010266275145113468,9756,-281.44854736328125,98,1620,1696.78175712,1921118,593.0,960660,0.0015026959590613842
0.009985263459384441,9780,-281.9642028808594,98,1624,1697.64504089,1925862,593.0,963032,0.0015114597044885159
0.009424115531146526,9804,-281.84100341796875,98,1628,1698.4053944500001,1930606,593.0,965404,0.0015080940211191773
0.011017209850251675,9828,-282.10711669921875,98,1632,1698.76981482,1935350,593.0,967776,0.0015091723762452602
0.01214672066271305,9852,-282.27301025390625,98,1636,1699.1448330400003,1940094,593.0,970148,0.0015151180559769273
0.011073611676692963,9876,-281.9198913574219,98,1640,1699.4452028400003,1944838,593.0,972520,0.0015106865903362632
0.013625310733914375,9900,-281.71484375,98,1644,1699.7277214199994,1949582,593.0,974892,0.0015094041591510177
0.01169127319008112,9925,-282.24456787109375,98,1648,1700.5366062800001,1954326,593.0,977264,0.0015352288028225303
0.011861021630465984,9949,-281.56646728515625,98,1652,1701.2649466499997,1959070,593.0,979636,0.0015177848981693387
0.009963687509298325,9973,-282.0494384765625,98,1656,1701.4548795299997,1963814,593.0,982008,0.0015053782844915986
0.009303723461925983,9998,-281.5144958496094,98,1660,1701.74801642,1968558,593.0,984380,0.0015223041409626603
0.009428635239601135,10022,-282.21063232421875,98,1664,1702.09040764,1973302,593.0,986752,0.0015264101093634963
0.007793600205332041,10046,-281.6589050292969,98,1668,1702.1739261799999,1978046,593.0,989124,0.001505824737250805
0.010761712677776814,10071,-282.38275146484375,98,1672,1702.5132754099998,1982790,593.0,991496,0.0015099584124982357
0.009962114505469799,10095,-282.39501953125,98,1676,1702.7127736199996,1987534,593.0,993868,0.0015006538014858961
0.032041311264038086,10119,-283.0630798339844,98,1680,1702.61176224,1992278,593.0,996240,0.0016638555098325014
0.01983339712023735,10143,-282.9522705078125,98,1684,1701.5425442,1997022,593.0,998612,0.0016138134524226189
