time/total_timesteps,train/actor_loss,rollout/ep_len_mean,time/episodes,time/fps,train/critic_loss,time/time_elapsed,train/n_updates,train/ent_coef,rollout/ep_rew_mean
197184,-279.0856628417969,158.0,1248,99,0.017329838126897812,1975,394166,0.002172320382669568,478.1015101400001
197816,-279.69061279296875,158.0,1252,99,0.018724782392382622,1982,395430,0.002162934048101306,478.32362191999994
198448,-279.2951965332031,158.0,1256,99,0.02265581674873829,1988,396694,0.0021829302422702312,478.62717741000006
199080,-279.58209228515625,158.0,1260,99,0.01566367782652378,1995,397958,0.002165332203730941,478.80884838
199712,-279.94903564453125,158.0,1264,99,0.018049344420433044,2001,399222,0.0021996935829520226,478.81131185
200344,-279.2335510253906,158.0,1268,99,0.022526932880282402,2007,400486,0.0021862168796360493,478.82152881999997
200976,-279.78546142578125,158.0,1272,99,0.020034657791256905,2014,401750,0.002146130660548806,478.5409645
201608,-280.4154357910156,158.0,1276,99,0.019513171166181564,2020,403014,0.002136410214006901,478.62889867000007
202240,-279.85394287109375,158.0,1280,99,0.01906035840511322,2027,404278,0.00216765352524817,478.51498822
202872,-279.9589538574219,158.0,1284,99,0.018195200711488724,2033,405542,0.002167763188481331,478.68380190000005
203504,-280.1806335449219,158.0,1288,99,0.019772103056311607,2040,406806,0.0021819956600666046,478.87402471999997
204136,-279.7228698730469,158.0,1292,99,0.01865077205002308,2046,408070,0.0021636788733303547,479.05536286
204768,-279.9925537109375,158.0,1296,99,0.021108532324433327,2053,409334,0.002152207773178816,478.97873948
205400,-280.05804443359375,158.0,1300,99,0.017172036692500114,2059,410598,0.002184262964874506,478.65490450000004
206032,-279.9013671875,158.0,1304,99,0.020690372213721275,2065,411862,0.002142846118658781,478.93696508
206664,-281.1642761230469,158.0,1308,99,0.017158260568976402,2071,413126,0.0021324593108147383,478.93287984
207296,-281.0203857421875,158.0,1312,99,0.019094666466116905,2077,414390,0.0021399371325969696,478.9983042
207928,-280.6998596191406,158.0,1316,99,0.016155505552887917,2084,415654,0.0021323058754205704,479.10535281000006
208560,-280.63555908203125,158.0,1320,99,0.01787153258919716,2090,416918,0.0021237011533230543,479.14702105
209192,-280.6418151855469,158.0,1324,99,0.030672496184706688,2097,418182,0.0022889592219144106,479.17693098999996
209824,-280.5169677734375,158.0,1328,99,0.02503127232193947,2103,419446,0.002178385155275464,478.9475682
210456,-280.9375,158.0,1332,99,0.01649816706776619,2110,420710,0.0021324269473552704,479.01018970000007
211088,-280.67498779296875,158.0,1336,99,0.019155651330947876,2116,421974,0.0021028323099017143,479.1527605900001
211720,-280.64324951171875,158.0,1340,99,0.019414080306887627,2122,423238,0.002094713971018791,479.37925147999994
212352,-281.7616882324219,158.0,1344,99,0.016008321195840836,2129,424502,0.0020878231152892113,479.40914539
212984,-281.52593994140625,158.0,1348,99,0.01796533539891243,2135,425766,0.002096747513860464,479.42608334
213616,-280.76385498046875,158.0,1352,99,0.019073117524385452,2141,427030,0.0020941237453371286,479.57135267999996
214248,-281.7935485839844,158.0,1356,99,0.017360687255859375,2148,428294,0.0020997512619942427,479.6088084
214880,-281.3656005859375,158.0,1360,99,0.017488835379481316,2154,429558,0.002099673030897975,479.59483544
215512,-282.1666564941406,158.0,1364,99,0.01741257682442665,2161,430822,0.0020912806503474712,479.87709583
216144,-282.37255859375,158.0,1368,99,0.017435332760214806,2167,432086,0.002089552115648985,480.14317149999994
216776,-282.3281555175781,158.0,1372,99,0.017182329669594765,2173,433350,0.002098308876156807,480.59722208000005
217408,-281.96942138671875,158.0,1376,99,0.018385564908385277,2179,434614,0.002121316734701395,480.8039930000001
218040,-280.849609375,158.0,1380,99,0.016735663637518883,2186,435878,0.0021058786660432816,481.18514243
218672,-281.8942565917969,158.0,1384,99,0.017443232238292694,2192,437142,0.002090083435177803,481.39407454
219304,-282.7845153808594,158.0,1388,99,0.01707329787313938,2198,438406,0.002096698619425297,481.66388848
219936,-281.63201904296875,158.0,1392,99,0.017299920320510864,2204,439670,0.0020814675372093916,481.72013501999993
220568,-282.60845947265625,158.0,1396,99,0.016401758417487144,2211,440934,0.00208947341889143,481.91305086
221200,-282.1702880859375,158.0,1400,99,0.01863798499107361,2217,442198,0.002093261107802391,482.4839925699999
221832,-283.1175537109375,158.0,1404,99,0.018293768167495728,2223,443462,0.002086557447910309,482.5141961500001
222464,-282.45245361328125,158.0,1408,99,0.01656220480799675,2230,444726,0.0020764979999512434,482.77284341000006
223096,-282.5370178222656,158.0,1412,99,0.017948685213923454,2236,445990,0.002080552512779832,482.84440243999995
223728,-282.974609375,158.0,1416,99,0.01779726892709732,2243,447254,0.0020971724297851324,483.10507104000004
224360,-282.92584228515625,158.0,1420,99,0.01781834475696087,2249,448518,0.0020783613435924053,483.19706479
224992,-284.3515319824219,158.0,1424,99,0.019171711057424545,2255,449782,0.002094525145366788,483.32854543
225624,-283.7442321777344,158.0,1428,99,0.01610405370593071,2262,451046,0.0020730788819491863,483.63474457000007
226256,-283.7435302734375,158.0,1432,99,0.01782633364200592,2268,452310,0.00205582519993186,483.74768125
226888,-284.19818115234375,158.0,1436,99,0.015341902151703835,2274,453574,0.0020423932000994682,483.82810393
227520,-284.40673828125,158.0,1440,99,0.01665280945599079,2281,454838,0.002050821902230382,483.72051401
228152,-284.42596435546875,158.0,1444,99,0.01667763479053974,2287,456102,0.0020232105161994696,483.89448859
228784,-284.8944091796875,158.0,1448,99,0.01760532334446907,2293,457366,0.0020315940491855145,483.97704393
229416,-284.9976501464844,158.0,1452,99,0.014675673097372055,2300,458630,0.002028906485065818,484.03283315999994
230048,-285.65789794921875,158.0,1456,99,0.017513208091259003,2306,459894,0.002031909069046378,484.09805940000007
230680,-285.31072998046875,158.0,1460,99,0.01738661900162697,2312,461158,0.00206415681168437,484.21709888
231312,-285.0748291015625,158.0,1464,99,0.01691625267267227,2318,462422,0.002037482801824808,484.30819972999996
231944,-285.08843994140625,158.0,1468,99,0.017143435776233673,2324,463686,0.002041205298155546,484.42019776999996
232576,-285.4739990234375,158.0,1472,99,0.015373369678854942,2330,464950,0.0020229278597980738,484.44943189
233208,-285.1475524902344,158.0,1476,99,0.015651682391762733,2337,466214,0.002027861075475812,484.50191635000004
233840,-285.5162353515625,158.0,1480,99,0.016089648008346558,2343,467478,0.002025594701990485,484.54615206999995
234472,-285.35247802734375,158.0,1484,99,0.01707480661571026,2349,468742,0.0020288650412112474,484.50313203999997
235104,-285.7965087890625,158.0,1488,99,0.01624889485538006,2356,470006,0.0020155140664428473,484.3828611
235736,-285.2882080078125,158.0,1492,99,0.01588360033929348,2362,471270,0.0020165310706943274,484.61384765
236368,-285.27618408203125,158.0,1496,99,0.015855133533477783,2368,472534,0.0020059088710695505,484.76682280999995
237000,-286.4381408691406,158.0,1500,99,0.015908880159258842,2374,473798,0.002007946139201522,484.76419140999997
237632,-287.01287841796875,158.0,1504,99,0.01710178330540657,2380,475062,0.0019913981668651104,485.09311020999996
238264,-286.576904296875,158.0,1508,99,0.01676991768181324,2386,476326,0.002003367291763425,485.08949135
238896,-286.67999267578125,158.0,1512,99,0.01966973766684532,2393,477590,0.00200178986415267,485.30252524
239528,-286.6979064941406,158.0,1516,99,0.016948742792010307,2399,478854,0.0019778406713157892,485.3395036
240160,-286.67474365234375,158.0,1520,99,0.01637302339076996,2406,480118,0.0019842491019517183,485.52578327000003
240792,-287.342041015625,158.0,1524,99,0.01695292443037033,2413,481382,0.001987396739423275,485.60312709000004
241424,-287.50250244140625,158.0,1528,99,0.01575349271297455,2419,482646,0.001982583664357662,485.62789745999993
242056,-287.39337158203125,158.0,1532,99,0.01742224581539631,2425,483910,0.0019792579114437103,485.73188945000004
242688,-287.34393310546875,158.0,1536,99,0.01650344580411911,2432,485174,0.0019850460812449455,485.84729139
243320,-288.12078857421875,158.0,1540,99,0.015982314944267273,2438,486438,0.0019970599096268415,486.1326848499999
243952,-287.95025634765625,158.0,1544,99,0.017134997993707657,2445,487702,0.001985951093956828,486.1614157099999
244584,-287.73089599609375,158.0,1548,99,0.01520276628434658,2451,488966,0.00200386019423604,486.2316479299999
245216,-288.2464904785156,158.0,1552,99,0.015636377036571503,2458,490230,0.0019951267167925835,486.2182416099999
245848,-288.6889343261719,158.0,1556,99,0.01673141121864319,2464,491494,0.001978886080905795,486.28772526999984
246480,-288.7090759277344,158.0,1560,99,0.015990758314728737,2471,492758,0.0019879986066371202,486.36140438999996
247112,-289.0092468261719,158.0,1564,99,0.015088723972439766,2477,494022,0.0019574202597141266,486.3035729200001
247744,-289.3125,158.0,1568,99,0.0156463161110878,2484,495286,0.0019769412465393543,486.1626558
248376,-289.8216552734375,158.0,1572,99,0.01669357158243656,2491,496550,0.001973776612430811,486.25089257
249008,-289.7832336425781,158.0,1576,99,0.015879575163125992,2497,497814,0.001980363391339779,486.25941309
249640,-290.12884521484375,158.0,1580,99,0.015999799594283104,2504,499078,0.002001265762373805,486.15727187
250272,-289.95098876953125,158.0,1584,99,0.019335497170686722,2510,500342,0.001988758100196719,486.3822733
250904,-290.7420654296875,158.0,1588,99,0.017010578885674477,2517,501606,0.0019776381086558104,486.51933858999996
251536,-290.96881103515625,158.0,1592,99,0.017050867900252342,2523,502870,0.0019653071649372578,486.43876094
252168,-291.2806091308594,158.0,1596,99,0.021506452932953835,2530,504134,0.0019699479453265667,486.42197089999996
252800,-291.70648193359375,158.0,1600,99,0.014767992310225964,2536,505398,0.0019533466547727585,486.36813314999995
253432,-292.12384033203125,158.0,1604,99,0.01575101725757122,2542,506662,0.001988318981602788,486.0238394900001
254064,-292.329833984375,158.0,1608,99,0.01867888867855072,2549,507926,0.001992634730413556,486.0876143800001
254696,-292.64886474609375,158.0,1612,99,0.018469715490937233,2555,509190,0.0019631979521363974,485.89352325
255328,-293.15496826171875,158.0,1616,99,0.014607458375394344,2562,510454,0.0019679178949445486,485.91437213999995
255960,-293.46356201171875,158.0,1620,99,0.017374392598867416,2568,511718,0.0019865857902914286,485.88049124
256592,-293.66015625,158.0,1624,99,0.019476130604743958,2574,512982,0.0019462063210085034,485.83934057000005
257224,-294.2998046875,158.0,1628,99,0.01715902052819729,2581,514246,0.001975552411749959,485.88286272000005
257856,-294.329345703125,158.0,1632,99,0.020589718595147133,2587,515510,0.001956973224878311,485.83426808
258488,-294.9451904296875,158.0,1636,99,0.017177602276206017,2593,516774,0.001958160661160946,485.71508947999996
259120,-295.482177734375,158.0,1640,99,0.018879026174545288,2599,518038,0.0019448258681222796,485.59602768
259752,-295.677490234375,158.0,1644,99,0.017393941059708595,2605,519302,0.0019275658996775746,485.39568834000005
260384,-296.30072021484375,158.0,1648,99,0.017768502235412598,2612,520566,0.0019338814308866858,485.3186480299999
261016,-296.653076171875,158.0,1652,99,0.019085006788372993,2618,521830,0.0019073706353083253,485.29735032
261648,-296.9488525390625,158.0,1656,99,0.020601846277713776,2624,523094,0.001900478033348918,485.22251199000004
262280,-297.4348449707031,158.0,1660,99,0.020555350929498672,2631,524358,0.0018955925479531288,485.1763655100001
262912,-297.73828125,158.0,1664,99,0.01941821537911892,2637,525622,0.0019068586407229304,485.11530699
263544,-298.4487609863281,158.0,1668,99,0.017008943483233452,2644,526886,0.0018738012295216322,485.26798434999995
264176,-298.5422668457031,158.0,1672,99,0.016282040625810623,2650,528150,0.0018765975255519152,485.25852567000004
264808,-298.9822692871094,158.0,1676,99,0.02106836810708046,2656,529414,0.001861589727923274,485.1994226300001
265440,-299.5711364746094,158.0,1680,99,0.01876833289861679,2663,530678,0.0018635133747011423,485.39859234000005
266072,-299.9233703613281,158.0,1684,99,0.018645675852894783,2669,531942,0.0018821294652298093,485.26920851
266704,-300.2325439453125,158.0,1688,99,0.020644690841436386,2676,533206,0.0018864780431613326,485.24638985999997
267336,-300.45001220703125,158.0,1692,99,0.0196332186460495,2682,534470,0.0018873463850468397,485.24737994
267968,-300.75482177734375,158.0,1696,99,0.017915843054652214,2688,535734,0.0018993817502632737,485.0744095499999
268600,-301.23822021484375,158.0,1700,99,0.019272733479738235,2695,536998,0.001885163364931941,485.14269936
269232,-301.53662109375,158.0,1704,99,0.019670309498906136,2701,538262,0.0018978192238137126,485.3351148
269864,-301.9041748046875,158.0,1708,99,0.019544392824172974,2708,539526,0.0018884338205680251,485.3108543
270496,-302.04681396484375,158.0,1712,99,0.020192503929138184,2714,540790,0.0018626819364726543,485.2338059599999
271128,-302.51934814453125,158.0,1716,99,0.01869727112352848,2720,542054,0.0018591457046568394,485.26122906000006
271760,-302.6009521484375,158.0,1720,99,0.015534642152488232,2727,543318,0.0018444975139573216,485.1688340300001
272392,-302.85662841796875,158.0,1724,99,0.01878073439002037,2733,544582,0.0018666456453502178,485.28818889
273024,-303.1212158203125,158.0,1728,99,0.0187283456325531,2739,545846,0.0018628621473908424,485.32474485
273656,-303.6333923339844,158.0,1732,99,0.02083180472254753,2746,547110,0.0018996753497049212,485.31348963999994
274288,-303.407470703125,158.0,1736,99,0.020384248346090317,2752,548374,0.0018936267588287592,485.41880504999995
274920,-303.6111145019531,158.0,1740,99,0.023524507880210876,2759,549638,0.0018871527863666415,485.56912633
275552,-303.9033508300781,158.0,1744,99,0.0197738204151392,2765,550902,0.0018634271109476686,485.80055135
276184,-304.02227783203125,158.0,1748,99,0.0192718543112278,2771,552166,0.0018719581421464682,485.82193162999994
276816,-304.0596923828125,158.0,1752,99,0.019696246832609177,2778,553430,0.0018628515535965562,486.01003145999994
277448,-304.27569580078125,158.0,1756,99,0.022805770859122276,2784,554694,0.0018444182351231575,486.16013425999995
278080,-304.5901794433594,158.0,1760,99,0.018941670656204224,2790,555958,0.0018578075105324388,486.12611152000005
278712,-304.6526184082031,158.0,1764,99,0.02192481979727745,2797,557222,0.001890793675556779,486.18088518999997
279344,-305.09222412109375,158.0,1768,99,0.01871250942349434,2803,558486,0.0018906781915575266,486.17026115
279976,-304.9120788574219,158.0,1772,99,0.020784875378012657,2810,559750,0.0018870620988309383,486.09448861
280608,-305.2264099121094,158.0,1776,99,0.02450486645102501,2816,561014,0.0018486878834664822,486.18462177000004
281240,-305.4706115722656,158.0,1780,99,0.023450348526239395,2823,562278,0.0018349188612774014,486.17995906
281872,-305.63446044921875,158.0,1784,99,0.020626235753297806,2829,563542,0.0018081222660839558,486.3294004300001
282504,-305.91839599609375,158.0,1788,99,0.018966475501656532,2835,564806,0.0018118999432772398,486.50623827999993
283136,-306.17279052734375,158.0,1792,99,0.019287262111902237,2842,566070,0.0017978879623115063,486.63627684
283768,-305.88604736328125,158.0,1796,99,0.01898779161274433,2848,567334,0.0018202982610091567,486.8696628800001
284400,-306.142333984375,158.0,1800,99,0.018657488748431206,2855,568598,0.001802054001018405,487.05458961
285032,-306.2461242675781,158.0,1804,99,0.018086837604641914,2861,569862,0.0017962135607376695,487.14895196
285664,-306.52886962890625,158.0,1808,99,0.021221602335572243,2867,571126,0.001794667448848486,487.2842159
286296,-306.377197265625,158.0,1812,99,0.019240623340010643,2873,572390,0.0017887057038024068,487.53761705
286928,-306.5745849609375,158.0,1816,99,0.01864941604435444,2880,573654,0.0017863183747977018,487.61403347999993
287560,-306.57489013671875,158.0,1820,99,0.020644957199692726,2886,574918,0.0017869462026283145,487.82485502
288192,-306.7796630859375,158.0,1824,99,0.019793326035141945,2892,576182,0.0017896160716190934,487.94070987
288824,-306.73260498046875,158.0,1828,99,0.01882370002567768,2898,577446,0.001797051401808858,488.15853571
289456,-306.7344665527344,158.0,1832,99,0.01751808263361454,2904,578710,0.0017722591292113066,488.25750234
290088,-307.0117492675781,158.0,1836,99,0.02027220092713833,2911,579974,0.0017918156227096915,488.38578803
290720,-307.1705322265625,158.0,1840,99,0.022064050659537315,2917,581238,0.0017866736743599176,488.61460729
291352,-307.24847412109375,158.0,1844,99,0.019904663786292076,2923,582502,0.001800104626454413,488.76488919
291984,-307.1223449707031,158.0,1848,99,0.017111025750637054,2930,583766,0.0017762964125722647,489.07901239
292616,-307.41650390625,158.0,1852,99,0.02071188949048519,2936,585030,0.0018291558371856809,488.9449088200001
293248,-307.40887451171875,158.0,1856,99,0.02244868502020836,2943,586294,0.0018295255722478032,488.84913247
293880,-307.52264404296875,158.0,1860,99,0.020896559581160545,2949,587558,0.0018229805864393711,489.00836547000006
294512,-307.1614990234375,158.0,1864,99,0.024930709972977638,2955,588822,0.0017907146830111742,489.20680230000005
295144,-307.1654357910156,158.0,1868,99,0.01937304437160492,2962,590086,0.0017712553963065147,489.46683060000004
295776,-307.3397216796875,158.0,1872,99,0.01624855399131775,2968,591350,0.0018029067432507873,489.73381025
296408,-307.0774230957031,158.0,1876,99,0.019590949639678,2974,592614,0.0018613552674651146,489.60005645999996
297040,-307.10809326171875,158.0,1880,99,0.03073757141828537,2980,593878,0.0018909000791609287,489.19977342
297672,-306.9916687011719,158.0,1884,99,0.022216487675905228,2987,595142,0.0018317009089514613,489.1409328099999
298304,-306.96954345703125,158.0,1888,99,0.03184772655367851,2993,596406,0.0018369840690866113,488.67120329000005
298936,-306.9229736328125,158.0,1892,99,0.018866876140236855,3000,597670,0.0018280597869306803,488.65269544
299568,-306.70904541015625,158.0,1896,99,0.020837320014834404,3006,598934,0.001792878843843937,488.77216624
300200,-306.7073974609375,158.0,1900,99,0.018644919618964195,3012,600198,0.001776021090336144,488.71449425
300832,-306.76788330078125,158.0,1904,99,0.021145600825548172,3019,601462,0.0017691502580419183,488.98616436000003
301464,-306.69122314453125,158.0,1908,99,0.020160194486379623,3025,602726,0.001780411577783525,488.9538708299999
302096,-306.45025634765625,158.0,1912,99,0.020599815994501114,3031,603990,0.00176638038828969,488.96597104999995
302728,-306.3591003417969,158.0,1916,99,0.023325806483626366,3038,605254,0.0017914262134581804,488.8967853
303360,-306.65020751953125,158.0,1920,99,0.02221081592142582,3044,606518,0.0017785202944651246,488.89170007999996
303992,-306.32098388671875,158.0,1924,99,0.03597637265920639,3050,607782,0.0018425468588247895,488.69029573999995
304624,-306.20391845703125,158.0,1928,99,0.019240112975239754,3057,609046,0.001801359816454351,488.45068487
305256,-306.16448974609375,158.0,1932,99,0.017691517248749733,3063,610310,0.0017409541178494692,488.51731681999996
305888,-306.22772216796875,158.0,1936,99,0.01588527299463749,3069,611574,0.0017356360331177711,488.3480589699999
306520,-306.07269287109375,158.0,1940,99,0.01629135198891163,3076,612838,0.001749781658872962,488.2207324099999
307152,-305.9863586425781,158.0,1944,99,0.01743861474096775,3082,614102,0.001758888247422874,488.33912062
307784,-305.99420166015625,158.0,1948,99,0.019767042249441147,3088,615366,0.0017414995236322284,488.31032703
308416,-306.1240234375,158.0,1952,99,0.019076241180300713,3094,616630,0.0017507431330159307,488.62236359999997
309048,-306.05181884765625,158.0,1956,99,0.019274622201919556,3101,617894,0.00175032252445817,488.98808281
309680,-306.3471984863281,158.0,1960,99,0.013888569548726082,3107,619158,0.0017443469259887934,489.1943742799999
310312,-306.2895202636719,158.0,1964,99,0.016932183876633644,3114,620422,0.0017258768202736974,489.33669007000003
310944,-306.1876220703125,158.0,1968,99,0.018544532358646393,3120,621686,0.0017379050841555,489.47218924999993
311576,-306.52099609375,158.0,1972,99,0.019846942275762558,3126,622950,0.0017268902156502008,489.54822039
312208,-306.4803771972656,158.0,1976,99,0.01622038707137108,3133,624214,0.0017088528256863356,490.00961620000004
312840,-306.245361328125,158.0,1980,99,0.02324226126074791,3139,625478,0.0017090118490159512,490.63490256999995
313472,-306.5487060546875,158.0,1984,99,0.016557930037379265,3145,626742,0.0017231082310900092,490.90180010999995
314104,-306.57928466796875,158.0,1988,99,0.01804579608142376,3151,628006,0.0017281315522268414,491.56318854
314736,-306.5216979980469,158.0,1992,99,0.01655394956469536,3158,629270,0.0017224829643964767,491.81189852999995
315368,-306.8345947265625,158.0,1996,99,0.019113939255475998,3164,630534,0.0016994324978441,491.96243157
316000,-307.1104736328125,158.0,2000,99,0.016016660258173943,3170,631798,0.0016970549477264285,492.2172503899999
316632,-306.94305419921875,158.0,2004,99,0.02124195732176304,3177,633062,0.0017207337077707052,492.21220270999993
317264,-307.16607666015625,158.0,2008,99,0.016772514209151268,3183,634326,0.0017355225281789899,492.50897061
317896,-307.18829345703125,158.0,2012,99,0.02466440014541149,3190,635590,0.001783115090802312,492.54486326999984
318528,-307.41168212890625,158.0,2016,99,0.01941874623298645,3196,636854,0.001746197696775198,492.3060444999999
319160,-307.49017333984375,158.0,2020,99,0.019418936222791672,3202,638118,0.0017203218303620815,492.43838080000006
319792,-307.74468994140625,158.0,2024,99,0.019924599677324295,3209,639382,0.0016945118550211191,492.67407475
