time/total_timesteps,train/ent_coef,time/time_elapsed,rollout/ep_rew_mean,train/n_updates,time/episodes,rollout/ep_len_mean,time/fps,train/critic_loss,train/actor_loss
160800,0.0016420717583969235,1628,486.60630096,321398,1072,150.0,98,0.039052944630384445,-332.58026123046875
161400,0.0016694925725460052,1634,486.39974147999993,322598,1076,150.0,98,0.03793209046125412,-332.6167907714844
162000,0.0016233621863648295,1640,486.31455995,323798,1080,150.0,98,0.039223041385412216,-332.6204833984375
162600,0.0016155149787664413,1647,486.42806537,324998,1084,150.0,98,0.03590775281190872,-332.6986083984375
163200,0.001618280541151762,1653,486.72447457000004,326198,1088,150.0,98,0.04131361469626427,-332.74658203125
163800,0.0016130763106048107,1659,486.90275418000004,327398,1092,150.0,98,0.03611144423484802,-332.6175537109375
164400,0.001623632269911468,1665,487.29140526,328598,1096,150.0,98,0.035934921354055405,-332.58837890625
165000,0.001600836287252605,1671,487.61006466000003,329798,1100,150.0,98,0.03299487754702568,-332.74310302734375
165600,0.0015859869308769703,1677,487.94472603,330998,1104,150.0,98,0.030231118202209473,-332.54925537109375
166200,0.0016007514204829931,1683,487.94671568999996,332198,1108,150.0,98,0.036817725747823715,-332.7654724121094
166800,0.0015806860756129026,1690,488.12640146000007,333398,1112,150.0,98,0.030194291844964027,-332.8416442871094
167400,0.0016160057857632637,1696,488.35075571999994,334598,1116,150.0,98,0.035049546509981155,-332.97894287109375
168000,0.0016700937412679195,1702,488.37315282000003,335798,1120,150.0,98,0.04078082740306854,-332.8817138671875
168600,0.0016880625626072288,1708,488.41605202000005,336998,1124,150.0,98,0.051297158002853394,-332.6090087890625
169200,0.0015874645905569196,1714,488.1603912799999,338198,1128,150.0,98,0.03347283974289894,-332.7295837402344
169800,0.0015868220943957567,1720,487.9182188499999,339398,1132,150.0,98,0.03753168508410454,-332.516357421875
170400,0.0015630916459485888,1727,487.93263730000007,340598,1136,150.0,98,0.03436042368412018,-332.60418701171875
171000,0.0015598401660099626,1733,488.18537266,341798,1140,150.0,98,0.031672969460487366,-332.75970458984375
171600,0.0015609763795509934,1739,488.16625736000003,342998,1144,150.0,98,0.03308570757508278,-332.6759338378906
172200,0.0015786410076543689,1745,488.30841566999993,344198,1148,150.0,98,0.03487725555896759,-332.6429748535156
172800,0.0015585605287924409,1751,488.3179190900001,345398,1152,150.0,98,0.032158005982637405,-332.69879150390625
173400,0.0015973850386217237,1757,488.61514472000005,346598,1156,150.0,98,0.04192895442247391,-332.7900085449219
174000,0.0017484448617324233,1763,488.9249060700001,347798,1160,150.0,98,0.05059995502233505,-332.8678894042969
174600,0.0017649221699684858,1770,488.89190098,348998,1164,150.0,98,0.03834718093276024,-333.12188720703125
175200,0.0017256834544241428,1776,489.0765365,350198,1168,150.0,98,0.0429234504699707,-333.22412109375
175800,0.001699764747172594,1782,489.11983666,351398,1172,150.0,98,0.045730333775281906,-333.5036926269531
176400,0.0016620863461866975,1788,489.24726802000004,352598,1176,150.0,98,0.03672780096530914,-333.596435546875
177000,0.001633605919778347,1794,489.26621212000003,353798,1180,150.0,98,0.035232674330472946,-333.6260070800781
177600,0.0016334198880940676,1800,489.0820058499999,354998,1184,150.0,98,0.03730015084147453,-333.6982116699219
178200,0.0016104701207950711,1806,488.7661175999999,356198,1188,150.0,98,0.03432691469788551,-333.767578125
178800,0.0015669924905523658,1813,488.7791493099999,357398,1192,150.0,98,0.03374602645635605,-333.61407470703125
179400,0.0015163749922066927,1818,488.7162578,358598,1196,150.0,98,0.0348237007856369,-333.631591796875
180000,0.0015115338610485196,1824,488.79716377999995,359798,1200,150.0,98,0.03199886158108711,-333.5815734863281
180600,0.0014983664732426405,1831,488.5810374200001,360998,1204,150.0,98,0.034258998930454254,-333.350341796875
181200,0.0014772643335163593,1837,488.6174700400001,362198,1208,150.0,98,0.03159235045313835,-333.33740234375
181800,0.001506619155406952,1843,488.4091016,363398,1212,150.0,98,0.03671015426516533,-333.398681640625
182400,0.0014832604210823774,1849,488.3377448500001,364598,1216,150.0,98,0.03306420519948006,-333.318603515625
183000,0.0014918410452082753,1855,488.44875920000015,365798,1220,150.0,98,0.027745520696043968,-333.3752746582031
183600,0.0014906536089256406,1861,488.61715333,366998,1224,150.0,98,0.03063400648534298,-333.3132629394531
184200,0.0015220239292830229,1867,489.06358066999996,368198,1228,150.0,98,0.03300407901406288,-333.2302551269531
184800,0.0015292345779016614,1873,489.5439968299999,369398,1232,150.0,98,0.035938870161771774,-333.43829345703125
185400,0.0014987909235060215,1879,489.61275372999995,370598,1236,150.0,98,0.0332673005759716,-333.4090881347656
186000,0.0014890622114762664,1885,489.48993618000003,371798,1240,150.0,98,0.029586775228381157,-333.3863525390625
186600,0.001500205951742828,1891,489.21839743,372998,1244,150.0,98,0.032170314341783524,-333.28955078125
187200,0.0014986780006438494,1897,489.18259338999997,374198,1248,150.0,98,0.03353087604045868,-332.9569396972656
187800,0.0014865401899442077,1903,489.32574576999997,375398,1252,150.0,98,0.031745463609695435,-333.2807922363281
188400,0.0014934609644114971,1909,489.69354251,376598,1256,150.0,98,0.03162534534931183,-333.40911865234375
189000,0.001511358772404492,1914,490.3299947600001,377798,1260,150.0,98,0.03024091012775898,-333.2825012207031
189600,0.0014894329942762852,1920,490.76317732,378998,1264,150.0,98,0.0284420158714056,-333.471923828125
190200,0.0014599283458665013,1926,491.02162731000004,380198,1268,150.0,98,0.031588174402713776,-333.35394287109375
190800,0.00148901401553303,1932,491.25590815,381398,1272,150.0,98,0.030873805284500122,-333.64910888671875
191400,0.0014655234990641475,1938,491.49167593999994,382598,1276,150.0,98,0.03390960767865181,-333.59576416015625
192000,0.0014531899942085147,1944,491.72283194999994,383798,1280,150.0,98,0.030049731954932213,-333.58612060546875
192600,0.0014657374704256654,1950,492.23837447,384998,1284,150.0,98,0.03162169083952904,-333.5003356933594
193200,0.0014804756501689553,1956,492.38880099,386198,1288,150.0,98,0.02992953173816204,-333.58538818359375
193800,0.0014512233901768923,1962,492.24528222000004,387398,1292,150.0,98,0.02919446863234043,-333.68115234375
194400,0.0014545931480824947,1968,492.05993255999994,388598,1296,150.0,98,0.03539661690592766,-333.44171142578125
195000,0.0014518933603540063,1974,492.01056486,389798,1300,150.0,98,0.031049635261297226,-333.546875
195600,0.0014559385599568486,1980,492.26585279,390998,1304,150.0,98,0.027727065607905388,-333.7086181640625
196200,0.0014863864053040743,1986,492.43581944,392198,1308,150.0,98,0.03782074898481369,-333.6141357421875
196800,0.0015183386858552694,1992,492.56998089,393398,1312,150.0,98,0.0333845280110836,-333.81475830078125
197400,0.0015142983756959438,1998,492.61651696999996,394598,1316,150.0,98,0.0302978977560997,-333.8736877441406
198000,0.0015355003997683525,2004,492.4659791700001,395798,1320,150.0,98,0.0380854606628418,-334.0788269042969
198600,0.0015131824184209108,2010,492.25245254000004,396998,1324,150.0,98,0.03379194438457489,-333.97186279296875
199200,0.0014845915138721466,2016,492.1931971799999,398198,1328,150.0,98,0.032233696430921555,-334.0604248046875
199800,0.0015456363325938582,2022,491.83222732999997,399398,1332,150.0,98,0.03458508476614952,-334.1412353515625
