time/fps,train/critic_loss,time/episodes,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/ent_coef,train/actor_loss
95,0.018040603026747704,2088,150.0,313200,400.39156093,3277,1425998,0.0011507546296343207,-262.32696533203125
95,0.018379012122750282,2092,150.0,313800,400.38281468,3283,1427198,0.0011659861775115132,-262.1490478515625
95,0.018309207633137703,2096,150.0,314400,400.5535489100001,3289,1428398,0.0011400890070945024,-262.1592102050781
95,0.01661708950996399,2100,150.0,315000,400.49302005,3295,1429598,0.0011464360868558288,-262.341796875
95,0.013330251909792423,2104,150.0,315600,400.6125592599999,3301,1430798,0.0011168855708092451,-262.41339111328125
95,0.01715060882270336,2108,150.0,316200,400.92375744,3307,1431998,0.0011242164764553308,-262.6949462890625
95,0.0182790607213974,2112,150.0,316800,401.72446150999997,3313,1433198,0.001133694197051227,-262.4027099609375
95,0.022519471123814583,2116,150.0,317400,402.03889706999996,3319,1434398,0.001143492292612791,-262.387451171875
95,0.015999652445316315,2120,150.0,318000,402.01854733,3325,1435598,0.0011606691405177116,-262.34027099609375
95,0.019186003133654594,2124,150.0,318600,402.3345022699999,3331,1436798,0.0011706065852195024,-262.3561096191406
95,0.019741365686058998,2128,150.0,319200,402.4963275900001,3337,1437998,0.0011706033255904913,-262.36407470703125
95,0.021475011482834816,2132,150.0,319800,402.4935573700001,3343,1439198,0.001180723775178194,-262.294921875
95,0.022451385855674744,2136,150.0,320400,402.75212805999996,3349,1440398,0.0011641917517408729,-262.0866394042969
95,0.016778316348791122,2140,150.0,321000,402.83424497,3355,1441598,0.0011553610675036907,-262.5601806640625
95,0.015248608775436878,2144,150.0,321600,403.07594230999996,3362,1442798,0.001157346647232771,-262.4034423828125
95,0.01821860298514366,2148,150.0,322200,403.13820043999993,3368,1443998,0.001165485940873623,-262.4450378417969
95,0.017304932698607445,2152,150.0,322800,403.10805489,3374,1445198,0.0011671320535242558,-262.20635986328125
95,0.0204022116959095,2156,150.0,323400,402.97685922000005,3380,1446398,0.0011588801862671971,-262.5264892578125
95,0.018909847363829613,2160,150.0,324000,402.82901019999997,3386,1447598,0.001150194089859724,-262.28216552734375
95,0.016777466982603073,2164,150.0,324600,402.71416221999993,3392,1448798,0.0011715024011209607,-262.78338623046875
95,0.019164448603987694,2168,150.0,325200,402.78560335000003,3398,1449998,0.0011615616967901587,-262.92327880859375
95,0.015529370866715908,2172,150.0,325800,402.8351080999999,3404,1451198,0.0011588647030293941,-262.4984436035156
95,0.015314401127398014,2176,150.0,326400,402.92180615000007,3410,1452398,0.0011512634810060263,-262.24420166015625
95,0.01661948300898075,2180,150.0,327000,402.96037430999996,3416,1453598,0.0011537946993485093,-262.57806396484375
95,0.01613062061369419,2184,150.0,327600,403.09538192000014,3422,1454798,0.0011566217290237546,-262.56829833984375
95,0.01616504229605198,2188,150.0,328200,403.04291869,3428,1455998,0.0011950959451496601,-262.9405517578125
95,0.021316206082701683,2192,150.0,328800,403.1927565000001,3434,1457198,0.001202610321342945,-262.44000244140625
95,0.018718650564551353,2196,150.0,329400,403.09994706000003,3440,1458398,0.0011962937423959374,-262.353515625
95,0.01934092678129673,2200,150.0,330000,403.2099215,3446,1459598,0.0011879552621394396,-262.60546875
95,0.015246758237481117,2204,150.0,330600,403.14605353,3452,1460798,0.001193339703604579,-262.5174255371094
95,0.017644211649894714,2208,150.0,331200,403.02710141999995,3459,1461998,0.0011697736335918307,-262.3660888671875
95,0.016604803502559662,2212,150.0,331800,402.94542576,3465,1463198,0.0011628585634753108,-262.55035400390625
95,0.013910307548940182,2216,150.0,332400,403.27245567,3471,1464398,0.001159317442215979,-262.3990478515625
95,0.01950911059975624,2220,150.0,333000,403.6077243499999,3477,1465598,0.0011652680113911629,-262.342041015625
95,0.014620846137404442,2224,150.0,333600,403.70749608,3483,1466798,0.0011536275269463658,-262.63787841796875
95,0.016502778977155685,2228,150.0,334200,403.71946349000007,3489,1467998,0.0011457994114607573,-262.46954345703125
95,0.01608487032353878,2232,150.0,334800,403.98274087,3495,1469198,0.0011415294138714671,-262.7465515136719
95,0.01893221028149128,2236,150.0,335400,404.06691561,3501,1470398,0.0011529511539265513,-262.5360107421875
95,0.01760878413915634,2240,150.0,336000,404.21518607999997,3507,1471598,0.0011522909626364708,-262.5626525878906
95,0.016796840354800224,2244,150.0,336600,404.43727577,3513,1472798,0.001143158064223826,-262.654052734375
95,0.01851874776184559,2248,150.0,337200,404.54606382,3519,1473998,0.00115159060806036,-262.6775207519531
95,0.017596639692783356,2252,150.0,337800,404.67867685000004,3525,1475198,0.0011429585283622146,-262.66497802734375
95,0.01916506700217724,2256,150.0,338400,404.8585598299999,3532,1476398,0.0011385682737454772,-262.6744384765625
95,0.015415445901453495,2260,150.0,339000,405.0496631599999,3538,1477598,0.001141509274020791,-262.71478271484375
95,0.015185799449682236,2264,150.0,339600,405.31497081999987,3544,1478798,0.0011275031138211489,-262.3987731933594
95,0.02121342532336712,2268,150.0,340200,405.2418706,3550,1479998,0.0011470451718196273,-263.0178527832031
95,0.014903959818184376,2272,150.0,340800,405.1145754499999,3556,1481198,0.001144307665526867,-262.52899169921875
95,0.01670115627348423,2276,150.0,341400,404.96912434,3562,1482398,0.0011530830524861813,-262.6778564453125
95,0.014640962705016136,2280,150.0,342000,405.05343403000006,3568,1483598,0.0011482650879770517,-262.8075256347656
95,0.01903715170919895,2284,150.0,342600,405.01679832,3574,1484798,0.0011507595190778375,-262.74859619140625
95,0.017076525837183,2288,150.0,343200,404.97983054,3580,1485998,0.0011484259739518166,-262.9400329589844
95,0.013758084736764431,2292,150.0,343800,405.1135988199999,3586,1487198,0.0011565913446247578,-262.5858459472656
95,0.020410222932696342,2296,150.0,344400,405.2398652599999,3593,1488398,0.001151092117652297,-262.62335205078125
95,0.021808341145515442,2300,150.0,345000,405.1479675,3599,1489598,0.001256277086213231,-262.91534423828125
95,0.021424002945423126,2304,150.0,345600,404.94342585000004,3605,1490798,0.0012580353068187833,-262.8250732421875
95,0.02866591140627861,2308,150.0,346200,404.9314649500001,3611,1491998,0.0012541869655251503,-262.9915466308594
95,0.026747116819024086,2312,150.0,346800,404.78557355000004,3617,1493198,0.001309707062318921,-262.8358154296875
95,0.02167932316660881,2316,150.0,347400,404.5085794999999,3623,1494398,0.0013153522741049528,-262.841064453125
95,0.022243376821279526,2320,150.0,348000,404.1900771600001,3629,1495598,0.0013099543284624815,-262.98773193359375
95,0.01944180764257908,2324,150.0,348600,403.9970266300001,3635,1496798,0.0012922135647386312,-263.3355712890625
95,0.02126084454357624,2328,150.0,349200,403.81031682,3641,1497998,0.0012762985425069928,-262.7764892578125
95,0.021437469869852066,2332,150.0,349800,403.52007518,3647,1499198,0.0012396579841151834,-263.25042724609375
95,0.0195012167096138,2336,150.0,350400,403.4567947599999,3653,1500398,0.0012233860325068235,-263.20947265625
95,0.01782812364399433,2340,150.0,351000,403.4313688499999,3659,1501598,0.0012033645762130618,-263.2262268066406
95,0.01723267324268818,2344,150.0,351600,403.31295080999996,3664,1502798,0.001175661920569837,-263.1883850097656
95,0.017306439578533173,2348,150.0,352200,403.40159590999997,3670,1503998,0.001159161445684731,-263.3174133300781
95,0.01943911984562874,2352,150.0,352800,403.48509185999995,3676,1505198,0.0011566983303055167,-263.4673156738281
95,0.014846301637589931,2356,150.0,353400,403.4791995399999,3682,1506398,0.0011398725910112262,-263.37554931640625
95,0.017808254808187485,2360,150.0,354000,403.3412285,3688,1507598,0.001119845313951373,-263.28662109375
95,0.01744178496301174,2364,150.0,354600,403.4155880399999,3695,1508798,0.0011293384013697505,-263.1724853515625
95,0.020620383322238922,2368,150.0,355200,403.23236078,3701,1509998,0.0011122210416942835,-263.5552673339844
95,0.01720048114657402,2372,150.0,355800,403.35148842,3707,1511198,0.0011081780539825559,-263.4700927734375
95,0.017429761588573456,2376,150.0,356400,403.5984230599999,3713,1512398,0.0011134074302390218,-263.34613037109375
95,0.017539294436573982,2380,150.0,357000,403.56646247,3719,1513598,0.0011365424143150449,-263.4797668457031
95,0.01714744232594967,2384,150.0,357600,403.67790754000004,3725,1514798,0.0011080048279836774,-263.4541015625
95,0.018893692642450333,2388,150.0,358200,403.66779386,3731,1515998,0.0011352293659001589,-263.4068603515625
95,0.0178382508456707,2392,150.0,358800,403.70078842000004,3737,1517198,0.00112538889516145,-263.50189208984375
96,0.01862112432718277,2396,150.0,359400,403.8333922,3743,1518398,0.0011302861385047436,-263.2117919921875
96,0.02132151462137699,2400,150.0,360000,404.09764661,3749,1519598,0.0011162605369463563,-263.247802734375
96,0.020046530291438103,2404,150.0,360600,404.45440233,3755,1520798,0.0011295824078842998,-263.0042419433594
96,0.017482751980423927,2408,150.0,361200,404.71796829,3761,1521998,0.001125429174862802,-263.3478698730469
96,0.019397474825382233,2412,150.0,361800,405.10402184,3767,1523198,0.0011367754777893424,-263.5592041015625
96,0.018192129209637642,2416,150.0,362400,405.39359665999996,3773,1524398,0.0011208571959286928,-263.4288024902344
96,0.017723653465509415,2420,150.0,363000,405.61691451999997,3779,1525598,0.0011138110421597958,-263.2594909667969
96,0.01812278851866722,2424,150.0,363600,405.85671763000005,3785,1526798,0.0011318043107166886,-263.5245361328125
96,0.016165828332304955,2428,150.0,364200,406.17250977000003,3791,1527998,0.00112327397800982,-263.30316162109375
96,0.01564778946340084,2432,150.0,364800,406.53333765,3797,1529198,0.0011210014345124364,-263.5189208984375
96,0.014620967209339142,2436,150.0,365400,406.66677961,3803,1530398,0.0011253786506131291,-263.5116271972656
96,0.01603272184729576,2440,150.0,366000,406.77127125,3809,1531598,0.0011343230726197362,-263.5235900878906
96,0.016415758058428764,2444,150.0,366600,406.5655712199999,3815,1532798,0.0011382366064935923,-263.52923583984375
96,0.01806044951081276,2448,150.0,367200,406.6132745599999,3821,1533998,0.001122394809499383,-263.44464111328125
96,0.015676017850637436,2452,150.0,367800,406.61641140999996,3827,1535198,0.0011223135516047478,-263.613037109375
96,0.015841729938983917,2456,150.0,368400,406.73644437,3833,1536398,0.0011477208463475108,-263.51336669921875
96,0.014911718666553497,2460,150.0,369000,406.79017622,3839,1537598,0.001140157924965024,-263.1678161621094
96,0.015372577123343945,2464,150.0,369600,406.72468898,3845,1538798,0.0011322895297780633,-263.47479248046875
96,0.016761543229222298,2468,150.0,370200,406.8543991999999,3851,1539998,0.0011119850678369403,-263.3506774902344
96,0.019462797790765762,2472,150.0,370800,406.98583068,3857,1541198,0.0011135890381410718,-263.4957275390625
96,0.02307727374136448,2476,150.0,371400,406.86009713000004,3863,1542398,0.0011428534053266048,-263.4084167480469
96,0.01963050104677677,2480,150.0,372000,406.78981437999994,3869,1543598,0.0011333466973155737,-263.59027099609375
96,0.019230462610721588,2484,150.0,372600,406.54449927,3875,1544798,0.0011202384484931827,-263.57135009765625
96,0.016496160998940468,2488,150.0,373200,406.8607562699999,3880,1545998,0.0010976484045386314,-263.51153564453125
96,0.022149257361888885,2492,150.0,373800,406.97231889,3886,1547198,0.0010986390989273787,-263.58343505859375
96,0.017944611608982086,2496,150.0,374400,406.85834335000004,3892,1548398,0.0011083863209933043,-263.5862731933594
96,0.014726387336850166,2500,150.0,375000,406.87478441,3898,1549598,0.0011188983917236328,-263.4983825683594
96,0.017618222162127495,2504,150.0,375600,406.90023911000003,3904,1550798,0.0011064973659813404,-263.67755126953125
96,0.013763507828116417,2508,150.0,376200,406.94262868000004,3910,1551998,0.001103290356695652,-263.51544189453125
96,0.017351442947983742,2512,150.0,376800,406.86178328,3916,1553198,0.0011090730549767613,-263.76409912109375
96,0.016350509598851204,2516,150.0,377400,406.96327395999987,3922,1554398,0.001122877118177712,-263.5184020996094
96,0.01648760214447975,2520,150.0,378000,407.07291913999995,3928,1555598,0.0011185058392584324,-263.3305969238281
96,0.0197301022708416,2524,150.0,378600,407.19655908999994,3934,1556798,0.0011340288911014795,-263.5123291015625
96,0.015458257868885994,2528,150.0,379200,407.1413092,3940,1557998,0.0011164532043039799,-263.537109375
96,0.01563960313796997,2532,150.0,379800,407.23679209,3946,1559198,0.001117759384214878,-263.76373291015625
96,0.01615975797176361,2536,150.0,380400,407.21410683,3952,1560398,0.0010956644546240568,-263.58966064453125
96,0.01616320013999939,2540,150.0,381000,407.30834852999993,3958,1561598,0.0011073804926127195,-263.57708740234375
96,0.022163016721606255,2544,150.0,381600,407.6249089300001,3964,1562798,0.0011125742457807064,-263.91876220703125
96,0.02576783299446106,2548,150.0,382200,407.46056465000004,3971,1563998,0.0011259143939241767,-263.5703125
96,0.018131356686353683,2552,150.0,382800,407.43489351999995,3977,1565198,0.0011240186868235469,-263.47412109375
96,0.015523754991590977,2556,150.0,383400,407.56574959000005,3983,1566398,0.0011017648503184319,-263.7308349609375
96,0.016117913648486137,2560,150.0,384000,407.78277801,3989,1567598,0.0010970355942845345,-263.8428649902344
96,0.017984144389629364,2564,150.0,384600,407.90959468,3995,1568798,0.0011227877112105489,-263.4320373535156
96,0.015828406438231468,2568,150.0,385200,408.1658807099999,4001,1569998,0.0011132837971672416,-263.8250732421875
96,0.019139770418405533,2572,150.0,385800,408.29757388999997,4007,1571198,0.0011004316620528698,-263.569580078125
96,0.018007593229413033,2576,150.0,386400,408.54644468000004,4014,1572398,0.001090476755052805,-263.8699035644531
96,0.021962454542517662,2580,150.0,387000,408.63450603999996,4020,1573598,0.0011199446162208915,-264.1502685546875
96,0.020411603152751923,2584,150.0,387600,408.7680833299999,4026,1574798,0.0012505437480285764,-263.68389892578125
96,0.019412871450185776,2588,150.0,388200,408.64334838999997,4032,1575998,0.0011378302006050944,-263.6132507324219
96,0.012709160335361958,2592,150.0,388800,408.69725157,4038,1577198,0.0011288862442597747,-263.95037841796875
96,0.01448535080999136,2596,150.0,389400,408.88506942,4044,1578398,0.0011283308267593384,-264.02545166015625
96,0.015890231356024742,2600,150.0,390000,408.99952464999996,4050,1579598,0.0011072643101215363,-263.92974853515625
96,0.01792731136083603,2604,150.0,390600,409.00547717,4056,1580798,0.0011113261571153998,-264.11322021484375
96,0.018999040126800537,2608,150.0,391200,408.88118204,4062,1581998,0.0011045453138649464,-263.5968933105469
96,0.014301110990345478,2612,150.0,391800,408.94750508000004,4068,1583198,0.0010865378426387906,-263.79791259765625
96,0.01378333568572998,2616,150.0,392400,408.71239483000005,4074,1584398,0.001075565698556602,-263.9632263183594
96,0.018349215388298035,2620,150.0,393000,408.71751585,4080,1585598,0.0010831676190719008,-264.12298583984375
96,0.015743659809231758,2624,150.0,393600,408.61181874999994,4086,1586798,0.001070045051164925,-264.100830078125
96,0.01783032901585102,2628,150.0,394200,408.75743328000004,4092,1587998,0.0010860637994483113,-264.1124572753906
96,0.018931346014142036,2632,150.0,394800,408.57528037000003,4098,1589198,0.0010717296972870827,-264.16888427734375
96,0.015413559973239899,2636,150.0,395400,408.65709017999995,4104,1590398,0.0010801827302202582,-264.15777587890625
96,0.015311219729483128,2640,150.0,396000,408.5588000799999,4110,1591598,0.0010701720602810383,-264.23291015625
96,0.014928738586604595,2644,150.0,396600,408.58508452000007,4117,1592798,0.00106393254827708,-264.20709228515625
96,0.01665155030786991,2648,150.0,397200,408.70894553,4123,1593998,0.0010583995608612895,-264.22412109375
96,0.014119694009423256,2652,150.0,397800,408.77153996,4129,1595198,0.001066294265910983,-263.7913818359375
96,0.016207806766033173,2656,150.0,398400,408.7133405800001,4135,1596398,0.0010463496437296271,-264.2322082519531
96,0.01635383442044258,2660,150.0,399000,408.74973492000004,4141,1597598,0.0010696537792682648,-264.08673095703125
96,0.017140228301286697,2664,150.0,399600,408.69554750000003,4147,1598798,0.001083711045794189,-264.0737609863281
