train/n_updates,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total_timesteps,train/critic_loss,train/actor_loss,train/ent_coef,rollout/ep_len_mean,time/episodes
824798,341.4077051904762,98,127,12600,0.029920000582933426,-282.2164306640625,0.0024069505743682384,150.0,84
825998,341.6849397954545,98,133,13200,0.033875513821840286,-280.9897766113281,0.0024872554931789637,150.0,88
827198,342.64093809782605,98,139,13800,0.024771839380264282,-279.4527587890625,0.0023464560508728027,150.0,92
828398,343.2135355208334,98,145,14400,0.02919258549809456,-278.46441650390625,0.00226209475658834,150.0,96
829598,343.94834751,98,151,15000,0.025265423581004143,-277.9396667480469,0.002305912086740136,150.0,100
830798,347.38898531000007,98,158,15600,0.024683695286512375,-276.4595947265625,0.0023172807414084673,150.0,104
831998,348.7255756700001,98,164,16200,0.02423345483839512,-275.7331848144531,0.0022409362718462944,150.0,108
833198,349.59460619,98,170,16800,0.04693566635251045,-274.886962890625,0.0023563543800264597,150.0,112
834398,350.23572057000007,98,176,17400,0.0264956746250391,-273.5625,0.002170754596590996,150.0,116
835598,350.5975983,98,182,18000,0.031076833605766296,-272.85455322265625,0.002283106790855527,150.0,120
836798,351.18988047,98,188,18600,0.02957313321530819,-272.3942565917969,0.0022083239164203405,150.0,124
837998,351.93874422999994,98,194,19200,0.030498124659061432,-271.42095947265625,0.0021979676093906164,150.0,128
839198,353.0311489899999,98,200,19800,0.023444775491952896,-270.84588623046875,0.002129015978425741,150.0,132
840398,354.00234917999995,98,206,20400,0.02441183291375637,-270.216796875,0.0020798463374376297,150.0,136
841598,354.6101062799999,98,212,21000,0.02351691946387291,-269.61456298828125,0.0021494447719305754,150.0,140
842798,355.83756318,98,218,21600,0.027015570551156998,-269.3277587890625,0.0020930813625454903,150.0,144
843998,356.61499757999997,98,224,22200,0.02379152737557888,-268.482421875,0.002106544328853488,150.0,148
845198,355.85488234999997,98,230,22800,0.062101613730192184,-268.1989440917969,0.002624477492645383,150.0,152
846398,356.31480540000007,98,236,23400,0.02746656723320484,-267.7659606933594,0.0022671192418783903,150.0,156
847598,356.7497754,99,242,24000,0.028073996305465698,-267.09320068359375,0.0021131946705281734,150.0,160
848798,357.57484309,99,248,24600,0.02740003727376461,-266.63677978515625,0.002070744289085269,150.0,164
849998,358.14533077,99,254,25200,0.02264852449297905,-266.47723388671875,0.002088304143399,150.0,168
851198,358.1798310599999,99,260,25800,0.034773148596286774,-266.5376892089844,0.002297867788001895,150.0,172
852398,358.77091296,99,266,26400,0.037191059440374374,-265.831787109375,0.0022245575673878193,150.0,176
853598,359.5010295400001,99,272,27000,0.02837543748319149,-265.59423828125,0.0021369492169469595,150.0,180
854798,360.28782898000003,99,278,27600,0.02545047737658024,-265.46630859375,0.0021299219224601984,150.0,184
855998,361.0751085400001,99,284,28200,0.02677525393664837,-265.10931396484375,0.002092272276058793,150.0,188
857198,361.22660842000005,99,290,28800,0.026569845154881477,-265.1263427734375,0.0021256522741168737,150.0,192
858398,361.47714228000007,99,296,29400,0.023531315848231316,-264.4747314453125,0.0020812342409044504,150.0,196
859598,361.4147963399999,99,302,30000,0.022589566186070442,-264.5093994140625,0.0020915658678859472,150.0,200
860798,361.34892487,99,308,30600,0.029910000041127205,-264.471435546875,0.0020479117520153522,150.0,204
861998,361.2427162199999,99,314,31200,0.033531639724969864,-264.08880615234375,0.0021301922388374805,150.0,208
863198,361.89133696,99,320,31800,0.03374915197491646,-263.9394226074219,0.0022616980131715536,150.0,212
864398,362.82877662000004,99,326,32400,0.02753816358745098,-263.5082092285156,0.0020702555775642395,150.0,216
865598,363.36297889,99,332,33000,0.02522984705865383,-263.49664306640625,0.0020253686234354973,150.0,220
866798,363.74980007000005,99,338,33600,0.022859977558255196,-263.53515625,0.0020344266667962074,150.0,224
867998,364.29341689,99,344,34200,0.025824157521128654,-263.17474365234375,0.001999364700168371,150.0,228
869198,364.56885558999994,99,351,34800,0.02582799829542637,-262.92669677734375,0.0020080162212252617,150.0,232
870398,364.8697986199999,99,357,35400,0.028374988585710526,-262.9250183105469,0.0020316734444350004,150.0,236
871598,365.0279636,99,363,36000,0.02422465570271015,-262.7571105957031,0.0020152698270976543,150.0,240
872798,365.18394926,99,369,36600,0.021170061081647873,-262.69140625,0.0020381843205541372,150.0,244
873998,365.3125105799999,99,375,37200,0.02890152670443058,-262.658203125,0.002043259097263217,150.0,248
875198,366.8496485799999,99,381,37800,0.027829062193632126,-262.32928466796875,0.0020120416302233934,150.0,252
876398,367.31455095999996,99,387,38400,0.03417899087071419,-262.0590515136719,0.0021083883475512266,150.0,256
877598,367.03752440000005,99,393,39000,0.023898374289274216,-262.11822509765625,0.0019878156017512083,150.0,260
878798,367.04328784999996,99,399,39600,0.0245880838483572,-262.435791015625,0.001937437686137855,150.0,264
879998,367.26851424,99,405,40200,0.027936190366744995,-262.2430419921875,0.001931497361510992,150.0,268
881198,367.46209297999997,99,411,40800,0.02334590069949627,-262.0933837890625,0.0019349496578797698,150.0,272
882398,367.77502768,99,417,41400,0.03081481344997883,-261.8438720703125,0.001978820888325572,150.0,276
883598,367.5457005599999,99,424,42000,0.02505350299179554,-261.817138671875,0.0019464263459667563,150.0,280
884798,367.5210607900001,99,430,42600,0.02426515705883503,-261.97528076171875,0.0019192418549209833,150.0,284
885998,367.60154556000003,99,436,43200,0.02523895725607872,-261.662109375,0.0019076562020927668,150.0,288
887198,368.05860131000003,99,442,43800,0.02283538691699505,-261.9708251953125,0.0018817372620105743,150.0,292
888398,368.34650560999995,99,448,44400,0.020974479615688324,-261.72674560546875,0.001915480475872755,150.0,296
889598,368.75754592,99,454,45000,0.02627091482281685,-261.8746337890625,0.00194070627912879,150.0,300
890798,369.00158959,99,460,45600,0.024104908108711243,-261.4873046875,0.0019082321086898446,150.0,304
891998,369.47140766000007,99,465,46200,0.02422536164522171,-261.7434997558594,0.0018959406297653913,150.0,308
893198,369.44636822000007,99,471,46800,0.02215883880853653,-261.46435546875,0.0018699339125305414,150.0,312
894398,369.25173064,99,477,47400,0.021347254514694214,-261.3330078125,0.0018124780617654324,150.0,316
895598,369.20885562,99,483,48000,0.02094966731965542,-261.48541259765625,0.0018195441225543618,150.0,320
896798,369.72172,99,489,48600,0.028471583500504494,-261.49066162109375,0.0018202201463282108,150.0,324
897998,370.18273537999994,99,495,49200,0.020396918058395386,-261.44818115234375,0.0018499011639505625,150.0,328
899198,370.41577079999996,99,501,49800,0.02875473164021969,-261.6741943359375,0.0018977043218910694,150.0,332
900398,370.23436404999995,99,508,50400,0.03299512341618538,-261.2998046875,0.0019066276727244258,150.0,336
901598,369.89157201999996,99,514,51000,0.03792044520378113,-261.5812072753906,0.0019899895414710045,150.0,340
902798,369.73976860000005,99,520,51600,0.03107605129480362,-261.40509033203125,0.002038525650277734,150.0,344
903998,369.84714708,99,526,52200,0.026529423892498016,-261.1405029296875,0.0019208787707611918,150.0,348
905198,370.12919057999994,99,531,52800,0.02454976737499237,-261.4990539550781,0.0018796396907418966,150.0,352
906398,370.31818237,99,537,53400,0.02818932570517063,-261.3228759765625,0.0018481351435184479,150.0,356
907598,370.80920792999996,99,543,54000,0.02131810039281845,-261.4765319824219,0.001833507209084928,150.0,360
908798,371.10686032999996,99,549,54600,0.02226359024643898,-261.4376525878906,0.0018146694637835026,150.0,364
909998,371.53847841000004,99,555,55200,0.02051003836095333,-261.34185791015625,0.0018108513904735446,150.0,368
911198,372.41193372000004,99,561,55800,0.04575762152671814,-261.0506896972656,0.0019602018874138594,150.0,372
912398,372.2149552399999,99,567,56400,0.02812851592898369,-261.1083679199219,0.001888505881652236,150.0,376
913598,372.53642534000005,99,573,57000,0.028516866266727448,-261.0201416015625,0.0018687491538003087,150.0,380
914798,372.8846680099999,99,580,57600,0.02400033175945282,-261.21990966796875,0.0018197272438555956,150.0,384
915998,373.11695015,99,586,58200,0.022251524031162262,-261.1429443359375,0.0017876561032608151,150.0,388
917198,373.25481971,99,592,58800,0.023656997829675674,-261.24957275390625,0.001759987324476242,150.0,392
918398,373.6744981499999,99,598,59400,0.02228643372654915,-260.9364318847656,0.001746564987115562,150.0,396
919598,373.91010058000006,99,604,60000,0.025013890117406845,-261.2122802734375,0.0018086335621774197,150.0,400
920798,374.14489358,99,610,60600,0.025276612490415573,-261.28076171875,0.0017675608396530151,150.0,404
921998,374.26346318000003,99,616,61200,0.032005004584789276,-261.2503662109375,0.0017949858447536826,150.0,408
923198,374.5151971099999,99,622,61800,0.02116987109184265,-261.4336242675781,0.0017452137544751167,150.0,412
924398,374.72692322999995,99,627,62400,0.01836123876273632,-261.3468322753906,0.001696210354566574,150.0,416
925598,374.78051157999994,99,633,63000,0.021159781143069267,-261.1322326660156,0.0016945417737588286,150.0,420
926798,375.02975758,99,639,63600,0.021748144179582596,-261.0294189453125,0.001747406437061727,150.0,424
927998,375.0043137900001,99,645,64200,0.023311324417591095,-261.3470458984375,0.0017632136587053537,150.0,428
929198,375.12665542999997,99,651,64800,0.027751585468649864,-261.1786193847656,0.0017743654316291213,150.0,432
930398,375.77778643000005,99,657,65400,0.022658731788396835,-261.2479248046875,0.0017468505539000034,150.0,436
931598,376.4060165099999,99,662,66000,0.02213698998093605,-261.0950012207031,0.0016906531527638435,150.0,440
932798,376.93551886999995,99,668,66600,0.019635774195194244,-261.34307861328125,0.0017051607137545943,150.0,444
933998,377.56106630999994,99,674,67200,0.018196577206254005,-261.0606384277344,0.0016607673605903983,150.0,448
935198,377.67764707000003,99,680,67800,0.01991543173789978,-261.01678466796875,0.0016368090873584151,150.0,452
936398,377.99599004,99,686,68400,0.027467850595712662,-261.30218505859375,0.0016272820066660643,150.0,456
937598,378.7411341899999,99,692,69000,0.0302010178565979,-261.041015625,0.0016951931174844503,150.0,460
938798,378.3414193299999,99,698,69600,0.03744031861424446,-261.27197265625,0.0019581287633627653,150.0,464
939998,377.6425202500001,99,704,70200,0.0324278250336647,-261.23394775390625,0.001795779331587255,150.0,468
941198,377.04413984999997,99,710,70800,0.026424571871757507,-261.29248046875,0.00174181186594069,150.0,472
942398,377.51445379999996,99,716,71400,0.022878218442201614,-261.46002197265625,0.001685819122940302,150.0,476
943598,377.91901996000007,99,723,72000,0.02561565861105919,-261.5452880859375,0.0017105127917602658,150.0,480
944798,377.74550101,99,729,72600,0.038073185831308365,-261.58685302734375,0.0018035386456176639,150.0,484
945998,377.47758294,99,735,73200,0.02914195880293846,-261.57098388671875,0.0017543633002787828,150.0,488
947198,376.80611617999995,99,741,73800,0.023394985124468803,-261.4317321777344,0.0017074812203645706,150.0,492
948398,376.78006208,99,747,74400,0.026893731206655502,-261.2678527832031,0.0016840595053508878,150.0,496
949598,377.04477493999997,99,753,75000,0.024236414581537247,-261.5104064941406,0.0017108283936977386,150.0,500
950798,377.46053171999995,99,759,75600,0.02149050123989582,-261.42962646484375,0.001722194836474955,150.0,504
951998,377.7639636400001,99,765,76200,0.023821236565709114,-261.50653076171875,0.0017100952100008726,150.0,508
953198,378.40584573,99,771,76800,0.028068210929632187,-261.56890869140625,0.0017486049327999353,150.0,512
954398,378.70259960999994,99,777,77400,0.032707031816244125,-261.40869140625,0.0017768969992175698,150.0,516
955598,378.97979334,99,783,78000,0.02620546892285347,-261.7001647949219,0.0017107410822063684,150.0,520
956798,379.24726303000006,99,789,78600,0.025096189230680466,-261.527099609375,0.0017003078246489167,150.0,524
957998,379.56971257,99,795,79200,0.020475467666983604,-261.6690673828125,0.0017142948927357793,150.0,528
959198,379.99028345000005,99,801,79800,0.02214599959552288,-261.5574035644531,0.001705609611235559,150.0,532
960398,380.14336731000003,99,807,80400,0.02274254523217678,-261.5909118652344,0.0017139507690444589,150.0,536
961598,380.46854479,99,814,81000,0.022368745878338814,-261.588623046875,0.0016994503093883395,150.0,540
962798,380.36564728999997,99,820,81600,0.02550932578742504,-261.77374267578125,0.0016843326156958938,150.0,544
963998,380.17238683999994,99,826,82200,0.02260141260921955,-261.5828857421875,0.0017091616755351424,150.0,548
965198,380.30599460999997,99,832,82800,0.026321375742554665,-261.785888671875,0.0017114746151492,150.0,552
966398,380.7220781200001,99,838,83400,0.019370753318071365,-261.75177001953125,0.001710892072878778,150.0,556
967598,380.61389887999997,99,844,84000,0.02300335466861725,-261.97698974609375,0.0016892501153051853,150.0,560
968798,381.48774935999995,99,850,84600,0.026037277653813362,-262.02545166015625,0.001708676922135055,150.0,564
969998,382.45061897,99,856,85200,0.020913932472467422,-262.1036376953125,0.0016949021955952048,150.0,568
971198,383.33595318000005,99,862,85800,0.022293539717793465,-262.2109680175781,0.0017287102527916431,150.0,572
972398,383.90631061000005,99,868,86400,0.01922191120684147,-262.16949462890625,0.001750072231516242,150.0,576
973598,383.84797087,99,874,87000,0.02413269132375717,-262.45416259765625,0.001755168312229216,150.0,580
974798,384.47128244,99,880,87600,0.019386615604162216,-262.70660400390625,0.0017390598077327013,150.0,584
975998,385.5064886899999,99,886,88200,0.02166164293885231,-262.68597412109375,0.0017298844177275896,150.0,588
977198,386.56246266,99,892,88800,0.029430901631712914,-262.56890869140625,0.0017741817282512784,150.0,592
978398,386.86842777,99,898,89400,0.024890538305044174,-263.0096435546875,0.0017774581210687757,150.0,596
979598,387.19155469000003,99,904,90000,0.025097571313381195,-263.08758544921875,0.0017738156020641327,150.0,600
980798,387.60623185000003,99,910,90600,0.02406221069395542,-263.4405517578125,0.0017372762085869908,150.0,604
981998,387.62058682999987,99,916,91200,0.025886764749884605,-263.381591796875,0.0017363495426252484,150.0,608
983198,387.71319449,99,922,91800,0.0276801697909832,-263.692626953125,0.0017949078464880586,150.0,612
984398,387.6523232799999,99,928,92400,0.027088159695267677,-263.58258056640625,0.0017994454829022288,150.0,616
985598,387.77797489999995,99,934,93000,0.02711905911564827,-264.3147888183594,0.001776582677848637,150.0,620
986798,387.57764018999995,99,940,93600,0.021921401843428612,-264.50555419921875,0.001750017050653696,150.0,624
987998,387.55012834,99,946,94200,0.023061662912368774,-264.87408447265625,0.0017855544574558735,150.0,628
989198,387.17860351999997,99,953,94800,0.028302805498242378,-264.8437805175781,0.0018126120558008552,150.0,632
990398,387.04187102000003,99,959,95400,0.025644604116678238,-265.18560791015625,0.001784555148333311,150.0,636
991598,386.95254022999995,99,965,96000,0.025144699960947037,-265.11553955078125,0.0017635483527556062,150.0,640
992798,387.16553354,99,971,96600,0.023985514417290688,-265.1805419921875,0.0017329853726550937,150.0,644
993998,387.42583994,99,977,97200,0.02684607543051243,-265.77752685546875,0.0017561595886945724,150.0,648
995198,387.2915975800001,99,983,97800,0.027919691056013107,-265.9447021484375,0.001756096724420786,150.0,652
996398,386.89100024999993,99,989,98400,0.027436738833785057,-266.23406982421875,0.0017438312061131,150.0,656
997598,387.0539329900001,99,995,99000,0.026566188782453537,-266.5118103027344,0.001710887998342514,150.0,660
998798,387.20472296,99,1001,99600,0.024209899827837944,-266.44287109375,0.0017259024316444993,150.0,664
999998,387.28069337999995,99,1007,100200,0.02428433485329151,-266.273193359375,0.0017312502022832632,150.0,668
1001198,387.2132810499999,99,1013,100800,0.02768220379948616,-266.98785400390625,0.0017491435864940286,150.0,672
1002398,387.08779641,99,1019,101400,0.020375899970531464,-266.7976989746094,0.0017674933187663555,150.0,676
1003598,387.4872348799999,99,1025,102000,0.025801053270697594,-267.6168212890625,0.0017867416609078646,150.0,680
1004798,387.39817127000003,99,1031,102600,0.020506052300333977,-267.9778747558594,0.0017909203888848424,150.0,684
1005998,387.18655175999993,99,1037,103200,0.02577442117035389,-267.553955078125,0.0017650080844759941,150.0,688
1007198,387.07332651,99,1043,103800,0.02188264951109886,-267.7513732910156,0.0017181026050820947,150.0,692
1008398,387.02881069,99,1049,104400,0.021511230617761612,-267.9716491699219,0.0017146627651527524,150.0,696
1009598,386.7242586,99,1055,105000,0.04807686433196068,-268.46466064453125,0.001686872448772192,150.0,700
1010798,386.36339215999993,99,1061,105600,0.03736716881394386,-268.6775207519531,0.001828531501814723,150.0,704
1011998,386.6199588,99,1067,106200,0.028595512732863426,-269.1869201660156,0.0017506738658994436,150.0,708
1013198,386.4730796099999,99,1073,106800,0.027176113799214363,-268.72845458984375,0.0017690726090222597,150.0,712
1014398,386.62063221999995,99,1079,107400,0.03864327073097229,-269.002197265625,0.001877361792139709,150.0,716
1015598,385.73077938,99,1085,108000,0.04372864589095116,-269.6202697753906,0.0019688885658979416,150.0,720
1016798,385.88540123000007,99,1091,108600,0.037522926926612854,-269.4945373535156,0.0019394241971895099,150.0,724
1017998,385.66297090000006,99,1097,109200,0.036612458527088165,-270.3027648925781,0.0018344185082241893,150.0,728
1019198,385.72720187999994,99,1103,109800,0.030110308900475502,-270.1336975097656,0.0017838022904470563,150.0,732
1020398,386.0649464,99,1109,110400,0.0311092808842659,-269.5842590332031,0.0017233941471204162,150.0,736
1021598,386.56694394,99,1116,111000,0.02729579247534275,-270.85546875,0.0017233744729310274,150.0,740
1022798,387.04197596000006,99,1122,111600,0.032107193022966385,-271.122314453125,0.0017278926679864526,150.0,744
1023998,386.78182853,99,1128,112200,0.04827556014060974,-270.6559143066406,0.001920483191497624,150.0,748
1025198,387.1952914599999,99,1134,112800,0.030480552464723587,-271.3486633300781,0.0017083885613828897,150.0,752
1026398,387.31187174999997,99,1140,113400,0.02990044094622135,-271.0958251953125,0.0016664566937834024,150.0,756
1027598,387.19595623000004,99,1146,114000,0.0247915331274271,-271.5837707519531,0.001642283983528614,150.0,760
1028798,387.17871683,99,1152,114600,0.03105272352695465,-271.81707763671875,0.0016595625784248114,150.0,764
1029998,387.3182845600001,99,1158,115200,0.025742031633853912,-272.6544189453125,0.0016651198966428638,150.0,768
1031198,387.61860715,99,1164,115800,0.02612566016614437,-271.88653564453125,0.001657203771173954,150.0,772
1032398,387.57628994000004,99,1170,116400,0.02588122896850109,-273.0384216308594,0.0017041413811966777,150.0,776
1033598,387.3920650299999,99,1176,117000,0.023612814024090767,-271.97119140625,0.0017108072061091661,150.0,780
1034798,387.85070629000006,99,1182,117600,0.029559360817074776,-273.06927490234375,0.0016838283045217395,150.0,784
1035998,388.26640115000004,99,1188,118200,0.03001975081861019,-272.87554931640625,0.001695894869044423,150.0,788
1037198,388.54902319999997,99,1194,118800,0.02787463366985321,-272.7530517578125,0.0017450357554480433,150.0,792
1038398,388.8934758600001,99,1200,119400,0.029192296788096428,-273.07403564453125,0.001795453019440174,150.0,796
1039598,389.32373569,99,1206,120000,0.035842906683683395,-273.4229736328125,0.0017369788838550448,150.0,800
1040798,389.43498703,99,1212,120600,0.025247883051633835,-273.4786376953125,0.0016939034685492516,150.0,804
1041998,389.67627687,99,1218,121200,0.02960774675011635,-274.154541015625,0.0016762418672442436,150.0,808
1043198,390.05126638,99,1224,121800,0.023903531953692436,-273.8879089355469,0.0016539898933842778,150.0,812
1044398,390.72091627000003,99,1230,122400,0.025463121011853218,-273.66943359375,0.0016415863065049052,150.0,816
1045598,392.0487732800001,99,1236,123000,0.028523284941911697,-273.945556640625,0.0016804056940600276,150.0,820
1046798,392.33443439000007,99,1242,123600,0.028531135991215706,-274.326904296875,0.001753568765707314,150.0,824
1047998,393.19216014000006,99,1248,124200,0.025957228615880013,-274.20556640625,0.0017313896678388119,150.0,828
1049198,394.03349589,99,1254,124800,0.025175828486680984,-275.08245849609375,0.0017002786044031382,150.0,832
1050398,394.25023505999997,99,1260,125400,0.02419944852590561,-274.296875,0.0016910572303459048,150.0,836
1051598,393.81428779000004,99,1266,126000,0.02779378928244114,-275.2868347167969,0.0017238304717466235,150.0,840
1052798,393.91179076000003,99,1272,126600,0.027662033215165138,-275.28875732421875,0.0017492953920736909,150.0,844
1053998,394.4748506799999,99,1278,127200,0.026422960683703423,-274.5287780761719,0.0017472987528890371,150.0,848
1055198,394.57487913999995,99,1284,127800,0.02448887564241886,-275.21893310546875,0.00171956408303231,150.0,852
1056398,395.2476303699999,99,1290,128400,0.025892741978168488,-275.60772705078125,0.0017345703672617674,150.0,856
1057598,395.66409260999995,99,1296,129000,0.02525239996612072,-274.3398742675781,0.0017288115341216326,150.0,860
1058798,395.9728298499999,99,1302,129600,0.02499297447502613,-275.616455078125,0.001724560628645122,150.0,864
1059998,395.89397485,99,1308,130200,0.02754715271294117,-275.75006103515625,0.0017738223541527987,150.0,868
1061198,395.97388421999995,99,1314,130800,0.023512421175837517,-275.957763671875,0.0017399806529283524,150.0,872
1062398,396.12717527999996,99,1320,131400,0.021782878786325455,-276.97601318359375,0.001706774695776403,150.0,876
1063598,396.70532979999996,99,1326,132000,0.02712024189531803,-276.1932373046875,0.00171506660990417,150.0,880
1064798,396.60177135,99,1332,132600,0.023434242233633995,-276.5619201660156,0.001669493387453258,150.0,884
1065998,396.49227614000006,99,1338,133200,0.024734696373343468,-275.86383056640625,0.0016640182584524155,150.0,888
1067198,396.70244383,99,1344,133800,0.02389075979590416,-276.0790710449219,0.0016851173713803291,150.0,892
1068398,396.82932665,99,1350,134400,0.025752725079655647,-276.89398193359375,0.0016706042224541306,150.0,896
1069598,397.1270202900001,99,1357,135000,0.02626906707882881,-276.6952819824219,0.0016761434962972999,150.0,900
1070798,397.69744434999996,99,1363,135600,0.0214863121509552,-276.963134765625,0.0016801283927634358,150.0,904
1071998,397.3843386700001,99,1369,136200,0.02395818382501602,-277.21063232421875,0.0017094567883759737,150.0,908
1073198,397.37605099,99,1375,136800,0.024228807538747787,-277.8548278808594,0.0017261673929169774,150.0,912
1074398,397.09007285,99,1381,137400,0.03065156377851963,-276.9525451660156,0.0017644122708588839,150.0,916
1075598,396.53629233,99,1387,138000,0.06237681582570076,-277.4566650390625,0.002027072012424469,150.0,920
1076798,396.08328155,99,1393,138600,0.02997066080570221,-278.35931396484375,0.0017613456584513187,150.0,924
1077998,395.41447416000005,99,1399,139200,0.0372137650847435,-278.8047790527344,0.0018476443365216255,150.0,928
1079198,394.69246001,99,1405,139800,0.026058873161673546,-278.3946228027344,0.0018357065273448825,150.0,932
1080398,394.5944623000001,99,1411,140400,0.026619182899594307,-277.9627685546875,0.00176513334736228,150.0,936
1081598,395.1927690999999,99,1417,141000,0.03879374638199806,-278.47052001953125,0.0017584329470992088,150.0,940
1082798,395.27530151999997,99,1424,141600,0.029467422515153885,-279.23040771484375,0.0017400635406374931,150.0,944
1083998,395.28790495999993,99,1430,142200,0.03316891938447952,-279.5611572265625,0.0017664080951362848,150.0,948
1085198,395.64524650000004,99,1436,142800,0.030282974243164062,-279.1231384277344,0.001777098746970296,150.0,952
1086398,395.44444453999995,99,1442,143400,0.02906717173755169,-278.5263366699219,0.0017765056109055877,150.0,956
1087598,395.78081039999995,99,1448,144000,0.027218634262681007,-279.05572509765625,0.0017580908024683595,150.0,960
1088798,395.39841954999997,99,1454,144600,0.024796022102236748,-279.4276123046875,0.0017294959397986531,150.0,964
1089998,395.9069356400001,99,1460,145200,0.026929665356874466,-278.8466796875,0.0017516466323286295,150.0,968
1091198,396.26339,99,1466,145800,0.023271789774298668,-279.576904296875,0.0017640924779698253,150.0,972
1092398,396.76622100000003,99,1472,146400,0.028198571875691414,-279.61181640625,0.0017906820867210627,150.0,976
1093598,397.13467554999994,99,1478,147000,0.027748728170990944,-279.7018737792969,0.0017486641881987453,150.0,980
1094798,397.69884890000003,99,1484,147600,0.0219508558511734,-279.0102844238281,0.001765082823112607,150.0,984
1095998,398.22312330000005,99,1490,148200,0.02766397036612034,-280.8325500488281,0.0017377608455717564,150.0,988
1097198,398.59371247999997,99,1496,148800,0.02646837756037712,-280.092529296875,0.0017378221964463592,150.0,992
1098398,399.14419566,99,1502,149400,0.025746667757630348,-280.0376281738281,0.0017573172226548195,150.0,996
1099598,399.46961353000006,99,1508,150000,0.025665557011961937,-279.9255065917969,0.0017649995861575007,150.0,1000
1100798,399.79786809999996,99,1514,150600,0.02512602135539055,-280.5860595703125,0.0017647050553932786,150.0,1004
1101998,400.8178570399999,99,1520,151200,0.02431921474635601,-280.89892578125,0.0017479929374530911,150.0,1008
1103198,401.44880667999996,99,1526,151800,0.024290166795253754,-281.54998779296875,0.0017535228980705142,150.0,1012
1104398,402.03689629,99,1532,152400,0.027261480689048767,-279.883056640625,0.0017551507335156202,150.0,1016
1105598,402.36480092000005,99,1538,153000,0.024748800322413445,-280.93695068359375,0.0017791615100577474,150.0,1020
1106798,403.41959320999996,99,1544,153600,0.023441731929779053,-281.42864990234375,0.0017673567635938525,150.0,1024
1107998,404.67959111,99,1550,154200,0.02476918138563633,-282.17303466796875,0.0017873757751658559,150.0,1028
1109198,405.76852850999995,99,1557,154800,0.032001640647649765,-281.896484375,0.0017654465045779943,150.0,1032
1110398,406.34675598999996,99,1563,155400,0.023227302357554436,-282.2188720703125,0.0017698951996862888,150.0,1036
1111598,406.84514074,99,1569,156000,0.024145709350705147,-281.717529296875,0.001772402785718441,150.0,1040
1112798,407.27937053,99,1575,156600,0.023757118731737137,-282.7884521484375,0.0017598647391423583,150.0,1044
1113998,407.8024385199999,99,1581,157200,0.02805733121931553,-281.9241638183594,0.0017665867926552892,150.0,1048
1115198,408.3358641500001,99,1587,157800,0.02583194151520729,-282.30096435546875,0.0017377709737047553,150.0,1052
1116398,408.79253534000003,99,1593,158400,0.028343407437205315,-282.53729248046875,0.0017758128233253956,150.0,1056
1117598,408.93552122,99,1599,159000,0.026032183319330215,-283.003173828125,0.001770278438925743,150.0,1060
1118798,409.70449865999996,99,1605,159600,0.023539811372756958,-282.924560546875,0.0017295191064476967,150.0,1064
1119998,409.95174578,99,1611,160200,0.025515876710414886,-282.656005859375,0.0017531508347019553,150.0,1068
1121198,410.1216582499999,99,1617,160800,0.02346804179251194,-282.5037841796875,0.001738047692924738,150.0,1072
1122398,410.33998952,99,1623,161400,0.021407922729849815,-283.3927001953125,0.0017310172552242875,150.0,1076
1123598,410.26391064,99,1629,162000,0.02332766354084015,-282.65838623046875,0.0017715872963890433,150.0,1080
1124798,410.5065926,99,1635,162600,0.02632312662899494,-283.5497131347656,0.0017665615305304527,150.0,1084
1125998,410.77954638999995,99,1641,163200,0.02170783467590809,-283.4642028808594,0.0017653412651270628,150.0,1088
1127198,410.78176472,99,1647,163800,0.023105774074792862,-284.3211975097656,0.0017703475896269083,150.0,1092
1128398,410.76547996999994,99,1653,164400,0.03205569088459015,-284.4710388183594,0.0017730282852426171,150.0,1096
1129598,410.67679825000005,99,1659,165000,0.025129402056336403,-283.81304931640625,0.0017709977691993117,150.0,1100
1130798,409.49596792000006,99,1665,165600,0.027293963357806206,-284.2639465332031,0.0017827987903729081,150.0,1104
1131998,409.02755037000003,99,1671,166200,0.028134223073720932,-284.44122314453125,0.0017547023016959429,150.0,1108
1133198,409.05509701999995,99,1677,166800,0.02787785790860653,-284.9712219238281,0.0017299834871664643,150.0,1112
1134398,408.90256476,99,1683,167400,0.02234196476638317,-284.1002502441406,0.0017200445290654898,150.0,1116
1135598,409.84672266,99,1689,168000,0.02681729383766651,-284.11212158203125,0.0017409143038094044,150.0,1120
1136798,410.14306115000016,99,1695,168600,0.0235506072640419,-285.01397705078125,0.0017174481181427836,150.0,1124
1137998,410.0060676499999,99,1701,169200,0.024263381958007812,-283.9794921875,0.0017395225586369634,150.0,1128
1139198,410.1449967599999,99,1707,169800,0.024677341803908348,-285.4129943847656,0.0017385921673849225,150.0,1132
1140398,410.3864693599999,99,1713,170400,0.02550915628671646,-285.71527099609375,0.0017509720055386424,150.0,1136
1141598,410.5169187,99,1719,171000,0.028665121644735336,-285.0997009277344,0.0017488283338025212,150.0,1140
1142798,410.21141568,99,1725,171600,0.028164878487586975,-284.10693359375,0.0017444001277908683,150.0,1144
1143998,410.22128280000004,99,1731,172200,0.023583628237247467,-285.4483947753906,0.0017731956904754043,150.0,1148
1145198,410.28013936,99,1738,172800,0.02330925688147545,-285.1845703125,0.0017561252461746335,150.0,1152
